,RAC1P,SEX,EDU,PINCP_DECILE,MSP,OWN_RENT,HOUSING_TYPE
11234,1,1,2,4,3,0,1
11235,1,1,5,5,4,0,3
11236,1,2,4,3,4,0,1
11237,1,2,9,0,1,0,3
11238,6,2,5,3,4,1,1
11239,1,2,5,0,3,0,1
11240,1,2,6,1,5,0,2
11241,1,1,5,9,6,1,1
11242,1,1,2,0,6,0,2
11243,1,1,4,3,1,2,3
11244,1,1,6,1,5,1,1
11245,8,1,9,2,1,0,3
11246,9,1,8,8,2,1,1
11247,6,1,9,1,1,0,3
11248,8,1,12,3,5,1,2
11249,9,1,10,2,2,0,1
11250,2,1,5,0,2,1,1
11251,1,2,8,6,2,2,1
11252,2,2,8,8,6,0,1
11253,4,1,9,1,1,0,3
11254,1,1,8,5,2,2,1
11255,1,2,5,7,6,2,3
11256,1,1,7,7,1,0,3
11257,1,2,5,4,1,1,1
11258,9,1,9,1,1,0,3
11259,1,1,7,0,2,1,1
11260,6,2,2,8,3,1,1
11261,1,1,12,7,1,2,1
11262,1,2,5,1,1,2,1
11263,1,1,4,1,6,0,2
11264,1,2,7,8,2,0,2
11265,1,2,1,5,1,0,1
11266,4,1,4,4,3,1,1
11267,1,2,8,4,3,0,1
11268,1,2,6,3,1,0,1
11269,1,1,7,2,1,0,1
11270,8,1,10,1,1,1,1
11271,1,1,7,1,1,1,1
11272,1,2,9,0,1,0,3
11273,1,1,12,6,3,0,1
11274,1,1,6,1,3,2,1
11275,6,1,7,3,1,0,1
11276,8,2,8,7,6,0,1
11277,1,2,3,2,1,2,1
11278,1,1,3,6,4,1,1
11279,1,2,10,0,1,1,1
11280,4,1,8,2,3,0,1
11281,1,2,2,0,6,0,1
11282,9,1,10,0,1,0,3
11283,1,1,2,1,6,0,2
11284,1,2,3,6,4,2,3
11285,1,2,8,4,6,0,3
11286,1,1,3,5,6,0,1
11287,1,2,2,3,6,1,3
11288,1,1,2,7,1,2,1
11289,4,1,5,5,3,1,1
11290,1,2,5,9,1,1,1
11291,8,2,2,7,6,2,3
11292,1,1,1,3,3,1,1
11293,1,2,4,5,6,0,1
11294,1,1,8,1,5,2,1
11295,1,1,7,4,5,1,1
11296,1,1,7,1,1,0,1
11297,9,1,1,8,6,0,1
11298,1,1,7,3,5,0,1
11299,1,1,5,3,5,0,1
11300,1,1,3,1,6,0,1
11301,6,2,4,5,1,0,1
11302,1,2,4,2,5,0,2
11303,9,2,5,1,3,0,2
11304,1,2,5,6,2,0,3
11305,1,2,4,3,2,2,1
11306,6,1,3,3,2,1,1
11307,1,1,3,0,6,0,1
11308,5,2,9,0,1,0,3
11309,1,1,6,4,1,1,1
11310,1,2,4,9,1,1,1
11311,8,1,11,7,4,1,1
11312,1,1,8,1,3,2,1
11313,1,2,8,1,5,0,1
11314,1,1,5,6,1,1,1
11315,1,2,9,1,1,0,3
11316,1,2,10,0,1,0,3
11317,1,1,4,7,2,0,1
11318,1,2,9,8,5,2,2
11319,1,2,7,1,4,1,1
11320,9,1,8,7,1,1,1
11321,1,1,9,0,1,0,3
11322,8,2,7,6,3,1,3
11323,1,1,7,3,1,1,1
11324,2,2,5,1,1,0,1
11325,2,2,9,1,1,0,3
11326,7,1,9,3,5,1,1
11327,1,2,4,0,6,1,3
11328,9,2,6,2,3,0,1
11329,1,2,9,1,1,0,3
11330,2,2,3,0,1,1,1
11331,1,2,9,1,1,0,3
11332,1,2,9,8,1,1,1
11333,1,1,6,4,3,2,1
11334,1,2,9,2,1,0,3
11335,1,1,4,1,5,0,3
11336,6,1,2,5,3,2,1
11337,2,1,5,2,4,1,1
11338,1,2,11,1,1,0,3
11339,1,1,5,0,6,2,1
11340,8,1,9,1,1,0,3
11341,1,2,2,8,3,1,1
11342,2,2,12,7,2,0,1
11343,1,1,10,8,4,0,1
11344,1,1,4,4,3,1,1
11345,6,1,9,5,1,2,1
11346,1,1,6,9,2,1,1
11347,2,2,12,2,5,0,2
11348,1,1,5,5,2,0,2
11349,9,1,6,4,4,0,3
11350,1,2,5,4,1,1,1
11351,9,2,9,5,1,0,3
11352,1,2,5,4,2,1,1
11353,1,1,5,2,1,0,3
11354,1,1,8,4,6,2,1
11355,1,2,4,6,6,0,2
11356,1,1,2,8,4,0,1
11357,1,2,9,4,4,2,1
11358,5,1,10,5,1,1,1
11359,2,1,4,8,2,1,1
11360,1,2,9,2,1,0,3
11361,1,2,5,6,1,2,1
11362,1,2,9,3,3,1,3
11363,1,2,5,5,1,0,1
11364,5,2,1,2,5,0,2
11365,1,2,5,9,1,2,1
11366,1,2,2,9,3,0,1
11367,7,1,9,4,1,0,1
11368,1,2,2,5,6,0,1
11369,2,2,7,9,1,1,1
11370,1,1,3,4,1,1,1
11371,9,2,11,6,3,1,1
11372,8,1,1,1,5,1,1
11373,1,1,5,3,1,1,1
11374,1,2,2,9,1,2,1
11375,2,2,7,4,2,1,1
11376,9,1,10,7,6,0,1
11377,1,1,7,6,1,1,1
11378,7,2,7,4,6,0,1
11379,2,1,8,8,6,0,1
11380,1,2,10,0,1,0,3
11381,1,2,7,3,3,0,1
11382,1,1,5,1,6,1,1
11383,9,1,12,9,3,0,3
11384,2,2,4,4,6,1,1
11385,2,2,5,5,1,0,1
11386,1,1,2,1,4,2,1
11387,6,2,11,6,2,1,1
11388,1,2,12,6,5,0,2
11389,9,1,2,4,1,1,1
11390,1,2,12,9,1,0,1
11391,1,2,7,0,6,2,1
11392,1,1,7,4,1,0,3
11393,2,1,5,0,1,1,3
11394,1,2,3,2,5,2,1
11395,1,1,2,5,6,0,1
11396,1,2,3,7,6,0,1
11397,1,1,3,0,3,1,1
11398,1,2,9,1,1,0,3
11399,8,1,5,7,3,0,1
11400,1,1,1,3,1,1,1
11401,1,2,6,6,2,0,1
11402,9,1,1,8,1,0,3
11403,1,2,6,5,6,2,1
11404,4,1,2,1,1,0,1
11405,1,1,7,7,1,0,1
11406,2,2,8,2,1,1,1
11407,1,1,2,9,4,1,1
11408,6,1,4,5,2,0,2
11409,1,2,4,2,4,2,1
11410,2,2,3,2,2,0,3
11411,1,1,4,3,3,1,1
11412,2,1,4,2,1,2,1
11413,1,2,3,8,6,2,1
11414,1,1,8,7,6,0,2
11415,9,2,1,2,2,0,1
11416,1,1,5,6,6,0,2
11417,1,2,6,0,1,2,1
11418,1,1,1,7,1,0,3
11419,1,1,5,9,1,0,1
11420,2,1,1,1,2,0,1
11421,1,2,2,2,1,0,1
11422,1,2,1,5,5,2,1
11423,9,1,9,2,1,0,3
11424,1,2,4,4,6,0,1
11425,1,2,5,3,5,1,1
11426,1,1,12,9,1,1,1
11427,1,1,4,3,1,1,1
11428,1,1,7,2,1,2,3
11429,1,2,9,2,1,0,3
11430,1,1,5,7,6,0,1
11431,1,1,9,9,4,1,1
11432,1,2,9,6,3,0,2
11433,2,1,12,6,1,0,1
11434,1,1,5,8,1,1,1
11435,1,2,3,0,2,0,1
11436,1,2,4,2,1,2,1
11437,1,2,3,0,6,0,1
11438,1,1,5,7,1,0,1
11439,1,1,5,0,3,0,1
11440,2,1,6,9,1,1,1
11441,1,1,4,7,1,2,1
11442,1,2,4,3,4,2,3
11443,1,1,5,8,1,0,1
11444,1,1,5,1,4,0,1
11445,2,2,7,0,3,0,3
11446,1,2,4,1,5,2,1
11447,1,2,3,3,3,0,2
11448,1,2,5,0,6,1,1
11449,9,2,4,5,4,0,2
11450,1,1,10,1,1,0,3
11451,1,1,7,4,6,0,1
11452,4,2,11,4,4,2,1
11453,1,1,5,3,5,0,1
11454,1,2,8,1,3,1,1
11455,1,1,5,5,3,2,1
11456,1,2,3,0,4,2,1
11457,1,1,4,9,6,1,1
11458,6,2,6,0,2,1,1
11459,8,2,10,0,1,0,3
11460,1,2,3,3,4,0,1
11461,2,2,10,2,1,2,1
11462,1,2,4,1,1,2,3
11463,1,2,7,4,1,1,1
11464,1,2,5,1,2,1,1
11465,2,1,2,2,6,0,1
11466,1,1,5,0,2,0,1
11467,2,1,5,2,6,0,1
11468,1,1,5,3,1,2,1
11469,9,1,4,2,2,1,1
11470,2,2,8,9,5,1,1
11471,1,1,8,2,5,0,2
11472,2,1,6,3,1,2,1
11473,2,2,7,5,6,0,1
11474,1,2,4,1,3,0,1
11475,2,1,10,1,1,0,3
11476,1,1,5,4,4,1,1
11477,1,1,4,0,5,2,1
11478,2,1,5,0,6,1,1
11479,9,1,2,7,5,0,3
11480,3,2,6,3,6,1,1
11481,1,2,9,2,1,0,1
11482,1,2,4,3,4,2,1
11483,1,2,5,2,1,2,1
11484,1,2,3,8,4,0,1
11485,1,1,8,0,3,2,1
11486,1,1,7,8,4,0,2
11487,2,1,8,1,4,0,3
11488,1,2,7,9,2,2,1
11489,1,2,7,5,1,0,1
11490,2,2,3,1,1,2,1
11491,1,2,4,3,5,2,1
11492,1,1,9,2,1,1,1
11493,9,1,3,5,6,2,2
11494,1,2,1,8,1,0,3
11495,1,1,8,1,2,0,2
11496,1,2,3,2,4,2,2
11497,1,2,10,1,1,0,2
11498,8,1,2,9,6,0,3
11499,1,2,6,7,1,2,1
11500,1,2,3,1,2,2,1
11501,8,2,3,2,1,1,1
11502,1,1,3,1,1,1,1
11503,2,2,4,3,4,0,3
11504,1,1,5,0,3,1,1
11505,6,2,8,4,2,0,3
11506,1,1,5,4,6,2,1
11507,1,2,4,6,1,0,1
11508,1,2,12,4,4,1,1
11509,1,2,9,5,1,0,1
11510,2,2,10,6,4,1,1
11511,1,1,5,1,2,0,1
11512,1,1,5,3,5,0,1
11513,6,1,6,8,6,1,1
11514,9,1,4,4,1,1,1
11515,9,2,10,4,3,0,1
11516,1,1,6,5,6,1,1
11517,8,1,3,6,4,0,2
11518,1,1,3,9,6,0,1
11519,1,1,1,5,1,0,3
11520,1,1,6,2,3,0,1
11521,6,1,9,4,5,0,2
11522,5,1,8,6,1,0,1
11523,1,1,7,1,4,0,1
11524,1,1,8,3,1,1,1
11525,1,2,9,5,5,0,3
11526,4,2,10,7,2,2,1
11527,3,1,1,5,1,0,3
11528,9,1,9,2,1,0,1
11529,2,2,9,7,5,0,3
11530,1,1,5,4,3,0,1
11531,1,2,2,2,5,2,1
11532,1,2,6,7,1,1,2
11533,1,2,1,7,1,1,1
11534,9,1,7,4,1,2,1
11535,1,1,5,8,5,0,2
11536,9,2,4,4,6,1,1
11537,6,1,5,4,1,0,2
11538,2,1,5,1,6,0,1
11539,5,2,4,1,2,0,2
11540,2,1,2,6,6,1,1
11541,9,2,11,4,3,0,1
11542,1,2,5,1,3,2,1
11543,6,1,2,0,3,1,1
11544,8,1,10,7,1,0,1
11545,6,2,8,1,4,0,2
11546,1,2,7,2,2,1,1
11547,2,2,7,4,5,0,2
11548,1,2,5,1,3,2,1
11549,1,2,7,5,2,0,1
11550,1,2,7,3,1,0,2
11551,1,1,11,5,3,1,1
11552,1,2,11,2,5,2,1
11553,1,2,5,1,1,2,1
11554,1,1,4,2,5,2,1
11555,2,1,9,2,1,0,3
11556,9,1,8,4,6,0,1
11557,6,1,4,3,6,0,2
11558,1,1,7,4,6,2,1
11559,4,2,5,7,1,1,1
11560,1,2,4,2,1,2,1
11561,9,2,3,6,1,1,3
11562,2,2,5,6,6,1,1
11563,1,1,6,3,2,0,1
11564,1,2,5,4,6,1,1
11565,1,1,7,4,4,0,3
11566,1,2,6,4,1,2,3
11567,1,2,7,1,2,0,1
11568,1,2,7,2,4,0,1
11569,1,2,12,3,4,1,1
11570,1,2,7,1,6,1,1
11571,2,1,11,6,1,1,1
11572,1,2,4,2,4,2,1
11573,1,1,10,0,1,0,3
11574,9,1,10,4,5,0,3
11575,1,1,8,5,1,0,1
11576,2,1,10,5,6,0,1
11577,1,1,6,2,3,0,1
11578,1,1,10,1,3,2,1
11579,7,2,7,4,4,0,1
11580,1,1,9,1,4,0,3
11581,1,2,8,5,4,1,1
11582,1,1,4,7,1,1,3
11583,1,2,5,6,1,0,1
11584,6,1,1,0,6,0,3
11585,1,1,6,2,6,0,1
11586,1,2,5,4,1,0,1
11587,6,2,5,3,4,0,1
11588,6,2,4,6,1,2,2
11589,1,1,8,3,6,0,1
11590,1,1,4,2,4,2,1
11591,1,1,5,7,6,1,3
11592,7,2,4,6,3,2,3
11593,2,2,12,6,5,0,3
11594,6,2,7,3,2,0,2
11595,5,2,8,3,2,1,3
11596,1,1,8,5,1,0,1
11597,1,2,7,8,4,0,1
11598,1,2,9,2,1,0,3
11599,1,2,3,9,2,1,1
11600,1,1,4,8,6,1,1
11601,1,1,1,3,3,1,1
11602,1,2,3,5,5,0,1
11603,1,2,6,1,5,1,3
11604,2,2,10,0,1,0,3
11605,1,1,7,5,1,0,1
11606,1,2,5,3,1,2,3
11607,6,1,2,8,4,0,1
11608,2,2,11,9,6,1,1
11609,1,2,8,2,3,0,3
11610,1,2,4,0,1,0,1
11611,1,2,5,2,3,2,1
11612,1,2,4,1,6,0,1
11613,9,2,5,5,5,1,1
11614,2,2,9,9,3,2,1
11615,1,1,8,7,6,0,3
11616,1,2,6,3,6,2,1
11617,4,2,5,4,4,0,3
11618,1,1,6,2,4,0,3
11619,1,1,3,1,6,1,2
11620,7,2,2,9,5,0,3
11621,9,2,4,7,2,2,2
11622,1,1,1,6,6,1,1
11623,2,2,7,9,1,2,2
11624,6,2,9,0,1,0,3
11625,1,1,5,6,1,2,1
11626,1,1,5,2,2,2,1
11627,2,1,8,0,1,1,1
11628,1,1,7,2,1,1,1
11629,1,1,10,1,1,0,3
11630,1,2,4,8,4,0,3
11631,1,1,8,3,1,0,1
11632,1,2,8,5,5,1,1
11633,1,2,3,2,1,1,1
11634,1,1,1,2,5,0,2
11635,1,1,7,2,3,2,1
11636,1,1,3,0,3,0,1
11637,1,2,4,2,5,2,1
11638,1,2,5,6,1,2,1
11639,1,2,2,5,1,0,2
11640,6,1,5,5,4,2,1
11641,1,2,9,0,1,0,3
11642,5,2,8,0,3,1,1
11643,4,2,5,4,1,1,1
11644,1,1,5,1,1,2,1
11645,1,2,5,2,5,2,1
11646,1,1,5,8,6,0,2
11647,6,2,8,5,5,1,3
11648,1,1,8,5,1,0,1
11649,1,1,9,0,1,0,3
11650,4,1,5,3,6,1,1
11651,1,1,12,2,1,0,3
11652,9,2,2,4,5,1,1
11653,3,2,9,6,6,0,1
11654,1,1,5,2,6,0,1
11655,1,2,8,4,4,0,1
11656,2,1,6,8,2,0,2
11657,1,2,6,7,3,1,1
11658,1,1,9,6,1,2,1
11659,1,2,3,3,1,2,1
11660,1,2,5,5,6,0,3
11661,1,2,7,4,1,1,1
11662,9,1,9,1,1,0,3
11663,1,1,11,0,1,0,3
11664,1,2,9,1,1,0,3
11665,6,2,11,4,1,0,3
11666,9,1,5,1,1,1,1
11667,9,1,9,1,1,0,3
11668,8,2,5,2,1,2,1
11669,1,2,9,9,1,1,1
11670,1,2,8,9,5,2,1
11671,8,1,7,1,6,2,1
11672,1,1,6,0,6,2,1
11673,1,1,1,6,1,0,3
11674,1,1,9,0,1,2,1
11675,1,2,8,6,4,0,3
11676,1,2,5,6,3,0,1
11677,1,2,9,1,1,0,3
11678,1,2,5,8,5,0,1
11679,1,1,6,2,1,0,1
11680,1,2,6,2,4,0,3
11681,1,2,5,7,1,2,1
11682,2,2,6,4,4,2,3
11683,1,2,5,1,6,1,1
11684,1,1,2,1,1,2,1
11685,6,1,8,8,6,0,2
11686,1,1,5,0,4,0,1
11687,1,2,8,3,4,1,1
11688,1,2,9,1,1,0,3
11689,1,1,7,1,5,2,1
11690,1,1,6,4,6,0,1
11691,1,2,6,4,2,1,1
11692,7,1,5,5,1,2,1
11693,6,1,9,1,1,0,3
11694,2,1,2,3,1,0,1
11695,3,2,10,1,1,0,3
11696,1,2,7,2,2,0,1
11697,2,2,12,9,3,1,1
11698,1,2,11,7,4,0,2
11699,3,1,3,2,4,2,1
11700,8,2,7,1,3,1,1
11701,1,1,3,0,3,0,2
11702,1,2,12,7,6,0,2
11703,6,1,3,4,1,2,1
11704,1,2,5,1,1,0,1
11705,2,2,5,2,5,1,2
11706,1,2,11,5,3,0,1
11707,1,2,7,3,1,2,1
11708,1,2,5,3,1,0,1
11709,1,1,8,4,1,0,1
11710,6,1,9,1,1,0,3
11711,1,1,5,2,3,2,3
11712,1,1,5,0,5,1,1
11713,2,1,6,2,3,2,1
11714,9,2,9,7,1,1,1
11715,1,1,9,2,1,0,3
11716,1,2,6,9,4,0,1
11717,3,2,9,2,1,0,3
11718,1,2,11,1,2,1,1
11719,1,2,9,0,1,0,3
11720,1,2,5,7,1,0,1
11721,2,1,5,1,5,0,2
11722,1,1,2,1,5,0,1
11723,2,2,6,6,3,1,1
11724,1,2,2,4,1,2,1
11725,9,2,1,7,1,0,3
11726,2,2,12,0,1,0,3
11727,1,2,6,3,5,2,2
11728,2,1,5,4,4,0,1
11729,1,1,6,1,3,0,1
11730,2,1,4,0,3,0,1
11731,1,1,2,3,6,1,3
11732,1,1,5,3,3,1,1
11733,1,2,3,8,3,1,1
11734,1,2,4,7,1,1,1
11735,1,1,2,1,5,1,1
11736,1,2,6,5,2,1,3
11737,2,1,10,1,1,2,1
11738,1,2,9,3,5,0,2
11739,9,1,3,5,4,0,1
11740,1,2,4,1,3,0,2
11741,1,2,5,0,6,0,3
11742,2,1,4,2,4,0,3
11743,4,1,7,3,1,1,1
11744,1,1,8,8,5,1,1
11745,1,2,5,3,4,1,3
11746,1,1,1,9,1,0,3
11747,2,2,4,2,3,2,1
11748,1,1,5,4,1,0,1
11749,1,1,1,6,1,1,1
11750,9,1,12,7,1,1,1
11751,8,1,10,0,1,0,3
11752,1,1,5,6,1,2,1
11753,1,2,9,6,2,1,1
11754,1,1,5,3,6,1,1
11755,1,2,5,4,1,2,1
11756,1,1,10,1,1,0,3
11757,1,2,11,1,1,0,3
11758,1,2,9,1,1,0,1
11759,1,1,10,3,2,0,1
11760,1,1,10,1,6,0,1
11761,1,1,7,4,1,0,3
11762,1,2,8,1,1,1,1
11763,1,2,5,4,1,2,1
11764,1,1,9,6,2,0,3
11765,1,2,9,1,1,0,3
11766,1,2,4,5,4,2,1
11767,1,2,4,1,3,0,2
11768,1,1,10,1,1,0,3
11769,9,2,3,5,1,1,1
11770,1,1,8,8,5,1,1
11771,1,2,7,4,1,0,1
11772,1,2,10,4,1,0,2
11773,1,1,5,0,3,0,1
11774,6,2,8,6,6,0,3
11775,1,1,9,1,1,0,1
11776,2,1,9,4,3,0,2
11777,1,2,2,6,1,2,1
11778,2,2,6,5,3,1,1
11779,6,1,6,0,5,2,3
11780,6,2,1,5,1,0,3
11781,7,2,5,3,1,1,1
11782,8,2,12,0,3,2,1
11783,6,2,10,4,1,0,3
11784,1,1,5,7,1,1,1
11785,5,1,9,0,1,0,3
11786,7,1,10,6,5,0,1
11787,2,2,5,2,2,0,1
11788,1,1,4,6,3,1,1
11789,7,2,9,5,3,2,1
11790,1,2,9,2,1,0,3
11791,2,1,12,0,1,0,3
11792,9,2,9,2,1,0,3
11793,1,1,9,8,1,2,1
11794,1,2,5,3,2,0,1
11795,1,2,8,7,1,2,1
11796,1,1,5,6,3,2,1
11797,1,2,7,7,3,0,1
11798,1,2,4,7,3,0,2
11799,1,2,4,2,2,2,1
11800,2,1,3,4,4,2,1
11801,1,2,9,2,1,0,3
11802,9,2,12,9,3,2,1
11803,1,1,5,7,1,1,1
11804,1,1,5,7,6,2,1
11805,7,2,10,5,4,0,1
11806,1,2,5,6,6,0,1
11807,1,1,5,1,1,2,1
11808,1,1,5,4,6,0,1
11809,2,1,7,4,4,0,2
11810,7,2,10,6,1,1,1
11811,1,1,8,0,1,1,1
11812,6,2,10,0,1,0,3
11813,9,2,1,8,1,0,3
11814,1,2,11,6,6,1,1
11815,8,2,5,6,1,0,1
11816,9,2,1,6,1,0,3
11817,2,1,3,1,3,2,3
11818,1,1,7,4,1,1,1
11819,9,2,4,5,1,2,1
11820,1,1,12,1,3,1,1
11821,1,1,5,0,1,2,2
11822,1,1,7,5,1,0,1
11823,2,2,7,8,1,2,1
11824,1,2,4,8,1,0,1
11825,8,2,1,2,6,1,1
11826,4,1,5,4,1,0,1
11827,6,1,7,7,5,1,1
11828,1,1,4,1,6,1,1
11829,1,2,4,3,1,2,1
11830,1,1,5,2,6,2,1
11831,1,2,9,1,1,0,3
11832,7,1,7,4,1,1,1
11833,1,2,11,0,1,0,1
11834,7,1,6,4,1,0,1
11835,2,2,4,3,3,2,1
11836,1,1,4,0,1,1,1
11837,2,2,10,1,1,0,3
11838,2,1,4,6,3,1,1
11839,1,2,8,5,1,1,1
11840,1,1,5,2,2,2,1
11841,9,1,4,4,1,1,1
11842,8,1,11,6,1,2,1
11843,1,2,6,7,1,2,1
11844,1,1,7,2,1,1,1
11845,1,2,5,6,2,2,1
11846,1,1,4,5,3,1,2
11847,1,2,6,7,6,1,1
11848,6,1,6,1,5,0,1
11849,1,1,5,4,1,0,1
11850,8,2,7,0,4,0,2
11851,1,2,7,4,1,2,1
11852,1,1,5,5,3,1,1
11853,1,1,8,6,2,0,3
11854,1,2,6,5,1,0,1
11855,1,1,9,7,2,1,1
11856,1,2,4,3,6,2,1
11857,1,2,10,5,4,1,1
11858,1,1,5,1,5,2,1
11859,1,2,5,2,6,0,2
11860,4,1,11,7,6,0,2
11861,1,1,10,1,1,0,3
11862,1,1,4,1,4,2,3
11863,3,2,6,3,5,1,1
11864,1,2,12,0,1,1,1
11865,8,2,2,4,5,1,1
11866,1,1,5,6,1,2,3
11867,1,2,10,3,2,1,2
11868,1,1,10,2,1,0,3
11869,1,2,3,3,5,2,1
11870,1,2,4,7,6,0,1
11871,6,1,3,1,1,0,1
11872,6,1,9,2,1,2,1
11873,6,1,4,0,2,1,1
11874,1,2,4,7,5,2,2
11875,1,1,7,8,4,1,1
11876,1,1,2,0,1,0,3
11877,7,2,5,5,5,2,1
11878,1,1,1,7,1,0,3
11879,1,1,9,6,1,0,2
11880,1,2,1,9,1,0,3
11881,1,2,6,4,3,2,1
11882,1,2,8,5,4,1,1
11883,8,1,6,6,1,1,1
11884,9,1,2,2,5,0,2
11885,1,1,1,3,4,0,2
11886,1,1,6,5,1,0,1
11887,2,2,5,4,1,1,1
11888,1,1,7,6,3,1,1
11889,1,2,5,1,6,2,2
11890,1,1,1,1,6,0,1
11891,1,1,5,1,6,0,2
11892,2,2,6,4,2,1,1
11893,1,2,4,0,3,0,1
11894,9,1,1,9,1,0,3
11895,1,1,6,4,3,1,1
11896,2,1,12,3,6,0,2
11897,2,2,8,7,3,1,1
11898,1,2,6,5,1,2,1
11899,8,1,10,1,1,0,3
11900,1,2,6,9,1,1,1
11901,1,2,3,0,1,2,1
11902,3,1,3,0,4,0,1
11903,1,1,7,9,1,1,1
11904,9,2,11,3,2,1,1
11905,1,2,9,5,1,2,1
11906,1,2,4,7,3,0,3
11907,2,2,5,4,1,1,1
11908,1,2,1,0,4,0,1
11909,1,1,5,6,1,1,1
11910,1,2,2,2,6,1,1
11911,7,1,9,5,1,0,1
11912,9,1,8,7,1,0,1
11913,2,2,8,4,4,1,1
11914,1,1,9,6,1,2,2
11915,1,1,5,1,3,1,1
11916,1,2,3,1,1,0,1
11917,2,1,7,7,4,0,1
11918,1,1,8,6,1,0,1
11919,1,2,1,0,1,2,1
11920,2,1,9,3,6,0,2
11921,9,1,11,0,1,2,1
11922,1,1,4,3,6,2,3
11923,1,2,4,6,6,1,1
11924,1,2,8,2,1,0,1
11925,2,2,6,6,2,2,1
11926,6,1,10,0,1,0,3
11927,8,1,8,4,4,0,3
11928,1,1,4,5,4,0,3
11929,1,2,4,4,1,1,1
11930,2,2,2,6,4,0,2
11931,1,2,11,3,3,1,1
11932,1,2,10,2,1,0,3
11933,1,2,2,2,1,0,1
11934,1,1,5,8,4,2,1
11935,1,1,6,6,1,0,1
11936,2,2,3,2,2,0,3
11937,2,1,3,5,4,0,1
11938,1,2,6,7,5,1,1
11939,4,1,5,8,3,1,1
11940,1,2,4,3,6,2,2
11941,2,1,3,6,4,1,2
11942,8,1,4,7,1,1,1
11943,9,2,10,6,4,0,3
11944,1,1,7,7,1,1,1
11945,2,1,5,4,1,1,1
11946,1,2,5,1,3,1,1
11947,1,2,6,8,1,2,1
11948,1,1,6,5,5,0,2
11949,1,2,6,4,1,1,1
11950,8,1,5,0,6,0,1
11951,1,1,3,6,3,1,1
11952,2,1,6,1,1,0,3
11953,3,1,7,0,1,1,1
11954,1,2,12,2,3,0,1
11955,1,1,5,4,6,0,1
11956,1,2,11,4,3,2,1
11957,1,1,2,8,6,0,1
11958,1,1,3,2,6,1,1
11959,9,1,6,8,6,0,3
11960,4,2,7,7,6,1,1
11961,1,2,9,3,6,2,1
11962,1,1,5,2,4,2,1
11963,1,2,2,6,1,0,1
11964,1,1,4,4,1,2,1
11965,1,2,7,3,1,0,1
11966,2,2,5,0,1,1,1
11967,6,1,2,0,4,0,1
11968,1,1,3,0,6,0,1
11969,1,2,3,3,1,0,1
11970,9,2,5,5,6,1,2
11971,2,2,5,2,1,1,1
11972,1,2,6,6,1,2,1
11973,6,2,11,4,5,1,1
11974,1,2,8,0,2,2,1
11975,1,1,8,4,1,0,1
11976,5,1,8,5,6,0,1
11977,1,1,3,6,6,2,3
11978,1,2,6,6,1,2,1
11979,1,2,7,1,6,1,1
11980,2,2,7,9,2,0,1
11981,6,1,5,7,2,0,3
11982,8,1,10,0,4,1,1
11983,1,2,1,2,1,2,1
11984,6,1,10,2,1,0,3
11985,1,2,8,3,2,1,1
11986,1,1,5,0,1,0,1
11987,7,1,4,5,1,2,1
11988,1,1,6,9,1,2,1
11989,2,1,9,2,4,1,1
11990,1,2,5,2,3,2,3
11991,7,1,8,4,4,0,3
11992,1,1,5,9,3,2,1
11993,1,1,5,1,1,0,1
11994,1,2,4,1,3,1,1
11995,1,2,5,1,2,2,1
11996,2,2,8,4,1,2,1
11997,1,1,4,5,6,1,1
11998,1,2,4,5,1,1,1
11999,6,1,3,7,1,0,1
12000,8,1,3,0,3,1,1
12001,1,1,4,2,1,1,3
12002,5,2,7,3,1,0,3
12003,1,1,3,5,1,0,1
12004,2,1,4,4,5,2,1
12005,7,2,9,1,1,0,3
12006,1,2,2,0,4,0,1
12007,1,1,7,4,4,0,1
12008,1,2,10,7,1,2,1
12009,6,2,12,9,1,0,2
12010,9,1,2,1,6,0,1
12011,1,1,5,6,1,0,3
12012,1,2,5,5,4,0,2
12013,7,1,6,5,6,0,2
12014,1,2,5,6,3,0,3
12015,1,1,5,4,1,0,1
12016,2,2,3,7,6,1,2
12017,2,1,6,2,2,1,1
12018,2,2,9,4,5,0,1
12019,8,1,11,4,3,0,1
12020,1,2,7,9,1,2,1
12021,1,2,5,0,1,0,1
12022,4,1,5,2,6,0,2
12023,7,2,4,5,2,1,1
12024,1,2,9,1,1,0,3
12025,1,2,9,0,1,0,3
12026,1,1,7,2,3,0,1
12027,1,1,9,2,1,0,3
12028,1,2,6,3,3,2,1
12029,1,2,7,2,1,1,1
12030,1,2,8,8,6,0,3
12031,3,2,9,1,1,1,1
12032,9,1,6,2,3,0,1
12033,1,2,4,0,6,0,2
12034,1,2,9,1,1,0,3
12035,1,2,5,3,4,0,1
12036,1,2,2,0,4,2,1
12037,9,1,7,0,1,1,3
12038,9,2,8,2,6,1,1
12039,3,2,2,2,3,1,1
12040,8,1,1,3,4,1,1
12041,2,2,6,6,2,0,1
12042,2,2,10,1,1,0,3
12043,1,2,11,2,1,0,3
12044,3,1,8,0,1,0,1
12045,2,1,6,6,6,0,3
12046,9,1,8,2,6,1,2
12047,2,2,5,3,5,0,1
12048,7,2,4,2,3,0,1
12049,1,1,5,4,3,0,1
12050,2,1,4,2,6,1,1
12051,6,2,5,0,5,0,1
12052,1,1,5,4,4,0,1
12053,2,2,7,7,1,0,3
