,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
12729,1,1,1,0,3,1,1
12730,8,1,6,4,1,5,0
12731,1,1,7,2,1,1,1
12732,1,1,4,5,1,1,0
12733,1,1,7,2,1,1,0
12734,1,1,7,7,1,1,2
12735,2,2,6,1,1,2,0
12736,1,1,1,2,2,5,0
12737,1,1,3,4,1,3,1
12738,2,1,5,1,1,1,0
12739,3,2,3,1,1,6,0
12740,1,1,7,3,1,1,1
12741,2,1,6,2,1,2,0
12742,7,2,4,4,2,2,0
12743,2,2,6,2,1,1,0
12744,1,2,6,0,2,1,0
12745,2,1,5,5,1,6,1
12746,1,2,2,5,1,1,0
12747,1,1,2,0,2,3,1
12748,1,2,4,1,1,2,1
12749,1,1,5,5,2,6,2
12750,1,2,6,3,1,6,0
12751,1,1,3,1,1,6,1
12752,2,2,5,2,1,1,1
12753,1,1,4,4,1,6,1
12754,1,1,5,4,1,6,2
12755,1,1,6,3,1,4,1
12756,1,2,4,1,2,3,0
12757,1,1,2,5,1,1,0
12758,7,1,5,3,1,1,0
12759,1,1,5,6,2,1,0
12760,6,2,4,6,3,3,0
12761,2,2,2,1,1,1,0
12762,1,1,3,4,1,3,1
12763,1,1,1,5,1,6,1
12764,1,2,5,5,1,1,0
12765,1,2,2,0,3,5,0
12766,1,1,7,4,2,5,1
12767,1,1,4,3,1,1,0
12768,6,2,1,3,3,1,1
12769,1,2,8,2,3,5,0
12770,2,1,7,1,3,1,1
12771,1,2,9,5,2,6,2
12772,2,2,6,8,1,1,1
12773,6,1,5,9,2,4,1
12774,1,2,2,0,2,3,1
12775,1,2,1,4,2,3,0
12776,5,2,4,6,1,1,0
12777,1,2,7,0,2,3,1
12778,1,1,3,0,3,2,0
12779,1,2,4,7,1,1,1
12780,1,1,2,8,1,1,1
12781,1,2,5,2,1,2,1
12782,1,2,6,3,1,4,1
12783,1,1,4,4,2,5,0
12784,1,1,5,0,1,2,1
12785,1,2,6,2,1,1,1
12786,1,1,5,1,2,6,2
12787,8,2,5,6,1,5,1
12788,4,2,5,1,2,3,0
12789,1,1,1,6,3,1,0
12790,1,2,9,1,3,1,0
12791,3,2,3,3,3,6,1
12792,1,2,3,5,2,3,0
12793,1,1,5,2,1,6,0
12794,2,1,9,8,1,1,2
12795,1,2,6,2,2,4,0
12796,8,2,8,4,1,1,1
12797,1,2,3,2,1,2,0
12798,2,2,3,3,1,2,1
12799,1,1,7,4,1,5,2
12800,1,2,7,3,1,4,1
12801,1,1,7,5,1,1,2
12802,1,2,7,5,2,5,1
12803,1,1,9,6,3,1,0
12804,1,1,3,4,1,1,1
12805,1,1,4,2,2,3,0
12806,1,1,7,3,1,5,0
12807,1,1,5,1,2,5,2
12808,1,2,5,5,1,1,1
12809,1,2,2,2,2,1,0
12810,1,2,3,3,1,3,1
12811,1,2,5,6,1,6,0
12812,1,1,2,3,1,1,0
12813,1,2,1,1,1,5,2
12814,1,2,5,3,3,6,1
12815,1,2,2,0,2,5,1
12816,3,2,8,0,2,2,2
12817,1,1,9,2,2,4,0
12818,1,1,9,4,1,4,0
12819,1,1,2,5,1,3,0
12820,1,1,8,0,1,2,0
12821,1,2,1,2,2,3,0
12822,2,2,4,9,1,2,0
12823,1,1,4,0,2,6,0
12824,6,2,5,4,3,3,0
12825,8,1,9,6,1,6,0
12826,2,1,1,2,1,2,1
12827,2,2,5,6,1,1,1
12828,1,1,8,1,1,4,1
12829,9,1,7,2,1,4,1
12830,2,2,5,0,1,2,0
12831,2,1,5,5,1,1,0
12832,2,1,5,0,1,4,0
12833,1,1,9,7,1,1,0
12834,5,1,7,6,1,6,1
12835,1,2,5,2,3,1,1
12836,8,1,3,5,1,6,1
12837,1,2,6,8,1,6,0
12838,1,2,3,0,1,2,1
12839,1,2,3,1,1,6,0
12840,9,1,11,4,1,1,1
12841,1,2,7,6,2,6,1
12842,1,1,7,4,1,6,0
12843,1,2,5,3,1,2,0
12844,1,2,7,3,1,5,1
12845,1,1,5,7,1,5,1
12846,9,2,6,8,1,6,1
12847,1,1,3,6,1,1,1
12848,1,2,1,5,1,4,0
12849,1,1,4,6,1,5,2
12850,1,2,6,1,1,3,1
12851,1,2,2,5,1,1,0
12852,9,1,10,3,1,4,0
12853,8,1,7,4,2,6,2
12854,1,2,5,2,1,4,0
12855,1,1,8,3,1,4,2
12856,1,2,5,4,2,2,2
12857,1,2,4,6,3,1,1
12858,9,1,3,6,1,1,1
12859,1,2,5,5,1,1,0
12860,1,1,1,4,1,1,1
12861,1,2,1,6,2,5,0
12862,1,2,3,9,1,1,2
12863,9,1,7,3,1,5,1
12864,5,2,3,7,1,5,0
12865,1,1,8,8,1,2,1
12866,1,2,7,1,1,1,1
12867,1,1,4,5,1,5,1
12868,1,1,5,4,1,5,1
12869,2,2,1,3,3,5,1
12870,1,2,5,0,1,1,1
12871,1,2,4,5,1,1,0
12872,1,1,7,3,1,1,2
12873,1,2,3,9,1,6,2
12874,1,1,2,6,1,1,0
12875,7,1,7,5,1,1,1
12876,1,1,4,1,2,5,1
12877,8,2,1,6,2,6,0
12878,8,1,7,0,1,3,1
12879,1,2,5,4,1,6,0
12880,1,1,4,3,1,5,0
12881,1,1,5,4,1,1,0
12882,2,1,5,8,1,1,1
12883,6,2,5,9,2,6,0
12884,6,1,5,0,1,2,1
12885,1,2,3,1,1,1,0
12886,4,1,5,3,1,1,2
12887,1,1,4,2,1,1,1
12888,6,2,8,3,1,2,2
12889,1,1,3,5,1,4,0
12890,1,2,8,2,1,1,1
12891,9,1,7,9,1,1,0
12892,1,1,3,3,1,2,0
12893,1,2,1,0,2,2,1
12894,2,2,5,0,1,5,0
12895,5,2,1,0,1,1,0
12896,1,2,5,6,1,6,1
12897,8,2,3,1,1,3,1
12898,2,2,5,4,1,1,0
12899,1,2,8,4,1,3,0
12900,2,2,1,0,1,1,1
12901,2,2,4,9,1,4,2
12902,1,1,8,1,1,2,1
12903,1,2,1,2,1,2,1
12904,8,1,7,3,1,2,0
12905,1,1,4,3,1,2,1
12906,1,2,6,9,3,4,1
12907,1,2,9,9,1,4,1
12908,2,1,8,4,1,1,1
12909,1,2,7,0,3,5,0
12910,1,1,7,7,1,6,1
12911,1,1,6,2,1,1,0
12912,1,1,3,2,2,3,0
12913,1,1,3,2,1,3,1
12914,8,1,8,9,3,4,0
12915,6,1,8,6,2,4,1
12916,1,2,5,2,1,1,2
12917,2,1,5,0,1,1,0
12918,2,1,1,8,1,1,2
12919,7,2,1,5,1,2,0
12920,6,2,2,4,1,6,1
12921,1,2,8,2,2,3,0
12922,2,1,6,1,1,1,0
12923,4,2,7,3,1,6,1
12924,1,1,2,4,1,1,1
12925,1,2,5,2,1,4,2
12926,1,2,4,2,2,3,0
12927,1,1,5,5,1,1,1
12928,1,1,5,2,1,2,2
12929,1,2,9,2,1,4,1
12930,1,2,9,0,1,4,2
12931,2,1,2,5,3,4,0
12932,1,1,8,6,1,1,1
12933,1,2,4,3,1,4,1
12934,1,2,7,1,1,6,0
12935,1,1,7,3,2,2,0
12936,1,1,6,2,1,3,1
12937,1,1,4,3,1,1,2
12938,3,2,8,5,3,6,1
12939,1,2,1,0,1,2,0
12940,4,1,2,5,1,2,0
12941,2,2,11,4,1,6,1
12942,1,2,3,9,1,6,0
12943,6,2,5,0,1,2,0
12944,1,2,7,3,1,2,0
12945,1,2,3,3,2,1,0
12946,1,2,5,3,1,1,0
12947,7,1,4,0,2,1,1
12948,1,2,9,2,1,5,1
12949,9,1,1,0,1,1,0
12950,1,1,4,8,3,4,1
12951,1,1,6,6,1,2,0
12952,1,2,7,7,1,1,2
12953,5,2,7,1,3,1,0
12954,2,2,3,2,2,1,1
12955,1,1,2,5,3,4,1
12956,1,2,5,8,2,4,1
12957,6,1,7,6,1,1,2
12958,2,1,5,3,1,5,1
12959,8,1,7,5,1,3,0
12960,1,2,2,2,1,2,1
12961,1,1,9,1,1,1,1
12962,2,1,7,2,1,5,1
12963,6,1,1,3,2,1,0
12964,1,1,4,2,2,1,0
12965,1,2,2,9,1,6,1
12966,1,2,12,6,1,1,1
12967,1,2,3,3,1,1,0
12968,8,1,12,5,1,4,0
12969,1,1,8,6,1,1,1
12970,2,2,6,3,2,6,0
12971,1,1,4,0,1,6,2
12972,2,1,1,2,1,1,1
12973,1,2,8,3,1,5,1
12974,2,2,5,1,1,4,1
12975,1,2,9,5,1,1,2
12976,1,2,2,3,1,5,0
12977,2,1,6,0,1,1,1
12978,1,2,2,4,1,6,1
12979,2,1,6,1,1,1,2
12980,5,1,2,2,1,1,0
12981,1,1,8,0,1,3,1
12982,1,2,4,4,1,2,1
12983,1,2,10,5,1,1,0
12984,7,1,1,6,1,2,2
12985,1,1,2,5,1,3,1
12986,1,1,7,2,1,1,2
12987,1,1,3,2,2,6,2
12988,1,2,2,1,1,2,0
12989,7,2,5,1,1,4,0
12990,5,1,7,5,1,4,0
12991,2,2,7,4,1,6,0
12992,3,2,3,0,1,5,0
12993,1,1,9,2,3,1,0
12994,1,2,3,3,1,4,2
12995,1,1,6,7,1,1,1
12996,1,1,7,9,1,5,1
12997,1,2,12,0,1,1,1
12998,9,1,5,0,3,4,0
12999,5,1,3,2,1,3,1
13000,1,1,6,3,1,4,1
13001,1,2,3,4,1,2,1
13002,1,1,3,1,1,2,1
13003,1,1,5,4,1,1,1
13004,9,1,6,1,1,1,2
13005,1,2,11,1,1,4,1
13006,9,2,3,0,1,3,0
13007,2,1,7,7,1,1,0
13008,5,2,5,0,1,2,0
13009,1,1,1,0,3,4,1
13010,1,1,3,1,1,2,0
13011,2,2,5,2,2,3,0
13012,1,1,10,4,1,3,0
13013,1,1,5,1,2,5,2
13014,1,2,4,5,2,2,2
13015,2,2,11,2,1,1,1
13016,2,2,8,7,2,6,0
13017,2,1,5,0,1,1,0
13018,1,1,5,2,1,1,1
13019,8,2,3,2,1,5,1
13020,2,1,11,8,1,1,2
13021,1,1,9,5,2,6,1
13022,1,1,6,1,1,2,2
13023,1,2,4,5,1,1,0
13024,1,1,8,3,1,5,0
13025,5,2,1,0,1,1,1
13026,1,1,4,4,1,5,1
13027,1,1,5,4,3,6,0
13028,1,2,3,2,2,5,1
13029,1,1,4,4,1,1,2
13030,1,2,5,5,3,3,2
13031,9,1,7,8,2,4,2
13032,1,2,3,3,2,1,1
13033,2,2,2,2,3,4,0
13034,1,1,8,8,1,3,1
13035,1,1,9,3,1,3,0
13036,1,2,5,7,1,5,0
13037,7,1,7,6,1,4,0
13038,8,2,1,6,2,6,2
13039,1,2,5,1,1,4,1
13040,3,2,4,2,1,3,1
13041,1,1,3,1,1,4,0
13042,1,1,4,0,3,5,0
13043,1,2,3,3,1,6,1
13044,2,2,4,2,1,6,2
13045,1,2,8,1,1,4,0
13046,2,1,6,3,1,1,2
13047,2,1,3,5,2,5,0
13048,1,1,5,7,1,3,2
13049,6,2,6,0,1,4,2
13050,1,1,3,1,1,1,0
13051,2,1,1,4,1,2,1
13052,7,2,4,0,3,5,1
13053,4,2,3,2,2,3,1
13054,1,1,4,2,1,4,1
13055,1,1,9,2,1,4,0
13056,3,2,4,3,1,2,1
13057,1,2,2,1,2,1,0
13058,1,1,8,0,1,4,1
13059,2,1,4,2,2,5,2
13060,1,1,7,8,2,6,0
13061,1,2,3,4,2,6,0
13062,2,1,5,1,2,3,0
13063,2,1,5,1,1,6,0
13064,2,2,9,5,3,6,1
13065,1,2,8,4,1,6,1
13066,1,2,1,1,1,3,1
13067,1,1,8,3,1,6,1
13068,1,2,5,1,1,1,1
13069,1,1,4,3,1,5,1
13070,1,1,3,5,1,1,0
13071,6,2,3,3,2,4,0
13072,1,2,8,3,1,2,2
13073,1,2,5,2,1,1,0
13074,9,1,4,4,2,5,1
13075,1,2,1,7,1,1,0
13076,6,2,7,0,2,1,0
13077,2,1,3,5,2,6,1
13078,9,1,3,2,3,4,0
13079,1,2,5,6,2,5,1
13080,1,2,4,3,1,3,1
13081,2,2,6,3,1,2,1
13082,5,1,5,3,1,5,0
13083,1,2,4,1,2,4,2
13084,2,1,2,5,1,3,0
13085,6,1,10,1,1,1,2
13086,1,1,5,3,2,5,1
13087,2,1,5,3,1,6,1
13088,1,1,3,2,1,1,1
13089,1,2,2,5,1,5,0
13090,2,2,7,3,1,1,1
13091,1,2,3,3,2,1,1
13092,2,1,7,4,1,3,0
13093,1,1,1,1,3,4,1
13094,1,2,3,0,1,5,0
13095,1,2,9,6,2,1,1
13096,1,2,5,3,2,6,1
13097,1,1,6,2,1,1,1
13098,1,1,5,3,3,2,0
13099,1,1,9,3,1,6,0
13100,1,2,5,3,2,2,1
13101,1,1,5,8,1,1,2
13102,8,2,4,1,1,3,0
13103,1,1,3,5,1,6,0
13104,2,2,5,0,1,1,0
13105,4,2,7,9,1,6,0
13106,1,2,7,5,2,1,1
13107,2,2,2,2,1,2,1
13108,6,2,8,2,2,6,2
13109,9,1,6,2,1,5,1
13110,1,2,7,4,1,6,2
13111,4,1,3,9,1,6,0
13112,2,1,4,6,1,1,1
13113,1,1,7,2,1,1,2
13114,1,2,9,5,3,1,2
13115,8,1,2,1,1,1,2
13116,2,2,3,1,1,6,0
13117,1,1,5,2,1,2,1
13118,6,2,8,5,1,5,0
13119,3,1,4,1,1,2,2
13120,1,2,7,6,1,1,0
13121,1,1,8,5,1,1,1
13122,2,2,7,0,1,1,2
13123,6,1,3,5,2,5,2
13124,2,2,10,0,1,4,1
13125,9,2,8,2,1,3,1
13126,5,2,5,4,2,4,2
13127,1,1,3,6,2,4,0
13128,1,2,3,4,1,3,1
13129,1,2,10,0,3,5,0
13130,1,2,6,2,1,1,1
13131,1,2,11,2,3,1,0
13132,1,1,6,1,3,1,2
13133,1,1,8,7,1,4,1
13134,1,2,4,9,1,5,2
13135,6,1,8,2,1,1,1
13136,2,1,6,8,1,6,0
13137,1,2,7,1,1,5,2
13138,1,1,1,1,2,1,1
13139,9,2,7,1,1,6,1
13140,2,2,4,4,1,1,1
13141,1,1,7,5,1,1,2
13142,1,1,3,5,1,1,0
13143,8,1,7,0,1,1,0
13144,8,2,10,6,1,1,0
13145,1,2,6,6,1,3,1
13146,1,2,4,3,1,5,2
13147,1,2,2,1,1,6,1
13148,1,1,7,4,2,5,2
13149,1,2,8,2,1,2,1
13150,7,1,8,6,1,6,0
13151,1,1,1,9,2,1,0
13152,1,2,2,2,1,1,0
13153,1,2,1,7,1,5,0
13154,5,1,5,1,3,5,2
13155,1,2,3,3,1,5,1
13156,1,1,3,8,1,1,2
13157,6,1,10,5,1,4,0
13158,2,2,3,2,1,2,1
13159,1,2,3,3,2,1,0
13160,1,2,5,3,1,1,0
13161,1,2,1,0,1,1,0
13162,9,1,2,8,1,5,2
13163,3,2,8,1,1,3,1
13164,1,2,9,4,1,3,2
13165,1,2,3,1,1,1,0
13166,1,2,5,2,1,4,1
13167,3,1,4,5,1,1,1
13168,9,2,9,5,1,1,1
13169,2,1,5,0,1,1,1
13170,2,1,9,6,1,6,1
13171,9,1,12,2,1,6,2
13172,2,1,3,2,2,1,0
13173,2,2,3,3,1,4,2
13174,1,1,7,2,1,1,0
13175,1,1,6,5,2,5,1
13176,5,2,9,5,2,5,0
13177,1,2,1,0,1,3,1
13178,6,2,12,5,3,5,0
13179,6,1,5,0,1,5,1
13180,2,2,1,6,3,1,0
13181,1,2,3,4,1,4,0
13182,6,1,9,3,2,2,0
13183,2,2,3,9,1,2,0
13184,9,1,4,1,3,2,1
13185,7,2,4,7,1,3,0
13186,2,2,5,3,1,3,1
13187,1,2,9,5,3,4,0
13188,1,2,5,1,1,6,2
13189,7,2,11,2,1,1,0
13190,1,2,5,4,1,1,1
13191,4,2,1,0,1,1,1
13192,9,1,5,5,1,1,1
13193,1,1,2,0,1,1,2
13194,1,2,9,3,1,4,2
13195,6,2,11,5,1,1,1
13196,1,1,10,9,1,5,1
13197,7,2,8,2,2,4,2
13198,1,1,5,3,1,1,1
13199,1,1,3,2,1,3,1
13200,1,2,6,0,1,1,1
13201,6,1,5,3,1,1,1
13202,1,2,2,2,1,1,1
13203,2,2,12,7,1,1,2
13204,1,2,3,0,3,3,0
13205,1,1,3,1,1,2,0
13206,1,1,2,1,1,1,0
13207,1,1,3,2,3,1,1
13208,1,1,8,6,1,3,1
13209,1,2,5,1,1,2,1
13210,9,1,6,6,2,3,0
13211,1,1,2,5,2,6,1
13212,1,1,2,1,1,6,1
13213,1,2,3,1,2,5,0
13214,1,2,5,4,2,1,1
13215,1,2,6,0,1,1,2
13216,1,2,10,5,1,1,2
13217,1,2,8,0,1,3,0
13218,1,2,1,5,1,4,1
13219,1,1,8,2,2,2,1
13220,6,1,6,3,1,5,1
13221,1,2,2,2,3,1,0
13222,1,2,9,0,3,1,0
13223,1,1,5,4,1,1,2
13224,1,2,8,1,2,2,2
13225,1,1,3,3,2,1,0
13226,5,2,2,2,1,4,1
13227,9,2,5,8,2,3,1
13228,1,2,3,0,1,6,2
13229,1,1,1,1,1,1,2
13230,2,1,2,4,1,3,1
13231,6,1,7,0,1,2,1
13232,1,1,2,3,2,3,0
13233,1,2,6,4,1,1,2
13234,1,1,4,1,1,6,1
13235,8,2,3,3,3,5,0
13236,1,2,2,0,1,2,1
13237,1,1,9,5,1,1,1
13238,1,2,4,3,1,2,1
13239,1,1,3,3,1,5,0
13240,1,1,4,0,2,4,0
13241,1,1,2,0,1,1,0
13242,8,1,4,6,1,5,0
13243,7,2,10,7,2,6,1
13244,1,1,5,8,1,2,0
13245,2,2,7,9,1,2,1
13246,1,1,2,6,1,3,1
13247,1,1,12,5,1,3,1
13248,1,2,3,6,2,4,1
13249,6,2,3,0,2,5,1
13250,2,1,4,0,3,1,1
13251,1,2,7,6,1,1,1
13252,2,2,5,1,1,6,1
13253,2,2,6,3,1,1,2
13254,2,2,2,6,2,1,0
13255,2,1,9,4,1,1,2
13256,8,2,7,2,1,1,1
13257,3,1,8,0,1,2,0
13258,1,2,5,0,2,4,1
13259,1,1,2,0,3,3,0
13260,1,2,6,4,1,2,1
13261,1,1,5,5,3,6,0
13262,1,2,2,8,2,1,1
13263,5,2,8,0,2,5,0
13264,1,1,7,3,2,4,0
13265,2,1,5,8,2,2,1
13266,1,1,7,3,2,5,2
13267,1,1,5,3,1,1,0
13268,1,2,4,3,3,4,2
13269,7,2,9,6,1,6,1
13270,1,2,3,1,2,2,0
13271,1,1,9,3,1,1,1
13272,1,2,4,0,1,1,1
13273,9,1,4,2,1,5,1
13274,1,1,9,1,1,1,1
13275,9,2,5,4,2,6,1
13276,1,2,5,4,1,3,1
13277,6,2,3,0,1,2,0
13278,2,1,7,6,1,2,0
13279,1,2,10,1,1,6,1
13280,8,1,9,2,1,5,2
13281,1,1,7,2,3,2,2
13282,1,1,5,0,1,4,2
13283,1,2,4,3,1,5,1
13284,1,2,5,3,1,6,0
13285,2,2,11,0,3,1,0
13286,5,1,5,5,1,1,1
13287,1,2,5,5,2,4,1
13288,5,2,12,7,1,6,0
13289,7,2,7,3,2,6,1
13290,8,2,5,0,1,1,0
13291,1,1,5,2,1,1,2
13292,2,2,7,5,1,4,1
13293,1,1,4,1,1,1,2
13294,1,2,3,7,1,4,0
13295,1,1,4,1,1,2,0
13296,6,2,6,2,1,5,0
13297,1,2,11,0,1,1,1
13298,2,2,1,0,1,1,0
13299,1,2,3,3,1,2,1
13300,1,1,7,4,3,6,1
13301,2,2,7,5,1,6,1
13302,1,2,6,2,2,1,0
13303,3,2,2,1,1,1,1
13304,1,1,5,5,2,2,2
13305,1,2,7,9,1,1,0
13306,1,1,7,4,2,5,1
13307,9,2,7,5,1,1,1
13308,2,2,4,3,1,4,1
13309,8,2,2,5,1,1,2
13310,9,2,9,1,3,1,0
13311,1,2,4,7,2,2,0
13312,2,2,7,2,1,3,0
13313,1,1,4,1,1,6,1
13314,1,1,4,2,1,6,1
13315,2,1,5,1,2,5,0
13316,2,2,5,4,1,2,2
13317,5,2,4,9,3,1,0
13318,1,2,2,3,1,1,1
13319,1,2,5,2,1,4,1
13320,2,1,10,3,1,1,0
13321,1,1,7,3,3,4,0
13322,1,1,9,9,1,1,1
13323,6,2,5,8,2,4,1
13324,9,1,2,2,2,3,0
13325,1,1,9,6,2,4,0
13326,1,1,1,3,1,1,0
13327,1,1,7,2,3,6,0
13328,1,1,4,0,1,3,1
13329,9,1,3,0,1,6,0
13330,1,1,2,2,1,2,1
13331,1,1,9,9,1,6,1
13332,6,2,4,0,2,1,0
13333,1,2,9,5,1,1,0
13334,6,1,2,6,1,3,0
13335,6,2,8,7,3,5,0
13336,9,1,2,2,3,2,0
13337,1,1,7,1,1,1,2
13338,1,2,9,5,1,3,0
13339,1,2,7,5,1,3,1
13340,1,1,5,9,1,4,0
13341,1,2,5,4,1,2,2
13342,1,1,10,3,3,5,0
13343,9,2,10,7,1,2,1
13344,2,1,9,9,1,4,0
13345,1,2,9,3,1,4,0
13346,1,2,7,1,1,5,1
13347,5,1,4,0,3,3,1
13348,1,2,7,2,1,2,1
13349,1,1,5,3,1,4,2
13350,1,2,6,1,1,2,0
13351,2,1,7,3,1,6,0
13352,1,1,8,6,3,5,0
13353,1,2,7,5,2,5,2
13354,2,2,4,2,1,2,0
13355,6,2,10,5,1,3,0
13356,1,2,3,2,1,1,1
13357,1,1,1,0,1,2,1
13358,1,2,5,8,1,2,2
13359,1,2,11,2,1,1,1
13360,8,1,1,5,2,2,1
13361,1,1,5,2,2,5,2
13362,1,1,6,2,2,5,2
13363,2,1,10,6,2,1,0
13364,1,1,2,1,1,3,0
13365,4,2,2,0,1,3,0
13366,1,1,4,7,1,1,0
13367,3,1,3,3,1,2,1
13368,1,1,3,3,1,6,2
13369,1,1,10,5,1,6,1
13370,1,2,6,1,2,2,1
13371,1,2,2,1,1,1,1
13372,4,1,4,0,2,4,0
13373,1,1,5,4,3,1,0
13374,1,2,3,3,1,1,1
13375,9,2,9,1,3,1,0
13376,1,1,5,6,2,6,2
13377,2,2,6,1,1,1,1
13378,1,2,3,2,1,6,1
13379,2,2,3,0,1,2,0
13380,1,2,5,1,1,1,1
13381,2,1,5,1,1,4,1
13382,8,1,11,4,3,2,1
13383,1,2,3,3,1,1,1
13384,1,2,9,6,1,3,0
13385,1,2,3,2,1,1,1
13386,1,2,8,2,1,2,0
13387,8,2,5,2,2,1,0
13388,1,1,4,5,3,4,1
13389,3,1,6,2,1,1,1
13390,1,1,3,3,1,1,0
13391,1,1,2,3,1,3,1
13392,8,2,2,4,1,1,0
13393,2,1,4,3,2,4,0
13394,1,1,2,5,2,6,2
13395,1,2,10,5,1,4,1
13396,1,1,4,1,1,1,0
13397,2,1,8,7,2,3,0
13398,1,2,6,2,1,1,1
13399,1,1,3,4,1,6,0
13400,9,1,9,1,2,5,0
13401,2,2,10,2,1,4,1
13402,9,2,3,1,2,6,0
13403,1,1,5,3,1,1,0
13404,1,2,3,2,2,4,1
13405,1,2,3,1,2,3,0
13406,1,2,2,3,1,2,1
13407,1,1,4,7,1,5,2
13408,1,2,8,3,3,2,1
13409,6,2,2,5,2,4,1
13410,1,1,5,7,1,1,1
13411,1,2,3,3,1,2,1
13412,1,1,7,1,1,6,0
13413,1,1,3,0,2,6,1
13414,1,2,2,6,1,6,1
13415,1,2,8,6,2,1,1
13416,2,1,2,2,1,2,1
13417,1,2,3,6,1,4,1
13418,1,1,6,0,1,1,0
13419,1,2,1,0,1,5,0
13420,1,1,1,7,1,2,0
13421,1,1,4,5,1,6,1
13422,1,1,8,9,1,5,0
13423,9,1,5,4,3,1,0
13424,1,2,1,0,1,1,0
13425,1,2,7,0,2,6,2
13426,1,2,7,3,1,2,2
13427,1,2,8,3,1,1,1
13428,8,2,5,4,1,4,2
13429,1,1,7,4,1,3,0
13430,3,2,1,0,1,3,1
13431,3,1,3,1,2,2,1
13432,1,1,5,4,1,5,1
13433,1,1,3,6,1,3,0
13434,1,2,6,9,3,4,0
13435,1,1,8,1,1,1,1
13436,1,2,1,0,1,1,1
13437,1,2,3,4,1,6,0
13438,1,1,2,3,1,4,1
13439,1,1,5,9,1,3,2
13440,1,1,4,4,1,1,1
13441,1,2,12,3,1,1,1
13442,1,2,3,4,1,4,2
13443,1,2,5,5,1,1,0
13444,1,2,9,4,1,3,0
13445,1,1,4,1,1,3,1
13446,1,2,5,3,1,2,0
13447,1,2,1,7,3,6,2
13448,1,1,4,2,2,5,1
13449,1,2,8,3,3,3,0
13450,1,2,3,3,2,3,1
13451,5,2,9,9,3,5,0
13452,1,1,5,3,2,2,2
13453,7,1,8,0,1,1,0
13454,6,2,9,6,1,5,0
13455,2,1,3,4,1,2,1
13456,1,2,7,4,3,6,0
13457,1,2,5,0,1,1,0
13458,6,2,5,0,1,2,0
13459,1,1,4,1,1,2,1
13460,2,1,6,4,1,3,0
13461,2,2,12,6,1,1,2
13462,2,1,2,1,1,1,1
13463,1,2,4,3,1,1,1
13464,1,1,5,0,1,1,0
13465,8,2,12,8,1,1,0
13466,1,1,6,3,2,3,1
13467,1,1,3,0,3,1,0
13468,1,2,4,3,2,6,0
13469,1,2,1,2,2,5,1
13470,1,2,4,3,1,1,0
13471,1,1,7,2,1,3,2
13472,1,2,10,5,1,6,1
13473,1,1,5,6,2,5,2
13474,9,2,2,9,3,1,0
13475,1,1,5,5,1,2,1
13476,1,1,9,4,1,2,1
13477,9,2,1,4,1,3,2
13478,9,2,4,5,1,4,1
13479,1,1,3,0,1,6,0
13480,2,1,3,8,1,2,1
13481,1,1,12,2,2,5,2
13482,2,1,2,2,3,2,1
13483,1,1,2,2,1,3,0
13484,1,1,3,1,1,4,2
13485,1,1,5,5,2,2,2
13486,1,1,3,2,1,5,0
13487,1,1,7,8,2,6,1
13488,1,2,9,5,1,4,1
13489,1,2,9,7,2,5,1
13490,1,2,5,4,1,1,0
13491,9,1,8,4,1,1,1
13492,1,1,3,8,1,5,1
13493,2,1,4,2,1,1,1
13494,6,1,2,0,2,2,1
13495,1,1,4,3,1,1,2
13496,1,1,5,6,1,3,1
13497,1,2,6,9,1,4,0
13498,1,2,1,3,1,1,0
13499,1,1,7,3,3,1,2
13500,1,1,5,8,1,6,0
13501,8,2,9,6,1,1,0
13502,2,2,3,4,1,5,0
13503,1,2,4,2,1,1,1
13504,1,1,3,2,1,1,1
13505,1,1,1,1,1,1,1
13506,9,2,7,4,2,1,1
13507,1,2,5,0,3,3,2
13508,1,2,7,2,1,4,0
13509,1,1,8,8,3,6,0
13510,1,1,8,7,2,5,0
13511,9,1,5,2,1,6,2
13512,3,1,4,4,1,1,2
13513,7,1,8,5,1,6,2
13514,8,2,4,8,1,3,1
13515,1,1,3,9,1,2,2
13516,1,1,10,1,3,1,0
13517,6,2,5,0,1,2,0
13518,1,2,11,7,1,3,0
13519,1,2,3,4,1,3,2
13520,1,1,3,2,1,1,0
13521,3,2,5,0,3,1,0
13522,1,1,9,0,2,3,2
13523,1,1,1,7,1,1,1
13524,2,2,5,1,1,2,2
13525,2,1,8,0,1,1,1
13526,2,2,1,0,1,1,1
13527,1,1,4,4,1,1,0
13528,1,1,3,6,1,1,0
13529,8,2,5,3,1,1,1
13530,1,2,5,2,1,2,1
13531,1,2,1,0,1,1,0
13532,2,2,3,7,1,2,2
13533,2,1,2,0,1,3,1
13534,1,2,8,5,3,6,0
13535,7,1,6,1,1,6,2
13536,1,1,3,6,1,1,1
13537,1,2,9,2,3,1,0
13538,5,2,6,1,2,3,0
13539,8,1,3,2,1,5,2
13540,6,1,5,0,1,1,0
13541,1,1,9,6,1,2,2
13542,2,1,4,1,1,1,1
13543,1,2,8,2,1,1,2
13544,1,1,3,1,1,1,0
13545,1,1,4,3,1,4,0
13546,1,1,3,7,1,3,2
13547,1,1,6,2,1,2,2
13548,2,1,8,8,1,6,1
