,SEX,RAC1P,MSP,EDU,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
12467,2,2,6,5,0,1,0
12468,2,1,1,3,3,1,1
12469,2,1,3,1,5,2,0
12470,1,2,1,5,1,3,1
12471,1,2,5,2,1,1,1
12472,1,1,1,5,4,1,0
12473,1,1,1,7,1,2,0
12474,2,1,2,5,1,1,1
12475,2,1,6,8,4,1,1
12476,1,6,5,8,4,3,0
12477,1,1,1,3,6,1,1
12478,2,1,1,9,2,1,1
12479,2,8,1,5,0,1,0
12480,1,2,1,9,4,1,0
12481,2,6,5,4,3,2,1
12482,2,2,1,3,3,1,1
12483,1,1,3,2,1,1,1
12484,1,8,1,8,0,1,0
12485,2,1,1,4,0,3,0
12486,2,2,2,5,4,1,2
12487,2,1,5,6,4,1,2
12488,2,3,5,9,9,2,0
12489,2,1,1,6,4,3,1
12490,2,2,1,1,6,3,1
12491,1,1,1,5,2,1,1
12492,2,1,3,5,5,1,1
12493,1,5,6,1,8,1,0
12494,2,1,4,7,2,1,0
12495,1,2,5,3,1,1,2
12496,2,2,3,4,3,2,0
12497,1,2,6,11,6,1,0
12498,2,9,1,10,4,1,1
12499,2,2,6,7,9,1,0
12500,1,1,2,3,0,1,0
12501,2,1,1,1,0,1,1
12502,1,1,1,4,5,1,0
12503,1,1,1,8,4,3,1
12504,2,6,3,2,1,3,1
12505,2,2,1,6,2,1,2
12506,1,5,1,5,3,2,2
12507,2,1,2,3,4,2,2
12508,1,1,3,5,1,2,0
12509,1,1,4,6,4,1,0
12510,2,1,5,6,3,1,1
12511,1,1,1,3,3,1,1
12512,1,1,1,2,1,1,0
12513,1,2,1,2,4,3,1
12514,2,2,3,5,3,2,1
12515,1,8,1,3,2,1,1
12516,1,1,1,1,5,1,1
12517,1,2,2,7,0,1,0
12518,2,1,1,4,1,1,0
12519,1,2,1,3,3,2,0
12520,2,9,5,1,2,3,0
12521,2,2,1,6,6,1,0
12522,2,1,4,3,3,1,1
12523,2,2,1,2,1,1,1
12524,2,1,1,6,3,3,1
12525,1,1,2,3,3,3,0
12526,1,1,6,2,1,1,0
12527,1,1,5,4,0,1,0
12528,2,1,1,5,3,1,1
12529,1,1,4,8,0,1,0
12530,1,1,6,1,2,1,1
12531,2,1,3,3,1,1,2
12532,1,6,4,3,0,3,0
12533,1,1,1,5,1,2,0
12534,2,6,6,1,3,1,0
12535,1,1,5,2,4,2,0
12536,1,7,4,9,7,1,1
12537,2,6,6,7,3,3,0
12538,2,1,3,3,5,2,0
12539,2,1,2,3,3,1,0
12540,1,1,1,5,4,1,1
12541,2,1,4,2,2,1,0
12542,2,1,2,9,6,2,0
12543,2,1,1,1,5,1,1
12544,2,1,6,5,4,1,0
12545,2,1,6,5,3,3,1
12546,1,1,5,4,0,1,1
12547,1,2,1,6,0,1,1
12548,1,8,4,6,6,3,1
12549,2,2,5,1,1,2,2
12550,2,1,1,7,2,1,1
12551,2,2,3,6,4,2,0
12552,2,6,6,2,5,1,1
12553,1,3,1,5,3,1,0
12554,2,2,4,4,3,2,2
12555,2,9,3,4,5,1,1
12556,2,2,3,4,1,2,1
12557,2,1,2,10,5,1,1
12558,1,1,6,8,4,1,0
12559,2,1,1,5,0,2,0
12560,2,1,1,6,3,3,2
12561,2,1,1,5,2,1,1
12562,2,2,6,3,2,1,0
12563,2,1,3,5,3,1,2
12564,1,2,1,5,0,1,0
12565,2,1,4,5,2,2,1
12566,1,1,5,7,3,1,1
12567,1,1,3,3,3,2,1
12568,1,7,3,4,4,1,1
12569,2,9,6,8,3,3,1
12570,2,1,3,7,4,1,1
12571,2,1,1,5,4,1,0
12572,1,1,4,5,8,3,1
12573,2,1,2,11,4,1,1
12574,1,2,3,3,2,2,1
12575,1,8,1,5,0,1,0
12576,1,1,3,7,4,1,1
12577,1,7,2,4,1,2,1
12578,2,1,3,4,3,1,0
12579,2,5,1,5,0,1,0
12580,1,2,2,5,0,1,0
12581,2,1,2,3,0,3,1
12582,1,4,2,1,6,2,1
12583,1,1,1,3,1,1,0
12584,1,1,1,11,6,1,1
12585,2,1,3,3,0,1,1
12586,2,1,3,3,1,2,1
12587,2,2,1,6,1,3,1
12588,2,1,2,5,0,1,1
12589,2,1,2,4,0,1,2
12590,2,1,1,5,3,1,0
12591,2,3,3,4,2,1,0
12592,1,2,4,7,2,1,1
12593,1,2,1,2,2,3,1
12594,2,2,4,6,3,1,1
12595,2,2,1,5,0,1,0
12596,1,1,1,5,1,2,1
12597,1,1,6,2,3,1,0
12598,1,6,4,10,6,1,1
12599,1,1,4,2,3,2,0
12600,1,7,6,9,5,1,0
12601,2,3,6,6,5,3,1
12602,2,8,1,2,0,1,1
12603,2,2,6,3,5,2,0
12604,2,1,1,5,4,3,1
12605,1,3,4,2,1,1,1
12606,1,5,6,4,3,1,1
12607,2,1,1,3,4,1,1
12608,1,3,5,8,8,1,0
12609,2,5,3,5,3,2,0
12610,1,1,6,5,5,1,1
12611,1,1,3,2,0,3,0
12612,1,2,3,5,0,1,0
12613,1,7,3,3,3,3,1
12614,1,1,4,7,0,1,0
12615,2,3,3,7,6,1,0
12616,1,1,1,6,2,2,0
12617,2,8,6,6,9,3,1
12618,2,2,5,7,4,1,1
12619,2,1,6,5,5,1,1
12620,1,1,1,6,1,1,0
12621,1,1,6,2,0,2,0
12622,2,1,3,5,4,1,0
12623,1,1,1,4,4,2,0
12624,2,1,1,5,5,1,1
12625,1,1,1,6,3,1,0
12626,1,1,4,2,1,3,1
12627,2,1,5,4,1,1,0
12628,2,7,5,7,6,1,0
12629,1,1,1,3,0,2,0
12630,2,5,4,5,1,1,1
12631,2,1,6,3,4,1,1
12632,1,1,1,9,0,3,1
12633,2,9,4,3,0,2,1
12634,1,1,5,4,3,1,1
12635,2,1,4,3,0,2,1
12636,2,1,6,3,4,1,0
12637,2,1,1,6,3,2,2
12638,2,1,1,7,5,1,1
12639,2,1,6,7,5,1,1
12640,1,1,2,3,8,1,1
12641,2,1,3,6,3,2,0
12642,2,1,1,6,4,1,0
12643,2,1,5,5,2,3,0
12644,2,9,1,1,9,1,1
12645,1,1,6,2,5,1,0
12646,1,1,1,2,5,1,0
12647,2,6,1,11,8,1,0
12648,2,2,3,6,8,2,1
12649,1,1,1,5,4,1,0
12650,1,1,3,7,2,1,1
12651,2,8,1,6,6,1,1
12652,1,9,6,8,7,1,0
12653,2,3,6,9,5,1,0
12654,2,1,6,8,4,1,1
12655,2,1,1,5,4,1,0
12656,2,1,1,7,4,2,2
12657,1,7,1,8,3,1,1
12658,1,3,3,7,4,3,1
12659,1,1,6,1,2,1,1
12660,2,1,3,2,2,1,1
12661,2,1,4,5,3,1,1
12662,1,1,1,4,2,1,0
12663,2,1,3,5,2,1,1
12664,1,1,3,8,8,1,1
12665,2,1,1,5,7,1,1
12666,1,1,3,5,3,2,1
12667,2,9,4,3,4,1,1
12668,1,1,1,4,4,1,0
12669,1,1,1,3,5,1,1
12670,1,2,6,5,1,1,1
12671,1,1,3,1,4,1,1
12672,1,2,5,6,2,2,0
12673,1,8,4,3,3,1,0
12674,1,1,5,7,8,1,1
12675,2,1,1,5,1,3,1
12676,2,1,6,8,4,1,0
12677,1,2,6,7,5,1,1
12678,1,1,4,4,1,2,2
12679,1,1,2,4,4,2,2
12680,1,9,3,5,3,1,0
12681,1,1,1,12,4,1,2
12682,1,1,1,5,1,2,1
12683,1,1,1,2,4,1,1
12684,1,1,3,4,3,3,0
12685,1,2,1,5,0,1,1
12686,2,1,1,1,3,1,1
12687,1,1,1,9,5,1,1
12688,2,6,2,7,4,3,2
12689,2,9,1,3,5,1,1
12690,1,1,1,6,2,1,2
12691,1,1,2,8,2,1,0
12692,2,1,3,1,5,3,0
12693,1,8,6,1,0,1,0
12694,2,9,1,3,5,1,0
12695,2,2,6,1,4,3,1
12696,1,9,4,7,8,1,0
12697,1,2,1,5,0,1,0
12698,1,1,1,5,3,1,0
12699,2,9,2,7,4,1,1
12700,1,9,1,9,1,3,0
12701,1,8,6,12,5,1,1
12702,1,2,6,3,2,1,1
12703,2,2,1,8,2,1,2
12704,1,7,3,3,2,2,0
12705,1,5,5,2,1,1,0
12706,1,1,5,8,3,1,1
12707,2,1,4,4,2,2,1
12708,2,1,1,5,0,2,0
12709,2,5,4,7,5,1,1
12710,2,1,1,5,2,1,1
12711,1,6,3,6,3,2,0
12712,1,1,2,7,0,2,0
12713,1,8,1,5,4,3,2
12714,2,1,4,4,2,1,1
12715,2,1,6,2,4,1,1
12716,2,1,1,8,0,1,2
12717,2,1,1,5,7,1,0
12718,1,1,6,2,1,1,1
12719,2,6,1,2,1,1,0
12720,1,6,2,9,0,3,0
12721,1,1,2,5,1,1,1
12722,1,1,3,4,3,3,2
12723,1,1,1,5,2,1,1
12724,1,2,3,5,4,1,0
12725,1,1,3,7,6,1,1
12726,2,4,4,4,2,2,0
12727,2,1,3,3,2,3,0
12728,2,2,3,3,5,1,1
12729,2,1,2,5,3,1,1
12730,1,1,6,7,1,3,1
12731,2,7,1,11,2,3,1
12732,2,7,1,8,7,1,2
12733,1,1,1,9,5,1,1
12734,2,1,1,7,2,1,1
12735,2,1,3,2,3,2,1
12736,2,7,3,7,3,2,0
12737,1,9,1,1,3,1,0
12738,1,2,6,3,1,1,1
12739,2,8,3,4,2,1,0
12740,1,1,3,3,4,1,1
12741,1,2,1,3,2,1,0
12742,1,2,1,7,0,1,0
12743,2,1,6,4,4,2,1
12744,1,6,1,5,0,1,0
12745,2,3,3,10,1,1,0
12746,2,2,1,6,5,1,1
12747,1,6,2,7,0,1,0
12748,2,2,3,5,0,1,0
12749,2,1,1,5,3,3,1
12750,2,1,1,3,0,2,1
12751,1,5,1,6,2,1,1
12752,1,1,6,8,5,1,0
12753,2,1,4,3,0,1,0
12754,2,5,3,3,1,1,0
12755,1,9,1,6,4,1,1
12756,1,1,1,5,1,3,1
12757,2,1,3,3,0,1,1
12758,2,1,2,7,1,1,1
12759,2,2,6,7,1,3,1
12760,1,5,1,6,6,1,2
12761,1,2,4,7,3,2,1
12762,1,1,3,4,4,1,1
12763,2,1,4,7,3,1,1
12764,2,1,5,6,3,2,0
12765,2,3,1,5,0,1,1
12766,1,1,4,2,3,1,1
12767,2,5,1,7,1,1,1
12768,2,2,6,4,3,1,0
12769,2,1,2,5,3,1,1
12770,2,1,1,7,8,1,1
12771,1,2,1,6,2,1,2
12772,2,6,2,5,0,1,0
12773,2,2,4,4,0,2,1
12774,2,1,4,2,2,1,1
12775,1,2,1,6,2,1,2
12776,2,3,2,5,5,1,1
12777,2,5,2,7,3,1,1
12778,2,1,1,6,2,3,1
12779,2,1,1,7,4,1,1
12780,1,1,2,7,1,2,0
12781,1,6,4,1,1,2,1
12782,2,1,1,4,2,3,1
12783,2,1,1,3,2,3,1
12784,2,1,1,4,5,2,0
12785,2,1,1,2,4,1,1
12786,2,6,1,7,2,2,0
12787,2,1,1,4,3,1,0
12788,1,1,1,2,2,1,1
12789,1,1,1,10,4,1,2
12790,2,1,1,5,5,1,1
12791,2,1,1,7,4,1,2
12792,2,2,6,4,6,1,0
12793,1,2,1,6,3,1,1
12794,1,2,3,5,4,2,1
12795,1,1,6,6,1,1,0
12796,2,1,5,6,4,1,1
12797,2,1,4,3,0,3,2
12798,2,1,3,2,2,2,0
12799,1,2,1,2,3,1,1
12800,2,1,5,5,3,1,1
12801,2,1,1,4,5,1,0
12802,2,1,1,1,3,2,1
12803,2,8,1,1,2,2,1
12804,1,2,1,6,2,1,1
12805,2,1,4,2,1,1,1
12806,2,5,6,8,4,1,1
12807,2,1,6,7,3,1,0
12808,2,1,1,4,5,3,1
12809,2,2,2,4,1,2,0
12810,1,2,1,6,3,1,0
12811,1,6,3,2,4,1,1
12812,1,1,3,6,3,1,1
12813,2,1,1,6,2,1,0
12814,2,1,1,3,3,3,0
12815,2,6,1,3,2,2,1
12816,2,2,2,3,1,1,0
12817,2,2,2,9,8,3,0
12818,1,2,3,6,5,1,1
12819,2,1,6,7,0,3,1
12820,1,4,6,4,5,3,1
12821,2,1,6,5,2,3,1
12822,2,1,5,4,3,1,1
12823,2,1,2,1,5,1,1
12824,1,5,3,4,0,2,2
12825,1,3,5,2,3,3,0
12826,2,2,1,5,0,1,1
12827,2,2,1,7,0,1,1
12828,1,8,1,7,0,1,1
12829,1,1,2,6,3,2,2
12830,2,1,1,5,0,2,0
12831,2,1,2,5,6,3,2
12832,2,1,1,3,2,2,1
12833,2,8,2,5,0,1,0
12834,1,8,6,7,9,2,0
12835,2,1,6,2,0,1,1
12836,2,1,1,5,5,3,0
12837,1,5,5,3,1,1,0
12838,2,1,3,3,5,1,1
12839,2,1,3,5,3,1,1
12840,1,1,4,6,3,1,1
12841,2,1,1,6,2,1,2
12842,2,1,1,7,3,1,1
12843,2,1,1,2,2,1,1
12844,1,1,5,6,2,3,2
12845,1,7,2,3,4,1,0
12846,2,3,1,5,3,1,0
12847,2,2,3,1,3,2,2
12848,1,1,3,3,1,1,1
12849,2,1,1,3,4,1,1
12850,1,2,4,4,4,1,2
12851,1,1,4,6,5,2,0
12852,1,9,2,7,4,1,2
12853,2,6,3,5,0,1,0
12854,2,1,3,7,5,1,1
12855,1,4,4,5,1,1,1
12856,2,1,6,7,6,3,1
12857,1,6,3,7,3,2,0
12858,1,1,2,4,3,1,0
12859,2,1,4,7,2,1,2
12860,2,1,1,7,4,1,1
12861,2,1,1,4,4,1,1
12862,1,4,2,8,0,1,0
12863,2,1,1,8,3,2,2
12864,1,3,6,5,2,1,0
12865,2,6,2,5,0,1,0
12866,2,1,2,5,3,1,1
12867,1,6,3,2,3,1,1
12868,2,1,4,7,1,2,1
12869,2,1,6,1,2,1,1
12870,1,1,1,9,4,1,1
12871,2,8,6,8,4,1,0
12872,1,2,1,8,3,1,0
12873,1,2,5,5,0,2,2
12874,2,2,1,5,4,1,0
12875,2,1,5,9,0,2,1
12876,2,1,6,5,3,1,1
12877,2,1,3,7,2,1,1
12878,2,3,4,7,5,1,0
12879,1,2,1,6,6,1,0
12880,2,1,1,5,5,2,0
12881,2,5,1,8,3,1,1
12882,1,5,2,4,3,3,1
12883,1,1,1,5,5,1,0
12884,1,7,6,3,0,2,1
12885,2,2,4,3,3,1,0
12886,1,1,1,6,2,1,1
12887,1,2,5,1,0,2,1
12888,2,1,5,4,3,1,1
12889,1,9,4,9,3,1,0
12890,1,1,3,6,3,1,1
12891,2,2,3,5,7,3,0
12892,1,2,3,3,1,2,0
12893,1,6,5,8,1,2,0
12894,1,1,1,5,6,2,1
12895,2,1,4,4,7,3,2
12896,1,1,4,7,4,2,0
12897,1,1,1,6,3,1,1
12898,2,5,1,12,2,2,1
12899,1,2,4,2,2,3,2
12900,2,1,4,2,4,1,0
12901,1,1,1,5,1,3,1
12902,1,8,1,5,0,1,0
12903,1,4,3,5,2,2,1
12904,2,2,1,5,0,1,0
12905,2,1,3,2,2,1,0
12906,2,1,1,3,1,1,1
12907,1,1,1,5,5,1,0
12908,2,1,1,12,3,1,2
12909,1,3,1,4,4,3,1
12910,2,1,5,2,3,1,1
12911,2,1,1,8,5,1,0
12912,2,1,2,5,1,2,2
12913,2,1,5,3,6,1,1
12914,1,1,3,6,1,3,1
12915,2,2,6,3,0,1,1
12916,2,1,1,7,5,1,2
12917,2,7,6,8,3,1,0
12918,2,6,4,2,5,1,1
12919,1,1,1,2,5,1,1
12920,1,1,3,4,1,2,1
12921,1,1,4,6,2,2,0
12922,1,9,6,7,5,1,1
12923,1,6,3,7,0,1,0
12924,2,2,3,4,3,3,0
12925,2,1,2,5,0,1,0
12926,2,1,4,7,3,3,0
12927,2,1,4,7,1,2,1
12928,2,2,4,3,2,2,0
12929,2,1,6,7,5,3,1
12930,1,7,2,2,0,3,1
12931,2,2,4,2,1,1,1
12932,1,1,4,6,2,1,1
12933,2,1,4,3,1,2,2
12934,2,1,6,7,1,1,0
12935,1,2,6,8,3,1,1
12936,2,1,3,6,6,1,1
12937,2,1,4,4,1,1,1
12938,2,2,1,3,2,1,0
12939,2,2,5,5,5,1,1
12940,1,3,6,2,5,1,1
12941,2,2,1,6,3,1,1
12942,1,1,1,6,2,2,1
12943,1,1,3,5,2,3,0
12944,1,1,1,2,2,1,0
12945,2,3,4,5,3,1,0
12946,1,8,1,5,0,1,0
12947,2,1,3,2,5,1,1
12948,2,7,3,2,2,2,0
12949,1,9,3,3,3,1,1
12950,2,1,2,5,6,2,0
12951,1,1,1,1,6,1,1
12952,2,1,6,4,5,1,0
12953,2,1,1,5,4,1,1
12954,1,1,6,8,5,1,1
12955,2,1,2,5,4,1,2
12956,2,1,1,3,2,1,0
12957,1,1,3,3,3,2,0
12958,1,1,5,8,6,2,1
12959,2,1,4,7,3,1,1
12960,1,1,1,5,3,1,0
12961,2,1,4,3,5,3,1
12962,2,1,1,5,4,1,1
12963,1,7,6,4,6,1,0
12964,2,9,5,2,5,3,0
12965,2,4,6,1,4,1,1
12966,2,6,1,8,0,2,0
12967,1,1,4,4,4,1,1
12968,2,5,6,1,9,1,1
12969,1,1,1,5,4,1,1
12970,1,2,6,5,3,1,0
12971,1,1,2,3,1,2,2
12972,2,9,4,3,3,1,1
12973,2,8,4,3,0,2,1
12974,1,1,4,2,3,3,0
12975,1,1,3,3,2,3,2
12976,2,4,6,4,5,1,0
12977,2,1,3,4,5,1,1
12978,1,1,4,3,2,1,0
12979,2,2,1,5,4,1,1
12980,2,1,3,5,3,1,1
12981,2,1,4,3,5,1,1
12982,2,7,6,1,2,3,1
12983,1,3,6,3,3,1,1
12984,1,6,3,3,2,2,0
12985,1,1,4,2,5,1,1
12986,1,7,5,2,2,1,1
12987,2,8,1,12,2,1,1
12988,2,1,4,4,0,2,1
12989,1,1,3,6,3,1,0
12990,2,2,3,4,5,1,1
12991,1,4,6,3,2,3,1
12992,2,2,3,2,1,1,1
12993,2,1,1,7,5,1,1
12994,2,2,2,5,0,1,0
12995,1,1,6,2,1,1,1
12996,1,2,6,9,8,1,1
12997,1,1,4,3,1,2,0
12998,1,1,1,5,9,1,0
12999,1,1,1,5,4,1,1
13000,2,6,3,7,2,2,0
13001,2,2,5,4,1,1,2
13002,1,8,1,5,0,1,0
13003,2,1,6,11,6,1,0
13004,1,7,4,4,1,3,1
13005,2,5,5,3,1,1,1
13006,2,1,5,7,5,2,1
13007,2,4,3,4,3,2,0
13008,1,3,6,6,4,1,0
13009,1,4,6,8,5,1,0
13010,1,1,1,6,5,1,1
13011,1,1,4,6,3,1,1
13012,2,1,4,6,2,3,2
13013,2,1,2,7,4,3,0
13014,2,1,1,10,2,1,2
13015,1,9,5,3,5,2,1
13016,2,1,1,6,1,1,2
13017,2,1,1,4,1,3,0
13018,1,1,3,5,4,1,1
13019,1,1,1,6,6,1,1
13020,1,1,1,8,4,2,0
13021,2,1,2,4,3,1,1
13022,2,2,1,3,2,3,1
13023,2,2,6,3,2,3,1
13024,2,2,6,7,0,1,0
13025,2,1,6,7,3,3,1
13026,2,1,4,6,2,3,1
13027,2,6,1,5,0,1,1
13028,1,3,3,4,3,1,1
13029,1,1,1,5,0,3,0
13030,1,1,1,5,3,1,0
13031,1,7,3,2,2,3,1
13032,2,1,1,3,1,1,1
13033,2,1,4,3,2,1,1
13034,2,1,2,3,2,1,1
13035,2,3,5,3,2,3,1
13036,1,6,4,5,2,1,1
13037,2,1,1,7,7,1,0
13038,2,1,1,6,4,1,1
13039,1,6,3,2,5,1,1
13040,2,4,2,5,2,1,1
13041,2,1,2,5,4,1,1
13042,1,8,1,6,3,1,1
13043,2,1,2,6,1,1,1
13044,1,6,4,2,3,2,0
13045,2,5,2,5,6,2,0
13046,2,1,1,5,2,3,0
13047,2,1,5,2,2,1,0
13048,2,1,3,2,2,2,0
13049,2,1,3,6,2,2,1
13050,1,1,5,3,0,2,1
13051,1,1,1,2,5,1,0
13052,2,1,6,4,1,3,0
13053,1,1,1,7,5,1,0
13054,2,2,6,8,4,1,0
13055,2,1,4,5,1,1,1
13056,1,1,1,3,3,3,1
13057,1,1,3,4,0,3,1
13058,2,5,1,5,6,1,0
13059,2,2,3,9,2,2,0
13060,1,1,6,5,2,3,1
13061,1,1,6,8,2,1,0
13062,1,1,3,5,5,3,0
13063,1,1,3,5,7,2,0
13064,2,2,1,6,2,1,1
13065,2,3,1,5,6,1,0
13066,1,5,1,8,4,1,1
13067,1,1,2,11,6,1,1
13068,2,2,6,8,5,1,0
13069,2,1,4,7,2,1,1
13070,1,1,2,5,1,1,1
13071,2,1,5,1,2,2,2
13072,1,1,6,5,3,3,1
13073,2,1,1,7,6,1,1
13074,1,3,1,5,0,1,0
13075,2,1,4,5,1,3,1
13076,1,2,3,4,1,1,0
13077,1,4,4,2,3,2,0
13078,2,1,1,7,3,1,1
13079,1,8,4,2,5,1,1
13080,2,2,4,2,1,1,1
13081,1,1,4,3,2,1,1
13082,1,5,6,7,3,1,0
13083,1,1,2,12,4,1,1
13084,2,3,1,5,3,1,0
13085,2,2,1,6,1,1,2
13086,1,2,1,6,2,1,2
13087,2,2,1,6,2,1,1
13088,2,7,3,3,0,1,0
13089,1,8,2,1,3,1,0
13090,1,5,6,3,9,3,1
13091,2,1,1,6,3,1,2
13092,1,1,6,10,5,1,0
13093,2,1,1,3,5,1,0
13094,2,1,4,5,1,1,1
13095,1,1,3,4,4,1,0
13096,1,1,2,7,5,1,0
13097,2,1,4,3,4,1,0
13098,2,1,5,4,0,1,0
13099,1,2,6,5,5,1,0
13100,2,1,2,7,2,3,2
13101,1,1,4,7,1,1,1
13102,1,1,1,7,3,1,0
13103,2,1,1,6,5,1,0
13104,2,1,1,6,0,1,1
13105,1,1,2,4,1,3,0
13106,2,2,6,6,4,1,0
13107,2,1,1,6,5,1,0
13108,2,2,1,2,2,2,1
13109,2,5,6,9,6,1,0
13110,1,9,5,5,2,1,1
13111,2,1,2,5,4,1,2
13112,1,3,1,5,3,3,1
13113,1,1,1,4,5,1,1
13114,2,2,1,6,5,1,0
13115,2,2,6,7,9,1,0
13116,2,2,1,2,2,1,0
13117,1,3,6,4,2,1,0
13118,1,1,6,7,1,1,0
13119,1,6,4,6,1,2,1
13120,2,6,5,7,3,2,1
13121,1,1,1,5,2,2,0
13122,2,1,3,3,4,1,1
13123,1,6,6,3,2,1,0
13124,1,1,2,7,1,3,0
13125,2,2,1,5,0,1,0
13126,1,1,1,1,2,3,1
13127,2,2,1,5,0,1,0
13128,2,1,1,7,3,2,2
13129,2,8,5,8,2,1,1
13130,2,1,6,3,5,1,1
13131,2,1,2,6,0,1,2
13132,1,5,4,6,3,1,1
13133,2,4,6,5,0,1,0
13134,2,1,4,5,1,1,2
13135,1,4,4,2,0,1,2
13136,1,1,1,1,2,3,1
13137,2,1,1,5,5,1,0
13138,2,3,4,4,2,1,0
13139,2,1,6,3,1,1,1
13140,2,6,2,5,0,1,0
13141,1,7,3,5,7,1,2
13142,1,1,2,8,0,1,0
13143,2,8,3,2,0,1,1
13144,1,1,1,7,1,1,1
13145,2,1,1,5,5,1,0
13146,2,1,3,7,4,1,1
13147,1,1,3,3,0,2,2
13148,1,7,5,6,3,3,2
13149,1,1,5,1,4,1,2
13150,2,1,4,4,3,2,0
13151,2,2,2,6,1,3,2
13152,1,8,1,3,1,1,0
13153,2,2,6,10,5,1,0
13154,1,1,4,6,3,1,1
13155,2,1,6,7,4,1,1
13156,1,1,2,3,1,2,0
13157,2,1,4,6,4,3,2
13158,1,5,1,6,2,1,2
13159,2,1,4,1,1,1,1
13160,2,3,6,3,5,3,1
13161,2,1,1,5,5,1,0
13162,1,2,1,7,0,1,2
13163,2,1,6,7,4,1,0
13164,1,1,1,6,3,1,2
13165,2,9,3,5,5,1,1
13166,1,8,1,4,2,1,0
13167,2,1,5,6,2,1,2
13168,2,1,5,7,3,3,1
13169,2,1,1,4,3,1,0
13170,1,1,1,9,2,1,1
13171,1,2,1,5,7,1,0
13172,2,1,1,7,2,1,1
13173,1,1,3,3,0,3,1
13174,1,2,2,5,5,2,1
13175,2,2,1,8,2,1,2
13176,2,1,1,7,4,1,1
13177,1,1,1,5,2,1,0
13178,2,9,5,7,4,1,1
13179,2,2,2,7,0,1,1
13180,1,1,6,1,3,1,0
13181,2,1,5,6,1,1,1
13182,2,2,6,2,1,1,0
13183,2,1,1,3,0,1,1
13184,1,1,3,1,2,3,0
13185,1,3,1,5,0,1,1
13186,2,1,3,3,2,2,0
13187,2,1,1,9,1,1,1
13188,1,2,4,6,3,1,1
13189,2,6,1,7,0,1,0
13190,2,1,2,5,3,1,1
13191,1,1,2,2,1,2,1
13192,2,1,1,6,4,1,1
13193,2,2,2,5,0,1,0
13194,1,3,1,6,6,1,1
13195,2,1,1,3,3,1,0
13196,2,1,6,7,0,1,0
13197,2,1,3,3,5,1,0
13198,2,1,5,3,2,1,2
13199,1,1,1,5,3,1,0
13200,1,1,6,5,0,3,1
13201,1,1,4,6,1,2,1
13202,1,5,6,1,6,1,1
13203,1,1,1,7,4,1,1
13204,2,1,2,5,0,2,2
13205,2,1,4,3,5,1,0
13206,2,1,1,4,1,1,0
13207,2,1,3,1,3,2,0
13208,1,1,2,7,5,2,0
13209,1,1,1,5,1,3,0
13210,2,1,6,4,5,1,1
13211,1,2,3,5,0,1,0
13212,2,2,2,5,0,1,0
13213,2,1,1,7,0,3,1
13214,1,7,6,6,5,1,1
13215,1,1,1,3,5,1,0
13216,1,7,3,3,3,1,1
13217,2,1,1,8,0,2,0
13218,1,1,1,4,2,2,0
13219,1,1,4,2,1,1,2
13220,2,3,4,3,0,2,2
13221,2,4,6,5,4,1,0
13222,2,1,6,3,1,3,0
13223,2,1,2,5,3,2,1
13224,1,1,2,9,5,2,0
13225,1,8,1,4,2,3,1
13226,2,2,4,5,2,1,1
13227,2,4,5,5,0,2,0
13228,1,1,6,7,0,3,1
13229,2,1,3,5,3,1,1
13230,1,1,4,5,3,1,1
13231,1,1,4,3,2,2,0
13232,2,2,3,3,1,2,0
13233,1,8,4,6,2,1,1
13234,2,1,5,11,4,2,0
13235,2,1,1,6,6,3,1
13236,2,2,6,3,3,1,1
13237,1,6,1,6,2,3,0
13238,1,1,1,4,4,2,0
13239,2,5,3,5,4,1,1
13240,2,1,1,5,2,3,1
13241,1,1,1,10,0,3,1
13242,2,1,3,3,0,2,2
13243,1,8,1,5,0,1,1
13244,2,1,1,8,4,1,0
13245,2,1,1,5,1,3,0
13246,1,9,1,3,0,1,0
13247,2,5,4,4,2,1,0
13248,1,1,3,3,3,3,1
13249,2,2,1,7,3,1,1
13250,2,3,1,3,3,2,0
13251,2,1,1,5,6,1,0
13252,2,1,2,5,3,1,1
13253,1,1,1,3,4,1,1
13254,2,1,6,3,2,1,1
13255,1,1,1,2,3,1,0
13256,2,1,1,6,8,1,1
13257,1,1,1,3,3,1,1
13258,1,1,1,4,5,1,0
13259,2,1,3,9,2,2,2
13260,2,1,2,6,2,1,1
13261,2,2,6,7,8,1,0
13262,2,1,1,7,2,1,2
13263,2,8,1,6,1,1,2
13264,2,5,4,1,1,2,1
13265,2,1,4,1,2,1,1
13266,1,6,2,6,0,1,0
13267,1,1,1,3,4,1,1
13268,2,5,2,5,2,1,0
13269,2,1,1,8,3,1,1
13270,2,1,5,3,2,1,2
13271,1,1,2,4,0,2,1
13272,2,6,1,5,0,1,0
13273,1,1,1,7,1,1,1
13274,2,1,4,3,1,1,1
13275,1,3,1,5,2,1,0
13276,1,8,4,1,2,1,1
13277,2,3,4,5,0,1,0
13278,2,9,3,7,4,1,1
13279,1,1,6,8,1,3,0
13280,1,2,1,6,3,1,1
13281,2,1,2,4,8,1,2
13282,1,5,1,2,2,2,1
13283,2,1,3,7,3,1,1
13284,1,1,2,3,6,3,0
13285,2,1,1,1,5,1,1
13286,2,1,1,6,5,1,0
