,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
5928,1,8,2,3,2,7,0
5929,1,5,1,3,1,7,0
5930,2,2,1,2,1,7,0
5931,1,5,6,3,1,7,0
5932,2,8,1,3,1,7,4
5933,1,5,1,1,2,1,0
5934,1,5,2,2,2,3,0
5935,2,2,1,3,1,7,0
5936,2,5,1,3,1,11,2
5937,2,2,1,1,1,7,5
5938,1,6,6,1,0,7,0
5939,2,2,6,1,1,7,0
5940,1,2,6,1,1,2,8
5941,1,5,2,3,1,3,3
5942,1,5,2,3,1,7,0
5943,2,3,2,2,1,7,2
5944,1,3,6,2,0,7,0
5945,1,5,4,1,1,7,5
5946,1,3,1,1,1,4,3
5947,1,5,1,3,2,7,2
5948,1,2,1,1,1,7,0
5949,2,5,2,3,1,11,2
5950,1,2,1,2,1,3,6
5951,1,6,1,3,1,7,0
5952,2,2,1,3,1,7,4
5953,1,5,2,3,1,7,4
5954,1,2,1,1,1,7,0
5955,1,2,1,1,1,7,6
5956,1,2,1,3,1,3,0
5957,1,2,2,1,1,12,0
5958,1,6,1,1,2,7,8
5959,1,6,1,3,1,11,0
5960,2,3,1,1,1,6,0
5961,1,2,1,3,2,3,2
5962,1,2,1,1,1,6,2
5963,1,3,1,2,0,7,4
5964,1,2,2,1,1,7,5
5965,1,2,1,2,1,3,0
5966,2,2,6,1,1,11,6
5967,1,6,6,1,2,1,3
5968,1,6,1,1,1,2,0
5969,2,5,2,1,1,7,2
5970,1,4,6,3,1,3,5
5971,1,2,1,1,1,7,0
5972,2,2,1,1,2,7,4
5973,1,5,2,2,2,3,0
5974,2,3,6,1,1,7,2
5975,1,2,1,1,1,7,0
5976,1,2,1,3,2,7,0
5977,1,5,1,3,1,3,0
5978,2,2,1,1,1,7,0
5979,1,2,1,2,1,11,6
5980,1,6,2,1,1,7,2
5981,1,9,1,1,1,2,0
5982,1,2,1,2,1,7,0
5983,1,5,1,3,1,3,6
5984,1,1,1,1,1,7,2
5985,1,5,2,3,1,7,4
5986,1,2,1,1,1,9,5
5987,1,3,6,1,2,1,2
5988,1,2,2,3,0,7,4
5989,2,2,2,1,2,7,0
5990,1,9,1,3,1,2,8
5991,1,5,1,1,1,7,3
5992,1,2,6,3,1,11,6
5993,1,2,2,3,1,7,0
5994,1,6,1,1,2,7,4
5995,2,6,1,3,1,1,2
5996,1,5,2,2,1,7,2
5997,2,3,1,1,0,11,0
5998,2,5,6,3,1,7,1
5999,1,5,1,3,1,7,1
6000,1,2,1,3,1,7,2
6001,1,3,2,3,1,7,5
6002,1,2,1,1,1,6,0
6003,1,5,1,3,1,2,2
6004,1,2,1,2,1,7,0
6005,1,5,2,1,1,2,1
6006,1,2,1,2,1,7,4
6007,1,6,1,2,1,7,6
6008,1,2,1,2,2,11,8
6009,1,3,6,1,1,7,4
6010,2,6,1,1,1,7,0
6011,1,2,2,2,1,7,5
6012,1,5,1,2,1,7,5
6013,1,3,1,1,1,7,5
6014,1,2,1,1,1,7,9
6015,1,5,1,2,1,7,0
6016,2,2,1,2,1,7,2
6017,1,5,1,3,0,7,4
6018,1,2,2,2,1,7,4
6019,1,2,6,2,2,7,0
6020,1,8,2,1,1,7,0
6021,2,8,1,3,1,7,5
6022,2,2,2,1,1,7,6
6023,1,2,1,2,1,3,5
6024,1,5,1,2,1,3,0
6025,1,2,1,2,1,7,6
6026,1,2,2,1,2,7,4
6027,1,2,1,3,1,7,6
6028,1,2,1,1,1,7,0
6029,2,2,1,3,1,7,0
6030,1,6,2,3,0,7,4
6031,1,2,1,1,1,7,8
6032,1,5,1,1,0,7,3
6033,1,2,1,1,1,1,7
6034,1,2,6,3,1,11,9
6035,2,5,1,1,1,7,2
6036,1,8,1,1,1,7,6
6037,1,2,2,2,1,7,8
6038,1,5,1,1,1,3,1
6039,1,2,3,1,1,7,1
6040,1,3,1,3,1,7,4
6041,1,5,1,3,1,7,7
6042,2,2,1,1,2,7,4
6043,2,2,1,1,2,7,2
6044,1,4,1,3,1,3,1
6045,1,2,1,1,1,7,5
6046,1,2,1,1,1,11,8
6047,1,5,1,3,1,6,9
6048,1,6,1,3,1,7,4
6049,1,5,1,1,1,7,5
6050,1,5,2,3,1,4,5
6051,1,2,2,1,1,7,2
6052,1,9,1,1,1,7,0
6053,1,5,1,1,1,12,5
6054,1,5,1,3,1,11,3
6055,1,5,4,3,1,7,5
6056,1,8,2,1,1,7,0
6057,1,2,1,1,2,7,5
6058,1,2,1,3,1,7,0
6059,1,6,6,3,1,7,5
6060,1,2,1,2,1,7,4
6061,1,2,1,2,1,1,1
6062,1,2,1,2,0,7,0
6063,1,6,1,2,1,7,0
6064,1,2,1,2,0,12,0
6065,1,2,1,3,1,7,4
6066,1,3,1,2,1,9,6
6067,2,6,6,2,1,7,2
6068,1,2,1,1,1,7,4
6069,1,6,6,2,1,8,0
6070,1,2,1,2,1,7,1
6071,1,5,2,3,1,7,0
6072,1,5,1,1,1,7,0
6073,2,3,1,3,1,7,5
6074,1,2,1,1,1,7,1
6075,1,6,1,2,1,4,8
6076,1,2,1,1,0,7,1
6077,1,2,2,1,1,7,8
6078,1,3,6,2,1,7,1
6079,1,6,5,1,1,7,6
6080,1,5,1,3,2,3,0
6081,2,2,1,1,1,12,0
6082,1,6,1,3,1,7,2
6083,1,5,2,3,2,7,1
6084,1,2,6,1,0,7,6
6085,1,2,1,3,1,7,8
6086,1,3,1,2,1,7,0
6087,2,2,2,3,1,7,5
6088,1,6,2,2,1,7,2
6089,1,2,1,1,1,7,1
6090,1,6,1,3,1,7,0
6091,2,8,1,1,1,7,4
6092,1,2,2,2,1,7,6
6093,1,2,1,3,0,7,5
6094,1,2,1,1,1,7,6
6095,1,5,1,3,1,7,3
6096,2,5,1,3,2,2,4
6097,1,2,1,1,2,9,2
6098,2,5,1,1,1,12,7
6099,1,5,6,1,1,7,0
6100,1,2,2,1,1,12,0
6101,2,6,1,3,1,7,1
6102,1,2,1,2,1,7,2
6103,1,5,1,1,1,7,4
6104,1,2,6,1,1,3,5
6105,1,2,1,1,1,1,0
6106,1,2,1,3,1,2,4
6107,1,2,1,3,2,7,1
6108,1,2,6,1,1,7,8
6109,1,5,1,1,1,7,0
6110,1,2,1,2,1,6,1
6111,1,2,1,3,1,7,3
6112,1,2,1,3,1,7,1
6113,1,2,1,3,1,7,1
6114,1,2,1,1,2,7,4
6115,1,2,1,1,0,7,0
6116,1,2,1,1,1,2,3
6117,1,6,6,2,0,7,0
6118,2,6,1,1,1,12,4
6119,2,2,2,3,1,7,2
6120,1,6,1,1,2,7,4
6121,1,2,1,3,1,11,0
6122,2,5,1,3,1,7,6
6123,1,2,6,1,1,7,4
6124,2,2,1,1,2,7,7
6125,1,2,1,1,1,7,0
6126,1,5,1,1,2,6,3
6127,1,2,1,1,1,7,5
6128,1,6,2,2,1,7,4
6129,1,5,1,3,1,7,4
6130,1,2,1,2,0,7,5
6131,2,6,6,1,1,7,4
6132,1,6,1,1,1,7,2
6133,2,5,6,2,1,1,1
6134,1,2,1,1,1,7,3
6135,1,5,1,3,1,7,2
6136,1,2,1,2,1,7,3
6137,1,6,1,2,1,7,7
6138,1,2,1,2,0,6,4
6139,1,5,2,1,1,7,2
6140,1,2,1,1,1,6,5
6141,1,3,1,1,1,7,1
6142,2,2,2,1,1,7,0
6143,2,2,6,3,1,7,5
6144,1,5,2,1,1,4,5
6145,1,2,6,3,1,7,0
6146,1,5,2,3,2,7,9
6147,2,2,4,1,1,7,5
6148,1,5,2,3,1,7,6
6149,1,2,2,1,1,3,4
6150,1,5,2,1,1,7,8
6151,2,2,1,1,1,7,0
6152,1,2,2,2,1,7,0
6153,1,6,2,1,1,7,0
6154,2,5,2,3,2,7,1
6155,1,5,1,3,1,7,2
6156,1,3,1,1,2,7,1
6157,2,2,1,3,1,9,1
6158,2,2,2,1,1,7,0
6159,1,9,2,1,1,7,5
6160,2,9,1,1,2,11,9
6161,1,5,2,1,1,6,3
6162,1,2,2,1,2,2,1
6163,1,8,2,1,2,7,9
6164,1,2,6,2,2,3,1
6165,1,2,2,1,1,7,4
6166,1,2,1,1,2,7,6
6167,1,2,1,1,1,7,0
6168,1,5,2,1,1,3,0
6169,1,9,1,1,1,1,6
6170,1,4,6,1,1,7,4
6171,2,2,4,3,1,7,2
6172,1,2,1,1,2,7,2
6173,1,2,2,1,1,7,3
6174,1,5,1,1,1,7,1
6175,1,6,1,1,1,7,4
6176,1,5,1,1,1,3,1
6177,1,2,2,1,1,7,0
6178,2,5,1,2,1,7,2
6179,2,2,1,1,1,7,3
6180,1,3,1,3,1,7,0
6181,1,2,6,1,2,7,0
6182,1,2,1,1,1,3,0
6183,1,2,6,1,1,6,8
6184,1,2,2,3,0,7,7
6185,1,6,2,3,1,7,3
6186,1,2,6,1,1,7,3
6187,1,2,2,3,1,2,2
6188,1,5,2,1,1,7,2
6189,1,2,1,1,2,3,5
6190,1,5,1,3,1,7,0
6191,1,5,1,3,1,7,2
6192,1,3,6,2,1,7,2
6193,1,2,1,3,0,3,8
6194,1,2,1,1,1,7,6
6195,1,2,2,1,1,3,2
6196,2,6,6,1,1,7,0
6197,1,2,2,1,2,7,0
6198,1,5,2,3,1,7,2
6199,2,5,6,3,0,7,2
6200,1,6,2,1,1,7,4
6201,1,2,1,1,1,6,5
6202,2,5,1,1,1,11,8
6203,1,4,1,3,2,2,5
6204,1,2,1,2,2,7,0
6205,1,2,6,3,2,7,6
6206,1,2,1,3,1,6,0
6207,2,3,1,3,1,7,4
6208,1,6,6,1,1,7,0
6209,1,5,1,2,1,7,0
6210,2,6,2,3,0,11,1
6211,1,6,1,3,1,3,1
6212,1,2,2,1,2,7,0
6213,2,5,2,1,1,7,0
6214,1,5,2,3,1,7,4
6215,1,3,1,1,1,7,0
6216,2,8,1,1,0,7,3
6217,1,2,1,1,2,7,0
6218,1,6,1,1,1,7,2
6219,1,5,2,2,1,7,2
6220,1,5,1,1,2,3,0
6221,1,2,1,1,1,7,1
6222,1,2,1,1,1,7,2
6223,1,6,6,3,1,7,0
6224,1,2,2,1,1,1,5
6225,1,2,1,3,1,7,0
6226,1,2,1,1,1,7,2
6227,1,2,1,2,1,3,2
6228,1,6,6,1,2,7,7
6229,2,2,1,1,1,7,6
6230,2,5,1,1,1,2,3
6231,1,3,1,1,2,7,0
6232,1,2,1,1,1,7,0
6233,1,8,1,3,1,7,6
6234,2,5,1,3,1,7,5
6235,1,2,1,2,0,7,1
6236,1,4,1,1,1,7,1
6237,1,2,1,1,2,11,2
6238,1,3,1,2,2,7,2
6239,1,5,1,3,1,3,8
6240,1,5,6,1,1,7,0
6241,2,3,2,1,1,3,0
6242,1,2,1,3,1,7,5
6243,1,2,1,1,1,7,0
6244,1,3,1,3,0,7,0
6245,2,2,1,1,1,7,8
6246,1,6,1,3,1,7,0
6247,1,5,2,2,1,1,7
6248,2,5,1,3,1,12,9
6249,1,2,1,1,1,7,9
6250,1,5,2,2,1,3,2
6251,1,2,1,3,1,7,0
6252,1,5,1,3,1,7,4
6253,1,6,1,2,0,7,6
6254,2,3,2,2,1,2,0
6255,1,5,2,2,1,7,4
6256,2,2,1,1,1,6,5
6257,1,6,1,1,1,7,6
6258,2,6,1,1,2,7,0
6259,1,6,6,1,1,4,0
6260,1,5,1,3,1,7,4
6261,1,6,1,3,1,3,1
6262,1,5,6,1,0,7,0
6263,2,5,6,3,1,6,0
6264,1,4,1,2,1,7,6
6265,1,6,1,1,1,7,6
6266,1,5,4,3,2,7,4
6267,1,2,1,1,1,7,2
6268,1,6,1,3,1,7,0
6269,1,5,2,1,1,6,2
6270,1,2,1,1,1,7,5
6271,2,6,1,2,1,2,1
6272,1,5,1,1,1,7,4
6273,1,2,2,1,1,7,0
6274,1,3,1,3,1,7,3
6275,1,5,1,3,2,3,1
6276,1,2,1,3,0,7,0
6277,1,3,1,2,1,1,8
6278,1,2,2,1,2,4,0
6279,1,2,2,3,2,7,0
6280,1,2,1,1,1,3,2
6281,2,5,2,1,1,7,6
6282,1,3,1,3,1,7,7
6283,1,6,1,3,2,7,4
6284,2,5,1,2,1,7,7
6285,1,5,1,3,1,3,0
6286,1,6,1,1,1,7,0
6287,1,2,1,1,1,6,0
6288,1,5,1,3,1,7,4
6289,2,5,1,3,2,7,8
6290,2,6,1,2,1,7,0
6291,2,2,2,1,0,7,4
6292,1,9,1,2,0,7,0
6293,1,5,1,1,1,7,2
6294,1,5,2,1,1,3,0
6295,1,2,2,2,0,4,2
6296,1,6,6,3,1,7,6
6297,1,3,6,1,1,7,0
6298,1,2,1,3,1,7,9
6299,1,6,1,1,2,1,5
6300,2,6,1,2,2,7,4
6301,1,6,1,3,1,7,5
6302,1,5,1,3,2,2,7
6303,1,5,1,1,1,7,6
6304,2,6,2,1,1,7,2
6305,1,2,2,3,1,7,7
6306,1,2,1,1,1,7,0
6307,1,5,1,2,1,4,9
6308,1,3,1,1,1,7,8
6309,1,5,1,2,1,6,0
6310,1,2,1,1,1,7,0
6311,1,5,2,1,2,2,5
6312,2,5,1,1,1,7,6
6313,1,3,2,1,2,11,1
6314,2,2,2,1,1,7,1
6315,2,3,2,3,1,7,3
6316,1,5,1,3,1,3,9
6317,1,5,1,1,1,7,4
6318,2,6,1,3,1,7,0
6319,1,8,1,1,1,7,0
6320,2,5,2,2,1,7,6
6321,1,6,6,1,1,7,4
6322,1,2,1,1,2,6,5
6323,2,2,1,1,1,7,2
6324,1,6,6,1,1,7,0
6325,2,6,2,1,1,7,6
6326,2,5,1,3,0,12,0
6327,2,3,1,1,1,7,8
6328,2,5,2,2,1,7,2
6329,1,5,2,1,2,2,0
6330,2,1,2,3,1,1,2
6331,2,8,1,1,1,7,0
6332,1,1,4,1,1,7,0
6333,1,6,6,1,1,7,7
6334,2,5,1,1,1,3,2
6335,2,5,1,1,1,7,5
6336,1,5,1,3,1,4,6
6337,1,5,1,3,1,7,0
6338,1,8,2,3,0,2,9
6339,1,2,2,3,1,3,5
6340,2,5,2,1,1,7,0
6341,1,5,1,2,1,3,0
6342,1,6,6,3,1,7,0
6343,2,3,2,1,2,7,1
6344,2,2,6,3,1,7,9
6345,1,2,1,3,1,7,6
6346,1,2,1,2,2,3,4
6347,1,2,6,1,1,11,7
6348,1,6,2,1,1,7,2
6349,2,2,1,1,1,7,0
6350,1,2,1,1,1,9,1
6351,2,2,2,3,1,7,0
6352,2,6,1,1,1,7,2
6353,1,5,1,3,1,3,2
6354,1,6,1,3,1,7,0
6355,1,2,1,3,1,2,0
6356,1,3,2,3,2,7,0
6357,1,2,1,1,1,7,0
6358,1,6,1,1,1,7,2
6359,1,2,4,1,1,7,1
6360,2,5,1,1,1,1,3
6361,1,6,1,3,1,7,0
6362,1,4,1,1,1,7,9
6363,1,5,1,3,1,7,2
6364,2,6,1,3,2,7,6
6365,1,2,1,3,1,7,3
6366,1,2,1,1,2,7,9
6367,2,3,6,1,2,2,3
6368,1,5,1,2,1,7,1
6369,2,2,1,1,2,7,0
6370,1,2,1,3,1,7,0
6371,2,2,2,2,1,7,0
6372,1,5,2,3,1,7,1
6373,1,5,6,3,1,3,2
6374,1,3,1,1,1,3,9
6375,2,6,1,1,1,7,8
6376,1,6,1,1,1,1,7
6377,1,8,1,1,1,7,3
6378,2,2,1,2,1,7,0
6379,2,2,1,1,1,3,1
6380,1,2,1,1,1,9,0
6381,2,6,2,2,0,7,0
6382,1,6,1,1,1,7,1
6383,1,2,1,1,1,2,0
6384,1,5,2,1,1,7,2
6385,2,5,1,1,2,3,0
6386,2,3,6,2,2,7,1
6387,1,2,1,3,1,11,1
6388,1,8,1,3,1,7,0
6389,2,8,1,1,1,7,7
6390,1,5,1,2,1,6,3
6391,1,3,1,3,0,7,2
6392,2,5,1,3,1,6,0
6393,1,2,2,2,2,7,3
6394,1,3,1,2,0,7,1
6395,1,8,1,2,1,7,8
6396,2,8,1,2,1,7,0
6397,1,6,1,3,1,7,0
6398,1,2,4,2,1,7,4
6399,1,6,2,1,2,9,2
6400,1,5,1,3,1,11,8
6401,1,5,1,3,1,7,0
6402,1,2,1,1,1,2,2
6403,1,2,1,1,1,7,3
6404,1,5,1,3,1,7,7
6405,2,2,1,1,2,7,6
6406,1,2,6,1,1,7,0
6407,2,2,1,1,1,7,5
6408,1,6,6,1,1,7,7
6409,1,2,1,3,2,7,1
6410,1,2,1,3,0,7,0
6411,2,5,1,3,1,7,2
6412,1,1,1,1,1,7,0
6413,2,6,2,1,1,7,5
6414,1,5,1,2,2,7,5
6415,1,2,1,3,1,7,8
6416,1,6,1,3,2,2,1
6417,2,3,1,2,1,7,8
6418,1,5,1,3,1,6,0
6419,1,2,1,2,1,7,0
6420,1,6,2,2,1,7,3
6421,1,2,1,3,0,7,0
6422,1,2,1,3,1,7,0
6423,1,2,1,3,1,11,5
6424,2,2,1,1,1,1,6
6425,1,3,1,3,1,7,4
6426,1,2,1,1,2,7,3
6427,2,5,1,2,1,6,3
6428,1,6,1,3,1,7,0
6429,2,3,1,3,0,3,0
6430,1,2,1,1,0,7,0
6431,1,2,1,3,1,2,0
6432,1,9,1,3,1,7,0
6433,1,6,2,1,1,7,0
6434,1,2,2,1,1,4,0
6435,1,5,1,3,1,7,0
6436,1,5,4,3,1,11,6
6437,2,5,2,3,1,3,9
6438,1,2,1,3,1,7,6
6439,1,6,6,1,1,3,9
6440,1,5,2,1,2,7,8
6441,1,2,2,2,2,6,2
6442,1,3,6,1,1,1,4
6443,1,2,1,1,1,7,5
6444,1,2,4,3,0,2,1
6445,1,6,1,2,1,7,6
6446,1,5,1,2,1,1,1
6447,1,2,1,1,1,7,0
6448,1,2,1,1,1,7,2
6449,2,5,2,1,0,8,2
6450,1,2,1,1,1,1,2
6451,1,5,1,3,1,4,3
6452,1,5,1,3,1,7,0
6453,1,5,1,1,0,7,1
6454,2,5,1,1,1,4,0
6455,2,6,1,1,1,11,0
6456,1,5,1,3,1,7,0
6457,1,2,6,1,1,7,6
6458,1,2,1,2,1,7,0
6459,1,3,1,3,1,7,1
6460,1,5,1,3,1,5,2
6461,2,2,6,2,1,11,0
6462,2,2,1,1,1,7,1
6463,1,5,1,2,1,7,1
6464,2,5,1,3,1,7,0
6465,1,2,1,3,1,7,8
6466,1,9,1,1,1,7,0
6467,1,8,1,1,1,7,5
6468,2,5,1,2,1,7,0
6469,1,9,1,3,1,7,3
6470,2,5,1,3,1,4,3
6471,2,2,1,1,1,7,0
6472,1,6,6,1,1,7,0
6473,1,2,1,1,2,7,0
6474,1,2,1,2,2,4,4
6475,1,5,2,2,1,1,6
6476,1,2,1,3,1,7,4
6477,1,2,2,1,1,7,0
6478,1,8,2,2,2,7,0
6479,1,5,2,3,1,7,4
6480,1,5,6,3,1,7,4
6481,1,6,6,1,1,2,0
6482,1,2,6,1,1,7,5
6483,1,5,1,2,2,1,3
6484,1,2,1,1,2,6,3
6485,1,5,1,1,1,6,7
6486,1,2,1,1,2,7,5
6487,1,2,6,3,1,7,3
6488,2,2,1,2,1,7,0
6489,1,5,1,1,1,7,0
6490,1,6,6,3,1,7,0
6491,2,2,1,3,1,7,5
6492,1,2,1,1,1,1,4
6493,2,2,2,3,1,7,4
6494,1,2,1,2,1,9,0
6495,1,5,2,2,1,7,2
6496,1,2,2,1,1,7,3
6497,1,5,1,3,1,7,0
6498,1,4,2,1,1,7,0
6499,1,8,1,2,1,7,0
6500,1,2,1,1,1,7,0
6501,1,3,1,2,1,7,0
6502,1,6,6,1,1,7,8
6503,1,2,1,3,2,7,7
6504,1,5,4,3,1,7,0
6505,1,2,6,1,1,7,4
6506,1,3,1,1,2,11,4
6507,1,6,1,2,1,7,1
6508,1,5,1,1,0,11,0
6509,1,3,1,3,2,6,1
6510,1,3,2,1,1,11,9
6511,1,5,2,3,1,6,9
6512,1,3,1,1,1,7,5
6513,2,2,1,3,1,7,2
6514,2,3,1,1,0,7,9
6515,1,9,1,2,1,7,9
6516,2,2,1,1,1,2,0
6517,1,5,2,2,1,7,5
6518,1,2,1,2,1,7,2
6519,1,2,2,1,1,11,0
6520,1,2,2,1,2,7,2
6521,1,2,1,1,1,1,0
6522,1,9,1,1,1,1,1
6523,1,6,1,3,1,7,6
6524,1,2,1,1,2,7,5
6525,1,2,6,1,1,7,3
6526,2,2,1,1,1,7,3
6527,1,5,2,3,2,3,0
6528,1,2,1,2,1,7,5
6529,1,8,1,1,1,7,0
6530,1,2,1,1,1,7,5
6531,1,6,1,1,1,7,1
6532,1,2,1,1,1,7,4
6533,1,2,1,1,2,6,2
6534,1,2,2,2,1,7,9
6535,1,2,1,1,2,1,0
6536,1,2,1,3,1,2,0
6537,1,2,1,2,1,3,4
6538,1,5,1,3,1,6,1
6539,1,5,1,3,1,3,8
6540,1,3,1,2,1,3,0
6541,2,9,1,3,1,7,5
6542,1,6,1,3,1,7,0
6543,1,2,1,2,0,4,7
6544,1,5,1,3,1,6,1
6545,1,2,2,1,2,7,1
6546,1,5,1,1,1,7,4
6547,1,2,1,3,1,7,1
6548,1,4,1,3,2,2,0
6549,1,6,1,3,1,12,9
6550,1,2,1,1,1,7,2
6551,1,2,2,1,1,7,0
6552,2,2,1,1,0,7,0
6553,2,2,1,2,1,7,2
6554,1,6,1,1,2,7,0
6555,1,7,2,2,0,7,9
6556,2,2,1,1,1,7,3
6557,1,6,1,3,1,7,3
6558,1,2,6,1,1,7,1
6559,1,8,1,1,1,3,0
6560,1,2,1,1,2,7,0
6561,2,5,1,3,1,7,0
6562,1,2,1,1,1,7,0
6563,2,5,1,1,1,11,1
6564,1,2,1,1,1,1,1
6565,1,2,1,3,2,2,7
6566,1,5,1,2,1,7,2
6567,1,2,2,1,1,7,2
6568,1,2,1,1,1,7,6
6569,1,6,1,1,2,7,9
6570,2,6,1,3,1,7,6
6571,1,2,1,1,1,7,1
6572,1,5,1,1,1,7,1
6573,1,6,2,1,1,7,0
6574,1,5,1,1,1,6,9
6575,1,2,1,1,1,12,0
6576,1,2,1,3,2,7,5
6577,1,2,2,2,2,7,0
6578,1,5,6,3,1,7,4
6579,1,2,2,2,1,7,0
6580,2,2,1,1,1,7,1
6581,2,9,1,1,1,11,0
6582,1,5,1,2,1,3,7
6583,1,9,2,1,1,2,2
6584,1,3,1,2,1,7,0
6585,1,2,1,1,2,7,9
6586,1,5,1,3,2,7,1
6587,1,6,1,1,2,7,3
6588,2,5,1,1,2,7,4
6589,1,2,1,1,2,7,3
6590,1,4,1,3,2,11,2
6591,1,2,1,3,0,1,6
6592,1,3,1,1,1,7,4
6593,1,3,6,2,1,1,1
6594,1,2,2,1,1,7,7
6595,2,3,6,3,1,2,2
6596,1,2,1,1,1,7,2
6597,1,2,1,3,1,7,1
6598,2,6,6,1,1,7,0
6599,1,6,1,1,1,7,0
6600,1,6,6,3,1,7,5
6601,2,2,6,1,1,7,0
6602,2,2,1,3,1,7,9
6603,1,2,6,2,1,1,0
6604,1,2,1,2,1,7,2
6605,1,2,1,1,1,7,0
6606,1,2,2,1,1,7,9
6607,1,2,2,3,1,7,0
6608,1,2,1,1,1,7,9
6609,1,9,1,1,1,7,0
6610,1,2,1,1,1,7,5
6611,1,2,1,3,2,7,4
6612,1,2,1,1,2,3,5
6613,1,2,1,3,1,7,4
6614,1,6,2,2,1,7,3
6615,1,6,1,3,1,7,4
6616,1,7,2,1,1,7,9
6617,1,9,1,1,2,7,5
6618,1,2,1,2,0,7,2
6619,1,5,1,2,1,11,9
6620,1,6,6,2,1,2,8
6621,1,6,1,1,2,7,0
6622,1,1,1,2,0,7,9
6623,1,2,1,1,1,11,0
6624,1,6,1,1,1,7,3
6625,1,2,6,3,2,7,0
6626,2,2,1,3,1,7,0
6627,1,2,1,1,1,12,7
6628,1,6,2,1,1,7,9
6629,1,2,2,2,1,1,2
6630,2,4,1,1,2,7,2
6631,1,5,1,2,1,7,0
6632,1,6,1,1,2,2,0
6633,2,2,1,3,2,7,7
6634,1,6,1,2,0,7,0
6635,1,2,1,3,0,7,4
6636,1,2,1,2,1,7,0
6637,2,8,1,3,1,7,0
6638,1,2,2,1,1,7,0
6639,1,5,1,3,1,1,3
6640,1,5,2,2,1,2,2
6641,1,2,1,1,1,11,3
6642,2,5,1,3,1,7,5
6643,1,2,1,1,1,5,9
6644,1,6,1,3,2,7,3
6645,2,2,2,1,1,1,0
6646,1,5,2,3,1,7,2
6647,1,7,1,3,1,7,0
6648,1,9,1,1,2,11,8
6649,2,9,6,1,1,7,0
6650,1,2,1,1,1,7,1
6651,1,5,1,2,1,11,2
6652,1,9,1,3,1,7,0
6653,1,3,1,3,1,1,5
6654,1,6,2,1,1,7,7
6655,1,5,6,1,1,7,0
6656,1,2,1,2,1,1,1
6657,1,2,1,1,1,7,6
6658,1,2,1,3,1,7,8
6659,1,2,1,3,1,12,1
6660,1,2,1,1,1,7,3
6661,1,5,1,3,1,7,0
6662,1,2,1,1,1,1,0
6663,1,8,1,2,1,7,0
6664,1,7,1,3,0,7,1
6665,1,2,1,2,1,7,1
6666,1,5,1,2,1,2,5
6667,1,5,6,3,2,11,0
6668,1,6,1,1,1,7,4
6669,1,5,1,3,1,7,1
6670,2,2,1,3,2,7,1
6671,1,3,1,1,1,7,0
6672,1,9,1,1,1,7,8
6673,1,9,1,3,1,7,3
6674,1,3,1,1,1,7,0
6675,1,5,2,3,1,7,5
6676,1,2,1,1,2,7,0
6677,1,6,2,1,2,11,1
6678,2,8,1,1,1,1,3
6679,2,2,2,1,1,7,5
6680,1,9,1,2,2,3,3
6681,1,2,6,3,1,7,8
6682,2,7,1,1,1,11,0
6683,1,3,6,1,0,11,0
6684,2,3,1,1,2,7,0
6685,1,5,1,3,1,11,8
6686,1,5,1,1,1,7,2
6687,1,2,1,1,0,7,0
6688,1,2,1,3,1,7,4
6689,1,6,6,3,1,7,8
6690,1,5,2,1,1,7,1
6691,1,2,1,1,1,7,0
6692,2,5,4,2,1,3,3
6693,1,5,2,3,1,3,2
6694,1,7,1,1,1,12,3
6695,1,6,1,1,1,12,0
6696,1,6,1,1,1,7,0
6697,2,3,6,3,2,11,4
6698,1,2,2,1,1,7,0
6699,1,2,2,1,1,7,5
6700,2,2,1,2,1,7,2
6701,2,2,1,1,1,7,0
6702,1,2,6,2,2,7,0
6703,2,2,1,2,1,7,1
6704,1,3,2,2,1,7,2
6705,1,2,2,3,2,7,2
6706,1,5,1,3,1,7,6
6707,2,2,1,2,1,7,1
6708,1,5,1,2,0,7,5
6709,1,2,2,1,1,7,1
6710,1,5,1,1,1,6,4
6711,1,5,1,3,1,2,3
6712,1,6,1,1,1,7,0
6713,1,2,2,1,2,7,2
6714,1,6,1,2,1,7,0
6715,1,2,1,3,1,7,5
6716,1,2,2,1,1,7,7
6717,1,5,1,3,1,7,2
6718,1,6,2,3,1,7,0
6719,1,2,2,2,1,7,3
6720,1,5,1,3,1,7,0
6721,1,3,1,1,1,11,0
6722,1,2,1,3,1,7,4
6723,2,3,2,3,0,7,0
6724,1,2,1,1,1,7,4
6725,2,6,1,1,1,7,4
6726,1,6,2,3,1,7,2
6727,1,2,1,1,1,7,2
6728,1,7,2,2,1,2,0
6729,2,9,1,1,1,7,0
6730,1,2,6,1,1,7,3
6731,1,2,1,1,2,7,2
6732,1,5,1,1,1,7,0
6733,2,2,1,1,1,7,0
6734,1,2,1,1,1,7,8
6735,1,6,1,2,1,12,0
6736,1,5,1,2,2,1,8
6737,1,2,2,3,2,8,6
6738,2,2,2,2,1,7,5
6739,2,2,2,2,1,7,1
6740,2,2,1,1,1,11,6
6741,1,8,1,2,0,4,0
6742,2,6,1,2,1,7,0
6743,1,5,6,1,1,3,4
6744,1,6,1,1,1,4,0
6745,1,5,1,3,1,7,1
6746,1,5,2,3,1,7,0
6747,1,7,2,1,1,2,5
