,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
12027,1,2,3,7,2,5,0
12028,2,1,8,7,1,1,2
12029,1,1,3,1,1,3,1
12030,2,2,5,3,1,2,0
12031,1,2,7,4,2,5,2
12032,1,2,9,6,1,6,1
12033,9,2,2,3,1,5,0
12034,8,1,4,8,2,5,0
12035,1,1,8,5,1,1,1
12036,1,2,5,5,1,1,1
12037,1,1,5,2,1,1,2
12038,1,1,4,3,1,4,2
12039,2,2,7,3,1,4,1
12040,1,2,7,5,1,6,1
12041,9,1,7,4,1,5,0
12042,1,1,5,9,1,1,1
12043,1,1,5,1,1,1,1
12044,9,1,4,5,1,3,1
12045,1,1,7,3,1,1,2
12046,1,1,8,5,1,2,2
12047,1,1,9,5,1,1,1
12048,1,1,3,8,1,1,1
12049,1,2,6,3,1,1,2
12050,1,1,7,0,1,3,0
12051,1,1,5,4,1,6,1
12052,1,2,8,4,1,5,1
12053,1,2,5,3,2,1,1
12054,8,2,4,2,1,6,0
12055,1,2,5,5,1,4,0
12056,6,2,5,3,1,4,1
12057,8,1,5,5,1,3,1
12058,1,2,6,8,1,2,2
12059,1,1,8,7,1,4,1
12060,1,2,4,1,2,3,2
12061,1,2,12,6,1,1,0
12062,1,1,6,4,3,1,1
12063,4,2,8,3,1,5,2
12064,1,1,7,5,1,4,1
12065,1,1,5,6,1,2,1
12066,1,2,6,4,1,1,1
12067,7,1,1,8,1,2,1
12068,9,1,5,5,3,1,1
12069,2,2,7,7,1,2,1
12070,2,1,8,7,1,4,0
12071,9,2,5,4,2,5,2
12072,9,1,5,0,1,5,0
12073,1,2,2,8,2,3,0
12074,1,1,8,6,1,1,2
12075,6,2,5,6,3,2,1
12076,2,2,8,6,1,6,2
12077,9,1,9,4,1,6,2
12078,6,1,7,6,1,4,1
12079,1,1,5,3,2,3,0
12080,2,1,5,4,2,6,2
12081,2,2,6,4,1,3,2
12082,8,2,4,3,1,2,1
12083,2,1,4,4,1,4,1
12084,1,2,3,4,1,1,0
12085,8,1,4,5,1,4,1
12086,9,2,5,4,3,4,1
12087,1,2,6,2,1,3,1
12088,8,2,8,8,3,3,1
12089,2,2,2,2,1,5,1
12090,1,1,8,9,1,1,1
12091,1,1,7,6,1,1,0
12092,1,1,5,2,1,3,0
12093,1,2,5,4,1,2,2
12094,2,2,5,7,3,4,1
12095,8,2,2,7,1,6,1
12096,9,1,7,5,1,1,0
12097,8,1,4,5,2,4,0
12098,9,2,8,2,1,4,2
12099,1,2,3,1,1,1,2
12100,2,2,8,9,1,5,1
12101,1,1,8,0,1,5,2
12102,2,1,4,2,1,4,1
12103,1,1,3,7,1,5,2
12104,1,1,7,4,1,1,2
12105,1,1,10,8,1,2,1
12106,2,1,7,1,1,3,1
12107,1,1,4,7,1,6,1
12108,9,2,6,3,1,1,1
12109,1,1,5,0,1,4,0
12110,1,1,5,4,1,1,2
12111,1,1,7,8,1,1,1
12112,1,2,3,3,1,3,0
12113,2,1,5,1,3,6,0
12114,1,1,9,6,1,4,1
12115,1,1,7,6,1,6,1
12116,9,1,8,6,1,1,1
12117,1,1,8,6,1,1,2
12118,1,2,9,4,1,3,2
12119,1,1,7,8,1,5,1
12120,7,1,1,3,1,6,2
12121,9,2,9,1,1,2,1
12122,1,1,5,1,2,6,1
12123,1,2,7,3,1,5,0
12124,5,2,4,4,1,6,1
12125,9,1,7,5,1,2,1
12126,1,2,5,6,2,1,1
12127,8,1,2,8,2,3,0
12128,1,1,4,1,1,3,2
12129,1,1,5,5,1,2,1
12130,1,2,9,1,1,1,1
12131,9,1,2,9,2,4,0
12132,2,2,7,5,2,3,0
12133,6,2,10,5,3,1,2
12134,1,2,11,6,1,1,1
12135,2,1,9,5,1,1,2
12136,1,1,5,5,1,1,1
12137,1,2,5,5,2,1,2
12138,9,2,3,5,1,4,1
12139,1,2,5,5,1,1,1
12140,1,2,3,6,2,6,1
12141,1,1,5,3,2,3,0
12142,4,1,7,6,1,6,1
12143,2,2,7,2,1,3,0
12144,8,1,7,8,1,1,2
12145,1,2,2,8,1,2,1
12146,1,2,9,7,1,1,1
12147,1,1,8,9,1,6,1
12148,2,2,10,2,3,6,0
12149,8,2,6,8,1,1,1
12150,1,2,3,1,1,6,1
12151,1,1,11,6,1,6,2
12152,9,1,7,6,3,3,1
12153,1,1,4,0,1,1,1
12154,7,1,7,0,1,2,1
12155,2,1,6,4,1,3,2
12156,1,1,1,0,1,4,1
12157,9,1,3,4,1,3,2
12158,5,2,5,7,1,5,2
12159,1,1,8,2,1,1,1
12160,1,2,5,5,1,1,1
12161,1,1,7,0,2,1,1
12162,9,2,9,5,3,6,0
12163,1,1,8,5,1,4,0
12164,5,1,10,6,1,4,0
12165,1,2,6,5,1,6,1
12166,1,2,5,4,2,1,2
12167,7,2,9,5,1,1,1
12168,8,1,5,2,3,5,2
12169,1,1,5,4,3,2,2
12170,1,1,3,6,1,1,2
12171,1,2,2,3,1,6,0
12172,1,1,10,4,3,4,0
12173,8,2,4,7,1,2,1
12174,1,1,5,9,1,1,1
12175,1,1,7,9,1,1,1
12176,1,2,5,4,2,5,0
12177,1,1,6,5,3,3,2
12178,1,2,4,1,1,2,0
12179,1,2,4,7,2,3,0
12180,5,2,9,2,2,6,0
12181,9,1,6,5,1,1,0
12182,9,2,2,3,1,5,0
12183,1,1,5,5,3,4,2
12184,2,1,10,6,1,1,2
12185,1,1,4,5,3,3,0
12186,2,2,7,4,1,5,2
12187,1,2,7,4,1,6,2
12188,1,2,9,7,1,6,1
12189,1,2,5,4,1,5,2
12190,2,2,5,0,1,3,0
12191,1,2,6,7,1,4,1
12192,1,2,3,1,3,1,1
12193,1,1,2,1,1,6,0
12194,1,2,5,3,1,1,1
12195,2,1,7,4,1,4,2
12196,1,2,10,4,1,3,1
12197,1,1,5,2,3,4,0
12198,1,2,3,0,1,3,0
12199,9,2,10,6,1,6,1
12200,1,1,3,0,1,5,2
12201,1,1,6,9,1,3,1
12202,1,1,7,3,2,4,2
12203,1,2,7,2,2,1,0
12204,6,2,10,1,1,5,1
12205,1,1,5,6,1,3,0
12206,9,2,6,4,2,2,1
12207,2,2,5,1,2,1,2
12208,6,2,11,4,1,3,2
12209,8,1,5,2,1,4,2
12210,2,1,2,0,1,3,2
12211,2,2,5,5,1,6,1
12212,1,2,8,5,2,2,2
12213,1,1,3,0,2,5,0
12214,1,1,7,3,1,1,1
12215,1,2,6,6,1,1,1
12216,1,2,2,6,1,3,1
12217,2,2,2,2,1,6,0
12218,1,1,5,3,1,3,2
12219,5,2,5,9,1,1,1
12220,1,1,7,1,1,5,2
12221,1,1,4,0,1,2,1
12222,1,2,5,0,3,6,0
12223,1,2,5,4,1,4,2
12224,1,2,6,2,2,3,0
12225,2,1,5,7,3,3,0
12226,2,2,5,3,1,1,2
12227,1,2,7,0,1,2,0
12228,3,2,7,7,1,6,1
12229,1,2,5,7,1,4,1
12230,1,1,9,5,3,4,1
12231,6,1,5,2,1,1,1
12232,9,1,8,9,3,6,0
12233,7,1,8,3,3,1,0
12234,9,1,11,5,1,6,1
12235,1,2,5,3,1,1,2
12236,1,1,7,2,1,1,1
12237,9,1,10,5,1,3,1
12238,1,2,7,1,1,2,0
12239,1,1,4,0,3,2,0
12240,3,1,5,2,1,1,2
12241,1,1,7,2,1,6,1
12242,1,1,4,8,3,1,0
12243,1,1,6,4,1,2,1
12244,8,2,5,2,3,6,2
12245,1,1,5,2,1,6,2
12246,2,1,2,2,1,4,0
12247,1,1,10,7,1,1,2
12248,1,1,6,4,3,4,2
12249,6,2,3,0,1,1,0
12250,9,2,5,3,1,4,0
12251,1,2,8,9,1,1,1
12252,1,1,1,2,2,3,0
12253,2,1,7,7,1,6,2
12254,2,2,5,6,2,4,1
12255,1,2,6,3,1,4,2
12256,2,2,2,1,1,6,0
12257,1,1,6,3,1,6,1
12258,9,2,2,2,3,5,0
12259,2,2,8,2,1,1,0
12260,1,2,2,2,1,3,1
12261,1,1,5,3,3,1,0
12262,1,1,5,0,1,1,1
12263,9,2,10,9,1,6,0
12264,1,1,6,5,1,4,1
12265,1,2,5,7,1,4,2
12266,1,2,5,6,1,5,0
12267,9,1,4,4,1,3,0
12268,1,1,8,8,1,1,2
12269,1,2,7,1,1,3,2
12270,1,1,4,3,1,1,1
12271,4,2,5,7,1,1,1
12272,1,1,9,5,1,1,1
12273,5,2,6,3,1,6,1
12274,1,1,5,6,1,3,0
12275,1,2,5,9,2,1,1
12276,1,2,12,7,1,1,1
12277,6,1,10,7,3,1,2
12278,1,2,8,0,1,1,2
12279,9,1,3,4,1,4,1
12280,1,2,5,3,2,1,2
12281,1,1,5,5,1,1,0
12282,5,1,7,4,2,4,1
12283,1,1,7,2,1,5,2
12284,1,1,12,8,3,1,0
12285,9,2,7,9,3,1,1
12286,8,2,6,0,1,5,0
12287,1,1,10,6,1,4,0
12288,1,2,3,3,1,6,1
12289,2,1,7,3,3,1,0
12290,1,2,8,3,1,3,2
12291,2,2,1,5,3,2,0
12292,4,2,11,7,1,5,1
12293,1,2,6,5,1,3,1
12294,2,2,4,4,1,2,2
12295,2,2,7,0,1,1,1
12296,1,2,5,8,1,6,1
12297,1,2,1,0,1,6,0
12298,1,2,1,3,1,6,2
12299,9,2,7,7,1,6,2
12300,1,2,3,4,1,1,2
12301,1,1,3,3,1,1,1
12302,1,2,11,6,1,1,1
12303,1,1,7,2,1,4,2
12304,1,2,5,5,1,3,2
12305,1,2,10,5,1,6,2
12306,8,1,5,1,1,5,2
12307,1,2,6,3,1,4,2
12308,1,1,8,5,1,1,0
12309,8,1,6,5,2,4,1
12310,6,2,1,1,1,4,1
12311,9,1,4,4,1,2,2
12312,8,2,8,5,1,1,0
12313,1,2,10,5,1,3,1
12314,1,2,8,7,2,2,0
12315,1,1,1,3,1,4,0
12316,2,2,7,5,1,1,1
12317,8,2,9,2,3,3,0
12318,1,2,6,2,3,3,1
12319,1,2,5,3,2,2,1
12320,1,2,5,3,1,1,0
12321,9,2,3,5,1,1,1
12322,1,1,3,9,1,6,1
12323,9,2,9,6,1,5,1
12324,8,2,4,9,1,6,1
12325,2,1,6,3,1,1,1
12326,1,2,1,2,1,6,0
12327,1,1,5,2,1,1,0
12328,6,2,4,4,3,3,1
12329,1,1,10,9,1,1,2
12330,1,2,2,1,1,4,0
12331,8,2,6,6,3,6,1
12332,8,2,5,3,2,3,1
12333,1,1,8,1,1,4,0
12334,2,2,5,0,1,2,1
12335,1,2,5,8,1,2,0
12336,6,2,2,3,1,3,2
12337,8,1,1,7,3,5,0
12338,6,2,5,5,1,1,1
12339,9,2,8,2,1,2,2
12340,2,1,8,3,2,5,0
12341,1,2,6,7,1,6,0
12342,8,2,5,8,1,1,1
12343,1,1,7,7,2,3,0
12344,1,2,5,7,2,1,0
12345,1,2,5,2,1,3,0
12346,2,1,11,7,1,4,0
12347,1,2,3,8,3,3,1
12348,1,1,9,8,1,1,2
12349,1,2,7,1,1,6,1
12350,1,2,5,2,1,1,2
12351,2,2,4,0,1,1,1
12352,1,2,5,0,1,1,1
12353,2,1,5,5,1,4,2
12354,1,1,9,5,1,6,1
12355,1,2,5,3,1,5,2
12356,8,2,10,9,2,5,0
12357,1,1,8,8,1,2,1
12358,8,2,3,3,1,1,1
12359,5,1,5,0,1,4,2
12360,1,1,12,6,3,2,0
12361,9,2,11,9,3,3,1
12362,1,1,5,1,2,1,0
12363,5,2,7,5,1,1,1
12364,1,1,8,5,1,4,1
12365,1,2,11,2,1,2,1
12366,1,1,8,5,1,5,1
12367,6,1,9,1,3,1,0
12368,1,2,9,3,1,1,2
12369,2,2,7,2,1,6,0
12370,9,1,6,9,1,4,1
12371,1,1,6,3,1,3,2
12372,8,1,7,9,1,5,0
12373,9,2,6,6,2,3,0
12374,9,2,8,7,1,5,1
12375,1,1,5,1,1,1,1
12376,9,2,7,5,2,3,1
12377,1,1,2,6,1,1,0
12378,2,1,3,0,1,5,0
12379,2,1,5,3,1,1,1
12380,8,1,7,2,1,4,2
12381,1,1,7,0,1,1,2
12382,2,1,6,5,1,2,1
12383,1,2,6,7,3,4,0
12384,1,1,7,9,1,2,0
12385,1,1,7,9,1,1,1
12386,1,1,9,8,1,6,2
12387,8,2,6,3,3,2,0
12388,1,1,7,4,1,6,1
12389,1,1,9,3,1,4,1
12390,9,2,2,0,1,6,1
12391,1,2,9,7,1,4,1
12392,1,2,3,0,1,2,1
12393,1,2,2,1,1,4,2
12394,2,1,5,2,1,1,2
12395,2,2,8,9,1,3,2
12396,9,2,5,3,1,4,1
12397,5,1,9,8,1,1,0
12398,1,1,4,8,3,5,0
12399,2,1,4,6,1,3,1
12400,1,2,9,8,1,3,0
12401,9,1,5,1,2,6,2
12402,2,1,7,5,1,5,1
12403,1,1,6,8,1,2,1
12404,1,1,8,9,1,1,2
12405,9,2,5,3,3,3,2
12406,3,2,8,4,3,1,1
12407,1,1,4,4,1,2,0
12408,1,2,10,3,1,4,2
12409,1,2,5,9,1,1,1
12410,2,2,10,7,2,4,0
12411,1,1,11,7,1,1,1
12412,6,1,6,6,1,4,1
12413,1,1,5,4,3,1,2
12414,1,1,11,7,1,4,1
12415,1,1,5,3,1,6,0
12416,1,1,4,5,1,6,1
12417,1,1,4,0,3,5,2
12418,1,2,6,6,1,4,0
12419,1,1,3,4,1,1,1
12420,1,2,5,6,1,5,2
12421,2,1,3,3,1,6,2
12422,2,1,1,9,1,6,1
12423,6,1,4,8,2,6,1
12424,1,2,9,5,1,6,2
12425,1,2,5,6,3,4,1
12426,1,1,5,5,2,6,1
12427,1,1,5,5,1,2,1
12428,1,2,2,8,1,1,1
12429,9,2,2,4,2,6,0
12430,1,1,6,9,1,2,1
12431,1,2,9,5,1,5,1
12432,1,2,5,5,1,2,1
12433,1,1,2,4,1,2,1
12434,9,2,5,7,1,3,1
12435,1,2,6,4,2,6,0
12436,1,2,5,5,1,3,0
12437,1,1,10,4,1,1,1
12438,2,1,11,4,1,5,0
12439,2,1,7,7,2,3,0
12440,8,2,1,9,1,2,1
12441,3,2,5,5,3,3,0
12442,1,2,12,8,1,4,0
12443,1,2,4,8,3,5,1
12444,6,2,7,7,1,1,0
12445,9,1,5,2,2,4,0
12446,1,1,5,2,3,3,0
12447,1,2,3,8,1,4,2
12448,1,1,9,4,1,4,0
12449,1,1,5,4,2,1,0
12450,9,2,11,6,1,6,1
12451,1,2,3,1,1,2,2
12452,9,1,6,4,1,1,1
12453,1,1,7,4,1,1,0
12454,1,1,12,6,1,3,1
12455,9,1,1,2,1,4,2
12456,1,1,7,6,2,3,0
12457,1,1,7,6,1,6,1
12458,1,2,7,4,1,3,1
12459,1,1,4,7,1,1,2
12460,1,1,6,4,1,6,2
12461,1,1,5,4,2,6,2
12462,1,1,9,8,1,1,1
12463,2,1,8,2,1,1,0
12464,2,1,6,8,1,4,0
12465,1,2,9,7,1,4,0
12466,1,2,8,1,1,1,0
12467,9,2,9,9,1,5,1
12468,9,1,2,6,1,4,0
12469,2,1,7,4,1,5,2
12470,2,1,6,1,1,4,1
12471,1,2,9,5,3,4,2
12472,1,2,8,2,3,6,1
12473,1,1,7,5,1,1,1
12474,1,2,4,8,1,4,1
12475,7,2,10,8,1,6,0
12476,6,2,4,2,2,5,0
12477,6,2,9,3,1,6,1
12478,9,1,8,5,3,5,0
12479,9,1,6,1,1,2,2
12480,1,1,4,0,1,4,0
12481,1,2,6,2,1,3,2
12482,2,2,1,2,3,4,0
12483,9,2,7,1,2,4,1
12484,1,2,9,4,1,1,1
12485,2,1,7,2,1,2,1
12486,1,1,3,5,1,6,1
12487,1,1,5,3,2,1,0
12488,1,2,3,5,1,5,1
12489,7,1,5,6,2,5,0
12490,1,1,9,4,3,3,0
12491,1,2,5,4,1,4,2
12492,2,2,12,6,1,6,1
12493,1,1,7,1,1,1,0
12494,1,2,4,5,1,6,1
12495,2,1,9,5,1,4,0
12496,1,2,5,5,1,1,1
12497,1,1,10,1,1,2,0
12498,7,2,1,4,1,6,2
12499,1,1,11,2,1,6,0
12500,1,1,6,9,1,4,2
12501,1,2,10,1,3,6,0
12502,9,1,7,2,1,1,0
12503,1,2,5,2,1,2,2
12504,8,2,2,8,1,4,0
12505,2,2,7,6,3,1,0
12506,1,2,8,3,1,6,0
12507,2,1,7,0,1,4,2
12508,1,2,5,4,1,1,1
12509,1,1,8,6,2,5,0
12510,1,2,6,3,1,1,1
12511,1,1,3,0,2,3,0
12512,2,2,5,2,1,2,1
12513,1,1,6,9,1,1,1
12514,1,2,5,4,1,3,2
12515,1,2,7,4,3,5,0
12516,1,2,7,8,2,6,0
12517,6,1,8,3,1,1,1
12518,1,1,10,6,1,1,1
12519,8,2,5,0,3,4,2
12520,2,1,9,6,3,3,0
12521,1,1,7,3,1,3,0
12522,6,1,3,3,1,5,0
12523,9,2,11,4,1,1,1
12524,1,1,6,5,3,1,0
12525,1,1,5,3,1,4,1
12526,6,2,3,5,1,1,0
12527,8,2,6,5,2,2,0
12528,2,1,4,4,1,6,2
12529,2,2,5,5,1,3,1
12530,1,1,9,5,1,4,0
12531,2,2,8,4,1,1,1
12532,9,1,11,1,1,2,2
12533,7,1,4,3,1,1,2
12534,2,1,9,5,1,1,1
12535,7,1,1,2,1,6,0
12536,2,2,1,3,1,2,0
12537,2,1,11,1,1,2,1
12538,8,2,8,7,1,2,0
12539,1,2,4,4,1,6,1
12540,5,1,8,4,1,1,1
12541,1,1,4,1,3,1,0
12542,9,1,9,7,1,4,1
12543,2,2,7,1,1,2,2
12544,7,1,4,8,1,6,1
12545,9,2,11,8,1,3,0
12546,1,1,5,5,2,4,1
12547,6,2,5,4,1,5,1
12548,1,2,3,1,1,2,1
12549,1,1,9,3,1,1,0
12550,1,2,5,5,1,1,1
12551,1,1,5,8,1,1,0
12552,1,1,6,2,1,3,1
12553,1,1,7,9,1,3,1
12554,1,2,6,4,3,1,0
12555,9,1,1,3,2,3,2
12556,1,2,4,5,1,4,0
12557,1,1,10,6,2,3,0
12558,4,1,11,4,1,3,0
12559,1,2,9,8,1,1,1
12560,2,1,12,7,3,1,1
12561,9,2,4,1,3,3,1
12562,1,2,7,8,1,6,1
12563,2,1,6,3,1,1,0
12564,2,1,4,4,1,4,1
12565,1,1,8,3,1,1,2
12566,1,1,7,6,1,1,2
12567,4,2,4,6,1,5,1
12568,2,2,6,6,1,3,0
12569,1,1,5,4,1,6,1
12570,2,2,5,3,1,2,2
12571,1,2,7,6,1,5,1
12572,1,2,5,4,1,1,1
12573,1,1,5,8,1,1,1
12574,2,2,8,7,1,3,0
12575,1,2,9,4,1,4,1
12576,1,2,5,0,1,6,1
12577,5,2,5,5,2,4,0
12578,1,1,4,4,1,6,1
12579,1,2,9,6,1,4,1
12580,1,2,5,4,1,6,1
12581,8,2,3,5,3,5,2
12582,6,2,5,8,1,4,1
12583,1,1,6,4,3,3,0
12584,1,1,10,3,1,4,2
12585,1,1,5,3,1,1,1
12586,9,2,6,2,1,3,0
12587,2,1,8,6,3,3,1
12588,8,2,11,5,2,5,0
12589,1,2,8,5,1,1,1
12590,1,1,5,7,1,4,1
12591,1,1,5,2,3,1,2
12592,1,1,2,9,1,1,1
12593,1,2,6,6,3,2,1
12594,1,1,7,2,1,5,1
12595,1,1,7,1,1,3,2
12596,1,2,4,5,3,4,1
12597,1,2,4,4,1,4,0
12598,1,2,12,4,3,6,0
12599,1,2,5,0,1,1,2
12600,1,2,10,4,1,4,1
12601,1,2,11,4,1,5,0
12602,1,2,2,3,1,4,2
12603,8,1,3,3,1,5,0
12604,8,2,3,0,1,5,2
12605,9,2,6,2,2,6,0
12606,1,2,1,0,1,4,0
12607,1,2,3,1,1,6,2
12608,1,2,7,5,1,2,1
12609,1,1,8,4,3,3,0
12610,1,2,7,2,1,3,2
12611,1,2,6,3,1,4,1
12612,1,1,6,0,1,6,2
12613,1,2,1,6,3,3,2
12614,1,2,7,4,1,6,2
12615,2,1,1,0,1,6,0
12616,1,1,5,8,1,1,1
12617,1,1,10,0,1,4,0
12618,1,2,4,1,1,5,1
12619,8,2,6,0,1,1,2
12620,1,1,4,2,1,2,2
12621,1,1,6,3,1,6,2
12622,1,2,7,3,2,4,0
12623,6,2,5,2,1,1,1
12624,6,1,8,0,1,4,1
12625,2,1,5,1,1,1,0
12626,8,2,8,7,2,5,0
12627,1,2,3,1,3,6,1
12628,1,2,4,7,1,6,1
12629,7,2,3,4,2,1,1
12630,9,2,5,4,1,1,1
12631,1,2,5,4,2,2,0
12632,1,1,7,2,2,4,0
12633,2,1,4,7,1,5,1
12634,1,1,5,5,3,4,0
12635,5,2,7,2,1,2,1
12636,1,2,7,1,3,6,0
12637,1,2,9,6,2,1,1
12638,1,1,7,9,3,6,0
12639,1,1,12,9,1,6,0
12640,9,2,2,5,2,2,0
12641,6,2,6,2,1,1,2
12642,1,2,7,3,3,1,1
12643,1,1,7,6,1,1,1
12644,6,2,1,8,1,5,1
12645,7,2,4,3,1,5,0
12646,1,1,4,0,1,6,2
12647,1,1,7,5,1,1,1
12648,2,2,3,2,1,5,0
12649,1,2,9,9,3,4,2
12650,1,2,4,3,1,4,1
12651,1,2,5,2,1,4,2
12652,1,2,7,8,1,6,2
12653,9,1,7,7,3,5,0
12654,1,1,6,8,1,4,1
12655,1,2,5,1,2,4,1
12656,2,2,10,5,2,5,0
12657,6,2,8,2,1,1,1
12658,1,2,7,4,1,1,1
12659,1,2,12,5,1,3,0
12660,1,1,7,4,1,3,2
12661,9,2,5,3,1,4,2
12662,1,1,5,4,1,4,1
12663,1,2,5,4,1,1,2
12664,1,2,8,5,1,4,1
12665,1,2,8,3,1,5,2
12666,2,2,10,7,1,1,2
12667,1,1,5,2,1,2,1
12668,1,1,6,6,1,2,0
12669,8,2,4,1,1,5,2
12670,9,2,10,3,1,6,2
12671,2,1,9,7,1,2,2
12672,1,1,4,0,1,6,2
12673,1,2,4,1,1,6,0
12674,7,2,7,2,1,4,1
12675,1,1,2,9,1,1,2
12676,1,1,10,6,1,1,1
12677,1,2,11,8,1,4,0
12678,1,2,5,2,2,3,2
12679,7,1,5,3,1,1,2
12680,1,2,5,3,1,2,1
12681,1,1,7,8,3,5,0
12682,8,2,12,6,3,6,2
12683,2,1,4,2,1,6,1
12684,6,2,2,8,1,3,1
12685,1,2,7,3,1,3,1
12686,8,2,1,0,1,1,2
12687,6,1,1,2,1,6,1
12688,2,1,8,4,1,1,2
12689,1,1,4,4,1,3,1
12690,9,1,5,1,1,1,1
12691,1,2,6,1,1,5,2
12692,9,1,8,9,1,4,0
12693,2,2,6,4,1,6,1
12694,9,2,3,2,2,4,2
12695,9,1,6,4,1,1,1
12696,2,1,6,8,1,3,1
12697,1,1,1,6,1,4,1
12698,1,2,6,4,1,5,1
12699,1,2,6,3,1,1,2
12700,1,1,9,5,1,1,2
12701,4,1,4,1,1,6,2
12702,1,2,9,9,1,4,0
12703,1,1,5,7,1,2,2
12704,5,1,5,9,1,2,1
12705,1,2,5,2,1,3,0
12706,1,2,7,5,1,4,1
12707,1,1,8,0,1,6,0
12708,6,1,4,5,1,1,1
12709,1,1,6,4,1,1,1
12710,1,2,5,0,1,4,2
12711,9,2,9,6,1,1,2
12712,1,2,7,6,1,2,1
12713,1,2,7,6,2,5,1
12714,1,2,5,0,1,5,0
12715,1,2,7,3,1,2,1
12716,1,2,8,9,1,1,1
12717,1,1,5,1,1,1,0
12718,2,1,5,3,1,2,2
12719,6,2,1,1,1,6,2
12720,1,2,5,4,3,2,0
12721,1,2,8,1,1,3,1
12722,1,1,7,4,3,1,1
12723,9,1,2,4,1,4,2
12724,2,1,7,3,1,4,0
12725,2,2,5,5,1,2,1
12726,1,2,5,7,1,4,1
12727,1,2,5,1,1,3,2
12728,9,1,8,1,3,3,0
12729,1,2,3,4,3,6,1
12730,1,2,4,9,1,4,1
12731,1,2,12,6,3,4,0
12732,1,1,5,8,3,1,1
12733,1,1,5,4,2,3,0
12734,1,1,10,8,1,3,2
12735,1,2,4,0,1,5,0
12736,6,2,2,2,1,4,2
12737,1,2,7,9,1,4,1
12738,1,1,5,5,1,2,1
12739,1,1,5,8,1,4,2
12740,8,2,5,2,1,4,1
12741,1,1,5,6,1,6,0
12742,9,2,6,9,1,3,1
12743,1,1,3,4,1,3,2
12744,9,1,7,2,1,4,2
12745,1,1,7,2,1,3,0
12746,1,2,9,2,1,4,1
12747,4,1,9,8,1,6,1
12748,1,1,5,2,1,1,1
12749,1,1,5,1,3,1,1
12750,1,2,5,4,1,5,2
12751,2,2,5,3,1,2,2
12752,9,2,1,0,1,6,1
12753,2,2,9,6,2,1,1
12754,1,1,8,7,1,3,1
12755,2,2,5,2,1,1,2
12756,1,2,1,9,3,4,0
12757,2,1,9,5,3,3,2
12758,1,1,7,4,1,1,1
12759,1,1,11,1,1,1,0
12760,1,1,5,6,3,5,0
12761,1,2,5,4,1,1,2
12762,1,2,5,6,3,4,1
12763,1,2,4,1,1,3,2
12764,9,2,5,4,1,4,1
12765,9,2,11,7,1,1,1
12766,7,1,4,4,1,3,1
12767,1,2,1,0,2,4,1
12768,1,1,6,5,1,4,2
12769,1,1,5,7,1,1,1
12770,1,2,8,3,1,3,0
12771,1,2,3,7,1,1,1
12772,1,2,3,0,1,5,1
12773,2,2,5,5,1,1,0
12774,9,2,2,1,1,5,0
12775,9,2,9,8,1,1,1
12776,9,2,6,4,3,1,2
12777,1,1,7,3,1,3,2
12778,1,1,6,6,1,3,0
12779,1,2,7,4,1,3,0
12780,1,2,9,4,1,6,2
12781,9,1,6,7,3,4,0
12782,9,1,3,6,1,4,1
12783,1,1,5,5,1,2,2
12784,9,1,1,1,2,2,0
12785,3,2,6,3,1,3,2
12786,1,2,5,5,1,3,1
12787,1,1,3,3,1,1,1
12788,7,1,3,2,1,2,1
12789,1,2,5,8,2,1,0
12790,9,2,11,3,1,6,1
12791,3,1,8,2,1,5,2
12792,8,1,1,1,2,4,0
12793,1,2,5,5,1,2,1
12794,7,2,6,4,1,1,1
12795,1,1,3,6,1,4,0
12796,2,2,5,8,1,3,1
12797,8,2,8,0,1,1,2
12798,1,1,5,5,1,4,2
12799,1,2,9,4,2,4,0
12800,9,1,6,4,2,4,0
12801,1,1,6,0,2,2,1
12802,2,2,11,7,1,2,1
12803,2,2,12,6,1,2,2
12804,1,2,8,7,1,6,1
12805,1,2,5,3,1,6,0
12806,1,2,3,4,1,4,1
12807,6,1,8,3,1,6,1
12808,1,2,5,4,1,1,2
12809,1,1,4,4,2,1,2
12810,1,2,10,5,1,1,0
12811,1,1,3,9,1,2,2
12812,1,1,5,3,1,4,2
12813,2,1,10,1,2,1,1
12814,6,2,8,5,1,2,1
12815,1,2,6,7,3,4,0
12816,1,1,4,4,1,4,1
12817,9,2,8,7,1,3,1
12818,1,2,7,4,1,4,0
12819,9,1,2,4,1,4,1
12820,1,1,10,5,1,6,0
12821,1,1,5,6,1,4,1
12822,1,2,8,4,3,1,1
12823,1,2,8,4,1,6,2
12824,2,2,5,3,2,4,2
12825,9,2,9,0,1,2,0
12826,9,2,9,7,1,1,1
12827,9,1,8,4,1,3,2
12828,1,1,8,0,1,6,1
12829,1,1,7,1,2,1,1
12830,8,1,5,4,3,1,2
12831,1,2,7,0,1,6,2
12832,1,2,5,1,3,6,0
12833,1,2,5,9,1,3,1
12834,5,2,6,7,1,3,0
12835,2,1,3,4,1,5,0
12836,6,1,9,3,1,1,1
12837,1,2,5,2,3,6,2
12838,1,2,4,5,1,1,1
12839,1,1,5,0,1,3,2
12840,2,2,9,5,1,6,1
12841,1,1,9,0,1,3,1
12842,6,2,7,5,1,1,2
12843,1,2,6,5,1,6,0
12844,1,2,5,3,3,1,1
12845,6,1,2,5,3,3,0
12846,7,2,7,3,1,2,0
