,SEX,RAC1P,EDU,PINCP_DECILE,MSP,OWN_RENT,HOUSING_TYPE
13672,2,6,9,7,5,2,1
13673,2,1,5,5,1,1,1
13674,2,1,12,9,1,1,1
13675,2,1,9,3,2,1,1
13676,2,1,10,6,6,2,1
13677,2,1,2,4,4,2,1
13678,1,1,5,8,1,2,1
13679,2,1,4,3,1,2,1
13680,1,1,1,3,2,1,3
13681,1,1,4,3,1,2,3
13682,1,1,5,5,1,2,1
13683,2,1,1,2,3,2,1
13684,2,1,2,3,1,0,2
13685,2,1,9,3,4,2,1
13686,1,9,3,4,2,0,3
13687,1,8,5,8,1,2,1
13688,2,1,7,2,2,1,1
13689,1,2,3,6,3,0,1
13690,1,1,4,3,2,2,1
13691,2,1,3,4,2,2,1
13692,1,2,3,3,6,0,3
13693,2,9,1,4,4,2,1
13694,1,1,5,5,6,1,1
13695,1,8,2,0,3,1,1
13696,1,1,4,0,2,0,1
13697,2,1,5,7,2,1,1
13698,2,1,7,7,4,1,1
13699,1,1,4,0,3,2,1
13700,2,1,5,0,1,2,1
13701,2,1,3,3,6,0,1
13702,2,1,5,2,3,2,3
13703,2,1,8,4,4,2,1
13704,1,1,9,1,1,2,1
13705,1,9,5,6,6,0,1
13706,2,8,5,2,6,1,1
13707,1,1,4,5,1,2,1
13708,1,9,1,5,1,1,1
13709,1,1,8,0,3,2,1
13710,2,1,4,8,4,2,1
13711,2,1,5,7,1,2,1
13712,1,1,5,5,4,1,1
13713,1,2,6,4,6,0,1
13714,2,8,5,5,5,2,1
13715,2,1,1,4,6,2,3
13716,1,1,6,6,3,1,1
13717,1,2,5,4,6,1,1
13718,1,1,5,2,1,1,1
13719,2,1,5,1,2,2,2
13720,2,1,4,1,5,1,3
13721,2,1,5,6,3,0,1
13722,1,1,4,3,4,2,1
13723,2,1,4,4,1,2,1
13724,1,1,1,3,1,0,1
13725,1,9,10,8,3,2,1
13726,2,1,4,2,5,2,2
13727,2,9,7,5,1,2,1
13728,2,1,5,3,1,2,1
13729,1,5,5,5,4,1,1
13730,1,6,4,3,1,0,1
13731,1,1,6,4,6,2,1
13732,2,8,5,3,1,2,2
13733,2,1,7,3,1,2,1
13734,2,6,4,4,6,1,2
13735,2,1,5,3,3,1,1
13736,2,1,3,6,4,2,1
13737,1,9,2,9,6,1,1
13738,2,9,8,6,2,2,1
13739,2,2,6,8,6,2,1
13740,2,9,10,8,1,1,1
13741,2,9,5,2,1,1,1
13742,1,2,4,6,1,1,1
13743,2,1,9,5,6,1,2
13744,1,1,5,1,1,1,1
13745,1,1,5,7,4,1,1
13746,1,1,8,3,5,2,1
13747,1,1,7,1,3,1,2
13748,2,1,5,0,1,0,1
13749,1,1,6,2,3,2,1
13750,1,1,7,8,2,2,1
13751,1,1,7,3,6,1,1
13752,2,1,5,4,5,1,1
13753,2,6,3,2,1,1,1
13754,1,9,4,4,1,1,1
13755,2,2,7,8,3,2,1
13756,1,9,5,5,4,1,1
13757,2,2,5,3,6,2,1
13758,2,1,8,5,6,2,1
13759,2,1,5,4,1,1,1
13760,2,6,6,7,1,0,1
13761,2,2,4,3,3,0,1
13762,2,7,3,1,4,1,2
13763,1,9,5,5,6,1,3
13764,2,1,1,1,6,2,1
13765,2,1,5,5,6,1,1
13766,2,1,1,5,2,1,1
13767,1,1,6,6,3,2,1
13768,1,1,5,4,2,0,1
13769,2,6,6,7,1,1,1
13770,2,1,2,4,1,1,1
13771,2,1,9,7,4,2,1
13772,2,1,3,0,6,0,1
13773,1,1,3,2,4,1,1
13774,1,2,8,4,1,0,1
13775,2,1,1,5,3,2,1
13776,1,1,3,1,1,1,1
13777,1,1,5,0,6,1,1
13778,1,1,5,6,4,2,1
13779,1,6,11,6,6,2,1
13780,1,9,4,4,4,2,1
13781,1,1,5,9,3,2,1
13782,2,1,3,7,1,1,1
13783,2,1,1,1,1,2,2
13784,2,2,8,0,1,2,1
13785,1,1,5,3,2,2,1
13786,1,1,6,4,1,1,1
13787,2,1,7,2,6,1,1
13788,2,2,4,6,1,1,1
13789,1,1,4,4,2,1,1
13790,1,1,5,0,1,2,1
13791,2,6,4,1,6,2,1
13792,2,1,5,2,2,1,3
13793,2,1,1,4,3,2,1
13794,1,1,5,0,6,2,3
13795,1,1,5,5,1,1,1
13796,2,1,4,8,1,2,1
13797,2,2,8,5,1,1,3
13798,1,1,8,0,1,2,1
13799,2,1,7,4,1,2,1
13800,2,1,2,2,5,0,2
13801,2,1,12,9,1,1,1
13802,1,9,5,0,2,0,1
13803,1,1,5,3,5,1,2
13804,1,1,5,5,3,2,1
13805,2,1,9,6,4,2,1
13806,1,1,5,2,1,1,1
13807,2,1,12,7,2,2,1
13808,2,1,2,3,1,1,3
13809,1,2,5,2,5,0,1
13810,1,1,5,5,1,1,1
13811,2,1,3,5,6,2,3
13812,1,2,3,0,1,1,3
13813,2,2,11,8,1,1,1
13814,2,1,5,4,6,1,3
13815,2,1,4,4,1,1,1
13816,2,1,5,4,1,2,1
13817,2,1,3,1,2,1,3
13818,2,1,5,2,1,2,1
13819,1,1,4,5,2,1,2
13820,1,1,3,2,4,1,3
13821,1,1,5,0,4,2,1
13822,2,1,3,6,1,2,1
13823,1,1,8,7,2,2,1
13824,2,2,4,6,1,1,1
13825,1,1,8,9,3,2,1
13826,2,2,2,4,5,1,1
13827,2,1,5,1,5,1,1
13828,1,1,9,7,3,2,1
13829,2,1,5,4,3,2,1
13830,1,1,7,6,1,1,1
13831,2,1,6,2,1,1,3
13832,1,6,9,2,6,1,1
13833,1,1,2,4,5,0,1
13834,2,3,2,2,1,1,3
13835,2,1,4,4,1,1,3
13836,1,1,7,6,1,1,1
13837,2,2,3,5,1,2,1
13838,2,1,1,7,4,2,1
13839,1,1,4,0,3,0,3
13840,2,9,4,2,4,2,1
13841,2,6,5,7,4,2,1
13842,2,1,2,7,3,2,1
13843,1,2,8,5,4,2,1
13844,1,1,2,6,1,1,1
13845,1,1,4,4,4,0,3
13846,1,9,6,0,6,2,1
13847,2,8,2,4,1,1,2
13848,1,1,4,6,6,2,1
13849,1,2,5,4,1,2,1
13850,2,1,7,8,1,2,1
13851,1,1,3,2,6,0,2
13852,2,1,8,5,1,0,1
13853,1,2,2,2,3,2,3
13854,1,1,5,9,1,1,2
13855,1,9,4,5,6,2,1
13856,1,1,6,5,3,0,1
13857,1,1,3,4,4,1,1
13858,1,1,7,2,1,1,1
13859,1,2,4,0,1,2,1
13860,2,1,7,1,6,2,1
13861,1,1,5,2,2,2,1
13862,1,1,5,0,1,2,1
13863,2,9,2,1,4,1,1
13864,2,1,3,3,3,0,1
13865,1,2,2,4,4,2,3
13866,2,9,3,3,6,2,1
13867,2,1,1,4,5,1,1
13868,2,1,5,4,2,2,1
13869,2,6,5,4,3,0,1
13870,2,9,4,5,2,1,3
13871,2,3,2,5,2,0,2
13872,1,1,9,1,1,2,1
13873,1,1,7,1,3,1,3
13874,2,1,5,4,1,1,1
13875,1,6,4,1,4,0,2
13876,1,9,5,5,4,1,1
13877,2,9,8,8,1,1,1
13878,2,1,4,2,1,2,1
13879,1,1,3,9,6,2,1
13880,1,2,4,1,1,2,3
13881,1,2,5,6,6,2,1
13882,2,5,5,1,6,2,1
13883,2,1,4,4,4,1,2
13884,1,1,11,6,4,1,1
13885,2,1,5,3,1,1,1
13886,1,1,1,0,1,2,1
13887,2,1,6,5,1,0,1
13888,1,1,4,1,6,1,1
13889,2,1,7,2,1,2,1
13890,1,8,9,8,1,1,1
13891,2,1,4,4,3,1,1
13892,1,1,1,5,6,2,1
13893,2,1,1,0,3,1,1
13894,1,6,2,5,4,1,1
13895,1,1,4,3,1,2,1
13896,1,2,1,3,4,1,1
13897,1,1,7,2,4,2,1
13898,1,1,10,3,1,2,1
13899,2,1,7,5,6,2,1
13900,2,1,3,6,1,1,1
13901,1,9,5,2,3,1,1
13902,2,1,7,0,1,2,1
13903,2,1,6,5,1,1,3
13904,1,1,5,9,1,1,1
13905,2,1,5,1,5,1,1
13906,1,2,10,2,4,2,1
13907,1,1,1,7,4,2,1
13908,2,1,3,4,4,1,1
13909,1,2,4,5,1,1,1
13910,1,1,5,2,1,1,1
13911,2,1,7,3,6,2,2
13912,2,1,5,2,1,1,1
13913,1,1,5,2,4,2,1
13914,1,1,9,9,1,1,1
13915,2,1,2,0,1,1,3
13916,1,9,7,1,1,2,1
13917,2,1,5,4,1,1,1
13918,2,1,5,1,1,1,2
13919,2,1,9,5,1,1,1
13920,2,9,7,0,4,2,1
13921,2,1,6,5,1,1,1
13922,1,2,3,5,1,1,1
13923,2,1,4,6,6,0,1
13924,2,9,1,3,4,2,1
13925,2,1,7,1,6,2,1
13926,2,8,2,5,1,1,1
13927,1,1,3,5,1,2,1
13928,2,1,7,1,1,2,1
13929,2,6,3,1,1,0,1
13930,1,2,4,4,5,1,1
13931,1,1,5,2,4,1,1
13932,2,1,7,0,1,2,1
13933,1,1,1,3,4,1,1
13934,1,2,10,7,2,2,1
13935,1,2,4,5,1,1,1
13936,2,2,5,5,1,2,3
13937,2,1,4,0,4,1,1
13938,1,1,8,1,6,0,3
13939,2,2,7,1,5,1,1
13940,1,1,2,2,1,2,1
13941,2,1,3,6,4,1,2
13942,2,6,9,8,3,2,1
13943,2,1,5,3,3,2,3
13944,1,6,9,6,3,1,1
13945,2,1,4,6,1,2,2
13946,1,1,4,6,1,1,1
13947,1,9,9,4,5,2,1
13948,1,2,5,1,1,2,1
13949,2,6,4,5,2,1,2
13950,1,1,5,2,1,1,1
13951,2,6,2,4,5,2,1
13952,2,1,5,5,2,2,2
13953,1,1,4,3,3,1,2
13954,2,1,1,4,4,2,1
13955,1,8,3,1,3,1,1
13956,2,9,8,5,1,1,1
13957,2,1,10,5,1,0,1
13958,1,1,4,3,6,1,1
13959,1,1,3,4,5,1,1
13960,2,1,8,5,1,2,1
13961,1,6,10,4,1,2,1
13962,2,1,4,0,4,2,1
13963,1,9,5,2,4,0,3
13964,1,2,4,5,5,0,3
13965,2,9,1,1,6,2,1
13966,2,1,4,3,1,2,3
13967,2,1,10,3,1,2,1
13968,2,2,2,7,4,2,1
13969,1,1,3,2,1,2,1
13970,1,7,1,4,1,2,3
13971,1,5,2,3,1,1,1
13972,1,9,7,4,1,1,1
13973,2,1,7,2,1,2,1
13974,2,6,5,4,1,1,1
13975,1,1,9,6,1,1,1
13976,1,1,6,1,3,2,1
13977,2,1,3,4,6,1,1
13978,1,8,7,6,1,1,1
13979,2,6,3,1,4,0,1
13980,2,2,3,0,1,1,3
13981,1,8,1,5,6,1,3
13982,1,1,3,5,1,1,1
13983,1,1,5,6,2,2,1
13984,2,2,10,3,6,2,1
13985,2,2,2,5,2,2,1
13986,2,1,1,4,2,2,1
13987,2,2,8,6,4,2,1
13988,1,1,4,4,1,2,1
13989,2,1,3,6,6,0,3
13990,1,2,2,4,1,0,1
13991,1,1,5,2,3,2,3
13992,2,1,5,1,4,1,1
13993,1,1,5,9,6,2,1
13994,2,2,9,9,1,2,1
13995,1,1,2,4,4,2,2
13996,1,1,9,2,1,1,1
13997,1,1,1,3,3,1,1
13998,2,1,3,3,1,2,3
13999,2,1,10,8,1,2,1
14000,1,2,7,7,1,2,1
14001,1,1,5,4,4,2,2
14002,2,1,5,2,6,0,1
14003,2,9,9,6,2,2,1
14004,1,1,8,6,5,2,1
14005,2,8,2,4,3,2,1
14006,1,2,5,0,1,2,1
14007,2,2,1,4,2,1,3
14008,2,1,5,7,1,1,1
14009,2,7,5,1,1,2,1
14010,2,1,3,7,2,0,1
14011,1,1,5,2,3,0,1
14012,2,8,1,4,2,2,1
14013,2,1,5,8,1,2,1
14014,2,1,5,4,4,2,3
14015,1,1,2,2,4,2,2
14016,1,9,9,8,4,2,1
14017,2,9,6,0,6,2,1
14018,1,6,6,5,1,1,1
14019,2,1,5,6,1,1,1
14020,1,1,5,5,5,2,3
14021,1,1,4,5,6,1,3
14022,2,1,8,8,3,2,1
14023,1,1,3,1,2,0,1
14024,2,1,5,0,6,1,1
14025,1,1,5,3,3,2,1
14026,1,1,6,7,1,2,1
14027,1,6,3,1,6,0,1
14028,2,1,7,1,6,2,1
14029,1,1,4,3,1,2,1
14030,1,1,11,8,4,1,1
14031,2,1,5,1,4,2,1
14032,2,7,4,1,2,1,2
14033,1,2,3,3,5,2,1
14034,2,2,5,5,1,1,1
14035,1,1,5,3,6,1,3
14036,2,1,4,4,2,1,1
14037,1,1,4,6,1,1,1
14038,2,6,6,1,4,0,1
14039,2,1,7,4,6,1,3
14040,1,8,5,4,1,1,1
14041,1,9,3,3,2,1,1
14042,2,1,10,3,4,1,2
14043,1,2,7,3,1,2,1
14044,1,1,5,9,2,1,1
14045,2,6,10,8,3,2,1
14046,2,4,5,3,4,0,1
14047,2,8,3,2,6,2,1
14048,2,1,5,2,3,0,1
14049,1,2,4,4,1,1,1
14050,1,1,5,9,4,1,1
14051,2,2,5,2,4,1,1
14052,2,9,5,5,2,0,1
14053,2,1,5,3,1,2,3
14054,1,2,5,4,3,2,1
14055,1,1,6,5,2,2,1
14056,1,3,5,1,4,1,3
14057,2,2,11,5,3,2,1
14058,2,1,2,3,5,1,2
14059,2,1,2,5,1,2,1
14060,1,1,8,5,1,2,1
14061,1,1,11,3,4,2,1
14062,2,9,4,8,6,2,1
14063,1,1,1,8,1,2,1
14064,2,1,7,2,1,2,1
14065,1,1,3,6,4,2,1
14066,2,9,11,8,5,2,1
14067,2,1,10,4,4,2,1
14068,2,2,5,0,6,2,1
14069,2,2,2,5,2,2,2
14070,2,1,7,4,1,2,1
14071,2,9,1,7,6,2,1
14072,1,9,4,2,4,2,1
14073,2,1,7,5,3,2,1
14074,2,8,5,0,3,2,1
14075,2,1,3,5,2,2,3
14076,2,2,4,1,1,2,1
14077,1,1,9,0,1,1,1
14078,1,1,3,1,6,1,1
14079,2,6,11,8,2,2,1
14080,1,2,2,0,4,1,1
14081,1,1,4,5,5,0,2
14082,2,1,1,2,4,1,1
14083,1,1,1,3,1,1,1
14084,2,1,4,4,1,2,1
14085,2,1,7,8,1,2,1
14086,2,1,2,5,3,2,1
14087,1,1,2,4,2,2,1
14088,2,2,7,4,1,2,1
14089,1,1,7,2,1,0,1
14090,2,3,3,0,6,2,1
14091,2,1,6,5,1,1,1
14092,1,7,2,5,1,1,3
14093,1,1,7,3,1,2,1
14094,1,1,2,1,4,1,1
14095,1,1,5,2,3,2,1
14096,2,1,5,6,1,1,1
14097,1,4,7,5,2,1,1
14098,1,1,4,1,2,1,1
14099,2,1,12,9,1,1,1
14100,1,1,5,5,6,1,3
14101,1,9,4,4,2,2,1
14102,2,9,6,6,6,0,1
14103,2,1,4,2,2,1,2
14104,2,1,1,6,1,2,1
14105,1,1,4,4,4,2,3
14106,2,1,5,2,1,2,1
14107,1,1,4,0,1,1,1
14108,2,1,8,6,1,1,1
14109,2,9,1,4,1,1,1
14110,1,1,5,2,4,1,3
14111,2,1,8,3,1,1,1
14112,2,9,7,6,6,2,1
14113,2,2,4,1,1,2,1
14114,2,1,7,6,6,1,1
14115,2,2,1,5,2,2,1
14116,1,1,7,0,6,0,3
14117,2,2,2,0,1,1,1
14118,1,1,7,8,5,2,1
14119,1,2,6,1,2,1,1
14120,2,1,1,2,4,1,2
14121,2,1,3,2,1,0,1
14122,2,9,5,0,6,2,1
14123,2,9,8,5,2,2,1
14124,1,2,3,7,1,2,1
14125,1,1,8,5,1,1,1
14126,1,1,5,5,2,0,2
14127,1,1,4,5,2,1,2
14128,2,9,7,1,3,1,1
14129,1,2,12,3,4,2,1
14130,1,1,4,5,3,2,1
14131,2,1,5,3,1,2,1
14132,2,2,2,4,1,1,1
14133,2,8,7,4,1,1,1
14134,1,6,7,9,4,1,1
14135,1,2,9,2,4,1,1
14136,1,7,2,4,4,2,1
14137,1,1,7,2,4,1,3
14138,2,1,11,8,1,2,1
14139,2,1,9,5,1,2,1
14140,2,9,4,2,4,1,1
14141,1,2,1,5,3,2,3
14142,1,1,6,3,1,2,1
14143,2,9,6,8,1,2,1
14144,2,9,2,5,3,2,3
14145,1,1,1,6,6,2,1
14146,2,9,5,5,1,1,1
14147,1,1,5,2,6,1,1
14148,2,1,6,0,6,0,3
14149,1,1,5,5,1,2,1
14150,2,1,11,8,4,2,1
14151,1,1,7,5,1,2,1
14152,2,1,8,6,5,0,1
14153,2,1,7,5,2,1,1
14154,1,7,4,0,2,2,1
14155,2,9,1,4,3,2,1
14156,1,1,2,3,4,2,1
14157,2,1,5,0,5,0,1
14158,2,2,5,3,4,1,2
14159,2,6,11,4,1,2,1
14160,1,1,6,5,2,0,1
14161,1,6,11,9,3,1,1
14162,1,2,7,1,1,2,3
14163,2,1,4,4,2,1,1
14164,1,2,1,9,6,1,1
14165,1,1,5,3,3,2,1
14166,2,2,8,5,1,1,1
14167,1,6,5,3,2,1,1
14168,1,1,4,3,5,2,1
14169,1,1,7,3,6,2,3
14170,1,1,7,3,1,1,1
14171,2,1,2,5,1,0,1
14172,2,9,4,1,2,1,1
14173,2,1,9,9,1,1,1
14174,2,1,2,1,5,2,1
14175,1,1,5,1,1,2,1
14176,2,9,3,0,2,1,1
14177,1,1,7,4,2,1,1
14178,2,2,1,2,1,1,1
14179,2,1,6,3,6,0,2
14180,2,1,8,2,1,1,1
14181,1,4,2,3,6,1,1
14182,2,1,8,0,4,0,1
14183,1,3,8,2,4,2,1
14184,2,1,5,4,4,0,1
14185,2,1,6,3,1,1,3
14186,2,9,5,1,5,1,1
14187,1,8,5,1,4,1,1
14188,1,1,5,3,1,2,1
14189,1,1,5,4,1,2,1
14190,2,1,5,1,4,2,1
14191,2,2,10,7,6,2,1
14192,1,1,7,5,1,1,2
14193,2,1,5,2,1,1,1
14194,2,1,11,4,4,1,1
14195,2,2,12,9,3,1,1
14196,2,2,1,2,4,2,1
14197,1,1,5,4,5,2,3
14198,2,2,9,2,6,2,1
14199,2,7,1,2,6,0,1
14200,1,6,1,3,1,1,1
14201,1,1,4,8,4,1,1
14202,2,1,4,4,1,2,1
14203,1,2,5,2,1,2,1
14204,2,1,11,7,1,2,1
14205,2,1,7,5,4,1,1
14206,1,6,3,2,3,1,1
14207,2,2,5,6,4,1,1
14208,2,1,5,4,4,1,3
14209,2,1,3,4,2,2,1
14210,2,1,1,1,2,0,2
14211,2,9,7,9,2,2,1
14212,2,1,3,9,1,2,1
14213,1,1,5,3,5,2,1
14214,2,1,5,5,2,1,1
14215,2,8,5,5,3,1,2
14216,2,2,4,5,4,1,1
14217,1,1,2,5,1,1,1
14218,1,1,5,7,6,2,1
14219,1,1,4,7,6,2,1
14220,2,4,1,3,6,1,3
14221,2,9,10,6,1,2,1
14222,2,6,9,7,1,2,1
14223,2,1,9,4,3,2,1
14224,2,2,5,9,5,2,1
14225,1,6,7,5,1,1,1
14226,2,2,3,4,4,1,1
14227,1,1,5,4,2,2,2
14228,2,9,5,1,1,1,1
14229,2,9,2,4,1,2,2
14230,2,1,4,4,1,2,1
14231,1,1,5,5,3,2,1
14232,2,1,11,4,4,2,1
14233,1,2,4,5,1,2,1
14234,2,9,4,4,6,1,3
14235,2,1,5,1,1,2,1
14236,2,6,5,2,1,2,1
14237,1,9,5,5,3,2,3
14238,2,1,7,0,3,2,2
14239,2,1,9,7,3,2,1
14240,2,1,5,3,1,2,1
14241,2,1,7,3,1,2,1
14242,1,1,8,0,1,1,1
14243,1,1,9,5,2,2,1
14244,2,2,3,1,6,1,3
14245,2,1,12,6,1,2,1
14246,2,1,2,6,6,0,2
14247,2,9,2,2,2,2,2
14248,2,1,5,8,1,1,1
14249,1,9,3,4,6,2,1
14250,1,8,3,3,4,2,1
14251,2,1,3,5,5,1,1
14252,2,1,1,5,2,2,1
14253,2,1,12,9,1,1,1
14254,1,1,5,1,2,2,1
14255,1,2,8,5,4,0,1
14256,2,1,7,6,2,2,1
14257,1,1,7,5,1,0,1
14258,1,3,5,5,3,1,2
14259,2,2,2,1,5,1,2
14260,2,8,4,5,5,1,3
14261,1,1,3,3,2,1,1
14262,2,2,4,3,1,2,1
14263,1,1,9,2,2,2,1
14264,2,1,2,3,2,2,3
14265,1,1,6,5,2,1,1
14266,2,2,9,6,1,2,1
14267,1,1,5,1,2,2,2
14268,2,1,5,3,1,0,1
14269,2,1,6,2,3,1,1
14270,2,7,5,3,1,0,1
14271,1,3,8,7,4,1,1
14272,2,1,8,4,1,2,1
14273,1,8,4,1,1,1,1
14274,2,1,10,6,1,2,1
14275,2,1,5,7,6,1,1
14276,2,6,6,6,1,2,1
14277,2,1,4,3,4,2,1
14278,1,8,3,5,2,1,1
14279,1,6,5,6,5,2,1
14280,2,6,3,8,1,0,1
14281,2,6,7,6,4,1,1
14282,1,1,4,5,2,1,1
14283,2,2,5,3,6,1,1
14284,2,6,5,1,1,1,1
14285,1,1,5,4,6,0,1
14286,1,1,6,9,5,1,1
14287,2,9,5,5,2,2,1
14288,2,1,3,2,2,1,3
14289,1,5,4,3,6,1,1
14290,1,1,5,3,2,1,1
14291,1,1,4,6,6,2,1
14292,2,9,5,1,1,1,1
14293,2,1,8,8,1,1,1
14294,2,1,2,8,6,2,1
14295,1,9,6,0,3,2,1
14296,2,2,7,8,4,2,1
14297,1,1,3,7,4,1,1
14298,2,1,7,2,6,0,1
14299,2,9,8,0,1,2,1
14300,2,1,7,4,2,1,1
14301,2,1,5,5,4,2,1
14302,1,1,5,7,2,2,1
14303,1,1,4,5,4,2,1
14304,2,1,3,1,4,1,1
14305,1,1,10,1,1,1,1
14306,1,9,10,8,5,2,1
14307,2,1,5,3,1,2,1
14308,2,9,9,1,6,2,1
14309,1,1,5,3,6,0,1
14310,1,1,6,9,4,1,1
14311,2,7,1,5,1,2,1
14312,1,1,2,7,1,1,1
14313,1,1,9,5,4,2,1
14314,2,2,7,4,1,2,1
14315,2,9,2,0,1,1,1
14316,2,9,9,7,1,1,1
14317,2,1,1,1,1,1,3
14318,1,1,6,7,3,2,1
14319,1,1,2,2,6,0,1
14320,2,1,4,2,2,1,1
14321,2,1,7,2,6,0,1
14322,2,6,8,2,5,1,1
14323,2,1,11,4,1,2,1
14324,2,1,3,5,6,1,1
14325,1,2,4,1,1,1,1
14326,1,2,12,7,1,2,1
14327,2,1,2,2,1,0,2
14328,1,1,4,6,3,2,1
14329,1,1,4,3,2,1,3
14330,2,1,3,5,1,1,1
14331,2,1,6,4,1,2,1
14332,1,2,12,9,1,1,1
14333,2,1,5,0,1,2,1
14334,1,9,9,6,1,1,1
14335,2,9,4,2,3,2,2
14336,2,8,5,5,5,2,3
14337,1,1,10,2,4,1,2
14338,2,1,10,7,1,1,1
14339,2,2,4,2,6,2,3
14340,2,1,4,2,6,2,1
14341,2,1,3,0,4,2,1
14342,1,1,9,4,2,2,1
14343,1,1,6,1,1,0,3
14344,2,2,7,0,1,2,1
14345,1,1,9,1,1,1,1
14346,2,2,3,2,1,1,3
14347,2,1,6,2,1,2,1
14348,2,3,6,3,1,1,1
14349,1,9,2,4,3,2,1
14350,2,1,3,5,2,2,1
14351,2,5,9,4,4,0,1
14352,2,1,9,7,1,1,1
14353,2,1,4,2,1,1,1
14354,1,1,1,4,2,2,1
14355,2,2,6,1,2,1,1
14356,2,6,9,3,3,1,1
14357,2,1,5,5,6,1,1
14358,2,1,5,5,2,1,1
14359,1,1,4,0,2,1,2
14360,2,1,2,3,2,1,2
14361,2,2,5,9,4,1,1
14362,2,1,8,5,4,1,1
14363,2,6,5,4,6,2,1
14364,2,1,4,3,4,1,3
14365,1,1,4,0,6,2,3
14366,2,6,1,3,2,1,1
14367,1,1,12,6,3,1,1
14368,2,1,9,2,4,1,1
14369,1,6,8,3,1,2,1
14370,2,1,5,0,3,2,2
14371,2,1,7,6,5,0,1
14372,1,1,4,3,2,1,3
14373,1,2,6,6,4,2,1
14374,2,1,8,6,5,2,1
14375,1,1,5,6,5,2,1
14376,1,1,5,0,1,2,1
14377,1,1,5,1,1,2,1
14378,1,1,6,1,1,2,1
14379,2,6,7,8,5,2,1
14380,1,1,9,6,6,1,1
14381,2,1,7,3,4,2,1
14382,2,6,7,6,1,1,1
14383,2,1,3,6,1,2,1
14384,1,1,5,5,3,1,3
14385,2,1,9,2,1,1,1
14386,1,1,6,9,3,2,1
14387,2,1,4,3,2,0,1
14388,2,6,5,9,1,2,1
14389,2,5,2,3,2,1,3
14390,1,9,2,5,2,2,3
14391,1,9,5,2,1,2,1
14392,1,1,4,4,4,1,1
14393,1,1,4,5,2,1,1
14394,2,7,8,5,4,2,1
14395,1,1,3,3,3,1,3
14396,2,1,1,4,6,2,1
14397,2,6,3,6,1,1,1
14398,2,6,5,0,3,1,1
14399,2,1,2,1,4,1,2
14400,2,2,5,3,3,1,1
14401,2,6,4,4,1,1,1
14402,2,1,11,6,2,2,1
14403,2,1,8,4,1,1,1
14404,2,8,10,2,4,2,3
14405,2,1,5,3,6,1,1
14406,2,1,5,2,4,1,1
14407,2,1,2,2,3,2,1
14408,1,8,2,4,6,0,1
14409,2,1,3,5,2,2,2
14410,1,2,4,2,4,1,1
14411,1,1,9,4,6,2,1
14412,2,8,5,4,3,0,3
14413,2,2,6,5,1,1,1
14414,2,1,4,3,1,2,1
14415,2,1,8,9,4,2,1
14416,1,2,9,5,6,2,1
14417,1,9,6,2,4,1,2
14418,2,1,5,3,2,2,1
14419,1,1,9,7,2,1,1
14420,1,9,9,7,4,2,1
14421,1,1,6,7,6,2,1
14422,2,1,5,3,1,2,1
14423,1,1,8,1,6,2,1
14424,1,8,5,4,4,1,1
14425,1,9,7,6,4,2,1
14426,1,1,9,6,4,2,1
14427,2,6,8,7,4,2,1
14428,1,1,7,5,4,2,1
14429,1,1,3,8,2,1,1
14430,2,1,1,4,2,1,1
14431,2,1,4,0,1,1,1
14432,2,9,7,7,3,2,1
14433,2,1,8,0,1,1,1
14434,1,1,4,5,4,1,1
14435,1,9,2,5,2,0,1
14436,2,1,9,4,1,0,1
14437,2,1,5,1,1,1,1
14438,1,1,5,0,3,2,1
14439,2,1,4,8,5,1,1
14440,2,1,3,7,4,1,1
14441,1,1,6,4,1,1,1
14442,2,1,9,9,1,1,1
14443,1,9,4,1,4,2,1
14444,1,1,5,3,3,2,1
14445,2,1,5,5,6,1,1
14446,1,1,5,5,1,1,1
14447,2,1,4,0,2,1,1
14448,2,1,1,1,2,1,3
14449,1,8,4,5,2,1,1
14450,1,2,3,7,3,1,3
14451,2,1,5,4,5,1,1
14452,1,6,9,1,1,0,1
14453,1,5,7,2,6,1,1
14454,2,9,6,9,6,1,1
14455,1,1,6,4,6,0,2
14456,2,1,4,4,4,2,1
14457,2,8,11,2,4,2,1
14458,2,8,4,5,3,1,1
14459,2,2,3,4,2,1,1
14460,2,1,6,5,1,2,1
14461,2,1,4,3,3,1,3
14462,1,1,5,5,4,2,1
14463,1,2,9,5,4,1,3
14464,1,1,4,0,5,1,2
14465,1,2,5,5,5,2,3
14466,1,1,5,4,4,1,2
14467,2,1,4,6,4,1,1
14468,1,1,5,6,1,1,1
14469,1,1,6,5,3,2,1
14470,2,2,7,7,3,0,1
14471,1,1,4,6,6,0,1
14472,1,1,5,7,1,1,1
14473,2,1,3,2,6,2,3
14474,2,1,4,5,4,1,1
14475,2,2,4,5,2,1,1
14476,1,8,8,6,4,1,1
14477,2,1,6,1,1,0,2
14478,1,5,6,1,3,2,1
14479,2,6,6,8,5,2,1
14480,1,1,4,1,1,0,3
14481,2,1,3,5,1,2,1
14482,2,2,8,6,5,2,1
14483,2,1,2,5,1,1,1
14484,2,8,3,2,6,2,2
14485,1,1,4,4,6,2,1
14486,2,1,5,1,1,1,1
14487,1,1,1,4,3,1,3
14488,2,2,10,3,3,2,1
14489,1,1,7,4,1,2,1
14490,2,2,4,5,1,2,1
14491,1,1,1,8,5,1,1
