,SEX,RAC1P,MSP,PINCP_DECILE,EDU,OWN_RENT,HOUSING_TYPE
10855,2,4,1,0,1,0,2
10856,1,1,3,2,2,0,2
10857,2,7,1,2,9,1,1
10858,2,3,3,2,5,1,1
10859,2,1,2,1,6,1,1
10860,1,1,1,2,9,0,1
10861,2,1,1,4,4,1,1
10862,2,1,3,4,3,0,2
10863,1,1,5,2,4,0,2
10864,2,1,4,3,5,1,1
10865,1,2,2,2,2,0,1
10866,1,1,2,1,4,1,1
10867,2,7,1,4,5,0,1
10868,1,1,2,4,2,0,2
10869,2,2,5,3,4,1,1
10870,2,6,1,1,4,0,2
10871,1,1,5,4,3,0,2
10872,1,6,2,2,3,0,2
10873,1,9,5,5,8,0,1
10874,2,2,1,5,3,0,3
10875,2,2,1,2,9,1,1
10876,2,6,2,0,5,0,3
10877,1,1,3,0,4,1,1
10878,2,3,2,1,4,1,1
10879,1,3,1,5,4,1,1
10880,1,8,1,2,8,0,2
10881,2,1,2,2,3,0,1
10882,2,2,1,6,2,1,2
10883,2,1,1,2,8,1,1
10884,2,1,1,3,2,0,1
10885,1,2,5,6,3,0,1
10886,2,1,2,2,9,0,3
10887,2,1,1,3,10,1,2
10888,2,3,1,5,6,1,1
10889,2,1,3,3,3,1,1
10890,1,1,1,5,5,0,2
10891,1,2,5,0,8,0,2
10892,2,1,3,3,5,1,1
10893,2,5,1,0,5,1,1
10894,1,1,2,1,4,0,2
10895,1,1,5,3,1,1,2
10896,2,6,3,3,4,0,2
10897,2,4,6,4,8,1,2
10898,2,5,1,4,4,1,1
10899,1,2,1,2,7,1,1
10900,1,1,1,3,4,0,1
10901,1,1,1,4,4,1,1
10902,2,2,3,0,1,0,2
10903,1,1,1,7,9,1,1
10904,1,1,1,0,7,1,1
10905,1,2,3,3,1,0,2
10906,1,1,1,1,5,0,2
10907,2,5,3,1,4,0,2
10908,2,2,1,3,4,0,2
10909,2,4,3,6,7,1,2
10910,1,1,2,7,4,1,2
10911,1,1,1,3,2,0,1
10912,2,1,1,5,1,0,1
10913,1,1,4,0,5,0,2
10914,2,1,1,3,4,0,1
10915,2,7,3,2,3,1,1
10916,2,1,5,0,3,0,1
10917,1,1,1,0,7,0,1
10918,1,1,2,2,11,1,1
10919,2,1,1,2,5,0,2
10920,2,1,1,3,1,0,1
10921,1,5,1,6,2,0,2
10922,1,1,2,1,1,1,1
10923,2,1,4,4,3,1,1
10924,2,9,1,1,4,0,1
10925,2,1,3,3,8,1,3
10926,1,1,5,1,1,0,1
10927,2,1,3,0,5,1,1
10928,1,1,3,3,4,1,2
10929,1,7,5,6,8,1,3
10930,1,1,3,2,6,1,1
10931,2,3,3,0,6,0,1
10932,2,1,3,1,5,0,2
10933,1,2,5,2,4,1,1
10934,1,1,1,7,4,0,2
10935,1,2,1,1,7,1,1
10936,1,1,3,3,4,1,2
10937,2,7,3,5,6,0,1
10938,1,1,1,1,4,0,2
10939,1,2,1,6,6,1,1
10940,2,1,1,1,10,0,1
10941,1,2,1,2,2,0,2
10942,1,2,1,3,3,0,2
10943,2,1,1,1,5,0,1
10944,1,4,3,3,6,0,2
10945,2,1,1,1,4,1,1
10946,1,1,3,7,3,0,1
10947,1,2,5,0,1,1,1
10948,1,1,3,2,5,1,3
10949,1,2,1,4,4,1,1
10950,1,1,3,1,7,0,1
10951,1,9,3,4,1,1,1
10952,2,1,1,2,9,0,3
10953,2,9,4,0,4,0,2
10954,1,1,3,3,3,0,1
10955,1,2,6,4,2,0,1
10956,1,2,5,5,6,0,1
10957,2,2,2,0,7,1,1
10958,1,2,3,1,2,1,2
10959,2,1,5,0,5,0,2
10960,1,1,1,2,8,1,1
10961,2,2,4,0,1,1,1
10962,2,8,4,5,5,1,1
10963,2,1,3,3,2,1,1
10964,1,1,1,4,6,1,1
10965,1,1,2,2,3,1,1
10966,2,1,1,0,2,0,2
10967,1,2,5,1,9,1,1
10968,1,2,3,0,2,0,1
10969,2,6,2,5,8,1,1
10970,2,2,2,0,1,1,1
10971,2,2,5,0,1,1,1
10972,1,1,1,0,2,1,1
10973,2,1,4,0,1,0,2
10974,1,1,4,0,4,0,1
10975,2,1,1,3,5,0,2
10976,2,1,1,2,6,1,1
10977,1,1,1,1,4,0,2
10978,2,1,1,0,5,1,3
10979,2,1,2,2,2,1,1
10980,2,1,2,2,4,0,1
10981,1,2,1,0,1,1,1
10982,2,2,1,5,4,0,1
10983,2,1,1,0,5,1,1
10984,1,1,1,5,6,0,1
10985,2,1,2,5,1,0,2
10986,2,2,3,3,2,1,2
10987,2,1,1,3,1,0,2
10988,2,3,6,4,2,0,1
10989,2,1,1,0,5,0,1
10990,2,1,1,0,2,0,1
10991,1,1,3,4,2,0,2
10992,1,6,3,3,6,1,1
10993,2,2,3,4,5,0,2
10994,1,6,2,2,5,0,3
10995,2,1,3,5,2,1,1
10996,1,1,4,3,6,0,2
10997,2,1,2,3,5,0,1
10998,2,2,4,0,5,1,1
10999,2,1,2,2,5,1,1
11000,1,1,1,2,4,1,1
11001,2,1,3,2,3,0,2
11002,1,1,5,1,4,1,2
11003,1,2,2,0,1,1,1
11004,2,1,1,3,4,1,1
11005,2,1,6,0,6,1,1
11006,2,1,1,3,3,0,2
11007,2,1,3,4,3,0,1
11008,2,1,5,3,2,1,2
11009,1,1,1,0,2,1,1
11010,1,1,1,4,6,0,1
11011,1,1,3,5,4,0,1
11012,2,1,2,2,2,1,1
11013,2,2,1,0,1,0,1
11014,1,3,1,5,2,1,1
11015,2,6,1,2,4,1,1
11016,1,1,3,2,4,0,2
11017,2,1,1,4,3,0,1
11018,1,1,1,2,5,0,1
11019,2,1,4,4,5,1,1
11020,2,2,2,0,3,0,3
11021,2,2,1,1,9,1,1
11022,2,2,1,5,8,1,2
11023,1,1,1,4,6,1,1
11024,2,1,3,5,5,1,1
11025,2,1,3,3,3,0,2
11026,1,2,1,5,7,1,1
11027,1,1,4,7,1,1,1
11028,1,2,3,2,3,0,1
11029,1,2,1,6,2,1,1
11030,2,1,1,0,1,0,1
11031,2,1,1,0,1,1,1
11032,2,1,1,1,2,1,1
11033,1,1,2,3,6,0,1
11034,1,1,4,2,3,1,1
11035,1,1,1,0,4,1,3
11036,1,4,2,2,4,1,1
11037,1,1,1,7,6,0,1
11038,2,2,2,3,3,1,2
11039,2,3,4,2,6,1,1
11040,1,2,5,0,2,0,1
11041,2,1,1,1,7,1,1
11042,1,1,3,5,3,1,2
11043,1,1,2,3,2,1,3
11044,2,1,4,3,4,1,1
11045,2,1,1,1,4,1,1
11046,1,6,5,7,2,0,2
11047,2,1,1,0,1,0,2
11048,2,1,1,3,2,0,3
11049,2,1,5,0,2,1,1
11050,2,1,2,0,5,1,1
11051,2,2,3,0,2,1,1
11052,1,1,2,2,4,1,2
11053,1,1,1,1,3,1,1
11054,2,1,1,0,3,1,3
11055,2,5,5,3,3,1,1
11056,1,5,1,7,8,0,1
11057,1,3,2,0,4,1,2
11058,1,7,2,2,7,1,1
11059,1,1,2,4,6,0,1
11060,2,2,1,5,2,0,1
11061,2,2,1,3,4,0,2
11062,2,1,1,0,1,0,1
11063,1,1,1,5,4,1,1
11064,2,1,1,0,6,1,1
11065,1,1,5,2,1,0,2
11066,1,2,3,1,4,1,2
11067,2,2,3,7,4,1,1
11068,2,1,3,1,3,1,1
11069,1,1,3,3,1,0,2
11070,1,1,1,6,6,1,1
11071,1,3,5,3,2,1,1
11072,1,1,3,0,5,0,2
11073,1,1,1,6,8,1,1
11074,1,1,1,3,3,1,2
11075,1,1,1,0,5,0,3
11076,2,5,4,4,2,0,2
11077,1,1,2,0,3,1,1
11078,2,1,1,2,4,0,2
11079,2,5,4,3,3,0,2
11080,1,3,5,3,8,1,2
11081,1,1,3,0,7,0,2
11082,1,1,3,0,5,1,1
11083,1,6,4,8,4,1,1
11084,2,1,3,4,4,1,2
11085,2,2,4,4,3,1,1
11086,1,1,4,2,8,1,1
11087,2,2,2,2,3,0,1
11088,1,1,2,3,3,1,1
11089,1,1,4,3,3,0,1
11090,1,9,6,4,2,1,1
11091,2,6,1,2,6,1,1
11092,2,2,3,0,3,0,3
11093,2,1,2,1,4,1,1
11094,1,1,1,3,2,1,1
11095,2,9,5,3,2,0,2
11096,1,1,5,3,4,1,2
11097,2,2,1,1,2,0,2
11098,2,1,2,3,5,1,1
11099,2,1,1,5,5,0,1
11100,2,2,3,0,6,1,1
11101,1,1,2,1,6,1,1
11102,2,1,1,6,3,0,2
11103,2,9,1,4,4,1,1
11104,2,1,2,3,4,1,1
11105,2,1,1,1,4,0,2
11106,1,2,3,5,2,0,1
11107,1,2,3,3,2,1,1
11108,1,1,1,0,5,0,1
11109,2,1,3,2,5,0,2
11110,1,1,1,1,7,1,1
11111,2,2,2,4,5,1,3
11112,1,1,1,5,3,1,1
11113,1,1,1,3,1,0,2
11114,2,6,4,5,1,1,1
11115,2,1,2,0,3,1,2
11116,1,1,1,0,4,0,2
11117,1,1,1,1,4,0,2
11118,2,3,1,2,5,1,1
11119,2,1,3,0,4,1,1
11120,2,1,3,0,7,0,3
11121,1,6,1,1,4,0,2
11122,2,1,1,8,4,0,3
11123,1,1,1,4,6,1,1
11124,1,1,3,1,1,0,1
11125,2,1,5,2,1,0,1
11126,2,1,2,2,2,0,1
11127,1,1,1,3,1,1,1
11128,2,1,3,0,1,1,1
11129,1,1,4,5,4,0,1
11130,1,6,4,0,3,0,1
11131,1,1,1,4,4,1,1
11132,1,1,1,1,2,0,2
11133,2,1,1,3,9,0,2
11134,2,1,5,0,4,0,2
11135,2,1,2,4,4,1,1
11136,2,1,4,1,1,0,2
11137,2,1,1,0,1,0,1
11138,1,1,1,0,6,0,1
11139,2,1,1,2,2,1,1
11140,1,1,1,3,6,0,1
11141,2,6,3,3,4,1,1
11142,2,1,3,0,2,0,2
11143,1,1,5,1,3,1,1
11144,2,6,4,2,2,1,3
11145,1,1,1,8,5,0,2
11146,1,7,5,2,10,0,3
11147,2,1,1,2,4,0,1
11148,1,2,1,1,5,0,2
11149,2,1,3,3,2,1,1
11150,1,2,1,4,7,0,3
11151,2,1,2,3,3,1,1
11152,1,1,2,1,8,0,2
11153,2,7,1,2,5,1,1
11154,2,1,5,0,3,1,1
11155,2,1,1,4,2,1,1
11156,1,1,2,2,5,1,1
11157,1,1,3,4,5,0,2
11158,1,9,1,3,5,0,1
11159,1,1,4,3,3,0,2
11160,1,1,3,4,2,1,1
11161,2,1,2,3,9,0,2
11162,1,1,2,3,3,1,1
11163,2,1,3,3,1,1,3
11164,1,1,5,4,8,0,2
11165,2,9,1,1,2,1,1
11166,2,1,3,2,3,1,1
11167,2,1,4,4,2,1,1
11168,2,2,4,6,6,0,3
11169,1,1,1,2,11,0,3
11170,1,1,2,3,4,0,1
11171,2,2,3,6,2,0,1
11172,2,2,2,5,5,0,1
11173,2,6,1,2,12,1,1
11174,2,1,5,0,1,0,2
11175,2,4,3,5,4,0,2
11176,1,1,4,3,1,1,1
11177,2,1,1,3,3,1,1
11178,1,3,1,7,10,1,3
11179,1,9,3,3,2,1,1
11180,2,1,3,0,1,0,1
11181,2,9,2,5,2,0,2
11182,2,1,1,0,1,0,2
11183,1,1,1,3,5,1,1
11184,1,2,1,0,7,0,2
11185,2,1,1,3,5,0,1
11186,2,1,1,2,3,0,3
11187,1,4,4,0,4,0,2
11188,1,1,4,1,3,0,3
11189,1,3,3,2,5,0,1
11190,1,1,1,2,4,1,2
11191,1,1,2,2,3,1,1
11192,2,5,5,1,4,0,2
11193,1,9,3,5,4,0,1
11194,2,1,2,2,4,0,1
11195,1,1,1,1,11,1,1
11196,1,9,2,2,5,0,1
11197,1,8,1,0,10,0,1
11198,2,9,5,0,5,0,2
11199,2,1,1,2,5,0,2
11200,1,3,4,6,3,1,1
11201,1,1,1,1,3,0,1
11202,1,1,1,1,4,0,2
11203,1,1,3,1,4,1,2
11204,2,1,1,4,4,0,3
11205,1,1,2,2,6,1,1
11206,1,1,2,4,4,1,1
11207,2,1,1,6,4,0,3
11208,2,3,2,2,7,1,1
11209,1,1,2,0,6,1,3
11210,2,1,1,1,1,0,2
11211,1,2,5,2,4,1,1
11212,2,1,3,0,2,0,2
11213,2,2,1,2,6,0,1
11214,2,8,3,3,10,0,1
11215,1,1,5,4,4,1,2
11216,2,1,1,3,4,1,1
11217,1,2,1,0,5,1,1
11218,1,4,3,6,9,1,3
11219,1,1,1,2,4,0,2
11220,2,2,1,0,1,0,1
11221,2,6,3,4,5,1,1
11222,2,2,5,0,1,0,1
11223,1,1,1,0,6,1,1
11224,1,6,1,4,3,0,2
11225,2,1,6,5,2,1,1
11226,1,1,1,6,2,1,1
11227,1,7,2,8,4,0,1
11228,2,1,1,1,4,1,1
11229,2,1,1,2,2,0,2
11230,2,1,2,1,5,1,3
11231,1,1,5,1,4,1,3
11232,2,2,1,5,1,0,1
11233,2,1,1,3,5,1,1
11234,1,2,2,2,6,1,1
11235,1,1,1,1,9,0,1
11236,2,1,1,1,5,0,1
11237,1,2,3,5,6,1,1
11238,2,1,1,0,1,1,1
11239,1,1,1,3,2,1,1
11240,1,8,1,8,3,0,1
11241,2,1,5,3,4,0,2
11242,1,1,1,1,4,1,1
11243,2,9,1,0,2,1,1
11244,2,2,1,0,1,0,1
11245,1,2,5,0,2,1,2
11246,1,1,1,1,5,0,1
11247,2,2,1,3,3,0,1
11248,1,1,3,2,3,0,2
11249,1,1,2,2,2,1,1
11250,2,2,1,4,1,1,1
11251,2,2,3,1,2,0,2
11252,2,1,1,2,3,1,1
11253,2,4,3,8,10,0,3
11254,1,1,1,6,7,1,1
11255,2,1,3,0,4,1,1
11256,1,7,1,4,4,1,2
11257,2,1,1,3,8,1,1
11258,2,5,5,2,3,1,3
11259,1,1,2,4,2,0,1
11260,1,1,1,3,4,0,2
11261,2,1,1,3,11,1,1
11262,2,2,1,1,1,1,1
11263,2,1,1,3,5,0,1
11264,2,1,1,3,3,0,2
11265,1,1,1,0,7,1,1
11266,2,1,1,1,1,0,1
11267,1,1,3,4,9,1,1
11268,2,2,1,2,10,1,1
11269,2,8,2,1,10,1,1
11270,1,1,1,0,6,1,1
11271,2,1,1,0,1,0,1
11272,2,4,4,4,9,1,1
11273,1,1,2,0,5,1,3
11274,1,1,5,0,2,1,3
11275,1,1,1,4,7,0,2
11276,2,1,2,0,6,1,2
11277,2,2,5,0,6,0,2
11278,2,1,1,1,5,0,2
11279,1,1,3,4,6,0,1
11280,2,1,1,2,4,0,1
11281,1,1,2,2,3,1,1
11282,1,7,2,6,9,1,2
11283,2,9,3,1,1,1,1
11284,1,1,2,0,6,1,1
11285,2,6,3,1,3,1,1
11286,1,5,3,1,3,1,1
11287,1,2,3,0,4,0,2
11288,1,2,4,0,4,0,3
11289,1,9,1,6,5,0,1
11290,2,1,3,1,4,0,2
11291,2,1,5,3,4,1,2
11292,1,1,1,6,2,0,2
11293,1,1,1,3,9,1,1
11294,2,5,1,0,1,0,2
11295,1,1,1,2,5,0,2
11296,2,2,5,1,3,1,1
11297,2,2,2,3,3,1,1
11298,2,3,5,1,3,0,2
11299,1,4,2,5,6,1,1
11300,1,5,1,2,5,0,1
11301,2,1,3,2,4,1,1
11302,1,1,1,0,1,0,1
11303,2,7,1,5,4,1,3
11304,2,1,1,0,1,0,1
11305,1,1,1,1,5,0,1
11306,1,1,1,4,5,1,1
11307,2,1,5,2,2,1,1
11308,1,2,2,4,3,1,3
11309,1,1,5,1,11,0,3
11310,2,1,1,1,4,0,2
11311,2,1,1,0,4,0,2
11312,2,1,5,0,4,1,1
11313,1,1,1,1,5,0,1
11314,2,5,3,2,7,1,1
11315,2,1,1,6,10,1,1
11316,1,2,1,2,2,1,2
11317,1,1,1,3,2,0,2
11318,1,1,1,4,4,0,2
11319,2,1,2,1,3,0,1
11320,1,1,1,1,4,0,2
11321,1,5,2,7,3,0,3
11322,2,1,6,4,5,0,2
11323,2,1,1,1,4,0,1
11324,2,2,1,3,4,0,1
11325,1,2,3,5,2,0,2
11326,1,1,1,2,9,0,1
11327,1,9,4,2,4,0,2
11328,2,1,2,4,4,1,1
11329,2,1,1,4,4,0,1
11330,2,9,4,4,4,0,1
11331,1,8,5,2,5,1,1
11332,1,7,1,4,5,1,1
11333,1,1,2,1,4,0,1
11334,1,6,1,4,10,1,2
11335,2,3,2,2,5,1,1
11336,1,2,6,4,4,1,1
11337,2,1,1,0,1,0,2
11338,1,2,1,5,9,0,1
11339,2,6,1,1,7,0,3
11340,2,1,2,0,3,0,1
11341,1,1,1,1,10,1,1
11342,1,2,1,4,6,1,1
11343,2,7,3,4,7,0,1
11344,2,1,1,1,7,1,1
11345,1,2,1,5,5,0,1
11346,1,1,1,5,2,0,2
11347,2,2,5,2,4,0,2
11348,1,1,2,6,8,0,1
11349,1,1,1,1,2,0,3
11350,2,1,1,0,1,1,1
11351,2,1,5,0,1,1,1
11352,1,2,1,1,1,0,2
11353,1,7,1,0,1,0,1
11354,1,2,1,6,5,0,1
11355,1,2,2,0,5,1,3
11356,1,1,1,1,8,0,1
11357,1,2,5,5,8,0,1
11358,1,7,1,3,7,0,1
11359,2,1,1,0,1,0,1
11360,2,2,1,6,3,0,1
11361,1,2,3,0,2,0,3
11362,2,1,1,3,3,0,2
11363,2,1,2,1,2,0,2
11364,2,2,2,3,4,1,1
11365,2,1,1,6,3,0,1
11366,2,1,2,0,5,1,1
11367,1,1,1,3,9,0,2
11368,1,1,3,1,6,1,1
11369,2,1,3,2,3,1,1
11370,2,1,1,6,6,0,1
11371,1,1,1,3,5,0,2
11372,1,1,3,2,4,1,1
11373,1,1,2,0,5,1,1
11374,2,5,5,0,3,1,3
11375,2,1,1,2,5,0,1
11376,1,1,2,3,3,1,1
11377,2,1,1,0,1,0,1
11378,1,1,1,3,4,0,1
11379,2,2,1,0,2,1,1
11380,1,2,6,6,3,0,1
11381,2,4,1,2,3,0,1
11382,2,3,2,3,4,1,1
11383,1,1,2,0,2,1,1
11384,1,4,1,2,6,0,1
11385,1,1,4,2,5,0,1
11386,1,1,1,3,2,1,1
11387,1,2,5,0,6,0,2
11388,1,2,2,7,5,1,1
11389,1,1,4,1,3,1,1
11390,2,1,3,2,6,0,1
11391,2,5,1,0,1,1,1
11392,1,7,1,3,2,0,1
11393,1,1,1,3,5,1,1
11394,1,2,5,5,5,1,2
11395,2,1,5,0,5,1,1
11396,2,1,2,4,3,1,1
11397,2,2,5,3,4,1,1
11398,1,6,5,6,9,0,3
11399,1,1,3,3,4,1,1
11400,2,2,1,0,1,1,1
11401,2,2,2,1,4,0,1
11402,1,4,5,0,2,1,2
11403,2,2,1,0,1,0,1
11404,1,1,1,1,9,1,1
11405,2,2,2,8,2,0,2
11406,2,1,1,2,1,1,1
11407,2,1,1,0,1,0,2
11408,2,1,1,2,3,0,2
11409,1,1,5,1,3,0,2
11410,2,6,3,0,3,0,2
11411,1,1,1,5,5,0,1
11412,1,1,1,2,3,0,1
11413,2,1,4,1,2,0,3
11414,2,1,1,1,6,0,1
11415,1,1,2,4,5,1,1
11416,2,1,1,2,1,1,3
11417,1,1,1,2,2,0,1
11418,2,4,4,6,2,1,2
11419,2,1,1,2,2,0,3
11420,2,1,1,1,3,1,2
11421,1,1,1,5,9,0,1
11422,2,7,1,1,5,1,1
11423,2,3,2,2,3,1,2
11424,2,1,2,3,1,1,1
11425,1,1,1,4,3,0,1
11426,1,1,1,2,7,1,1
11427,2,2,1,0,1,0,1
11428,1,1,4,2,1,0,2
11429,2,8,1,5,5,1,1
11430,2,1,1,3,4,1,1
11431,2,2,1,4,4,0,1
11432,1,2,1,7,6,0,1
11433,2,1,4,0,1,1,2
11434,1,1,1,4,4,1,1
11435,1,1,4,9,2,1,3
11436,2,1,2,1,3,0,2
11437,2,1,2,4,2,1,1
11438,2,3,2,1,4,1,1
11439,2,1,3,2,4,0,1
11440,1,1,1,1,3,0,2
11441,2,1,3,1,4,0,2
11442,1,8,4,0,1,0,2
11443,1,7,5,3,5,1,1
11444,2,2,5,1,2,0,1
11445,1,1,2,0,4,0,2
11446,2,2,1,2,3,0,1
11447,1,1,3,3,7,1,1
11448,1,1,4,3,4,0,2
11449,1,1,1,3,5,0,2
11450,2,2,1,2,3,0,1
11451,1,1,2,4,5,1,1
11452,1,1,5,2,4,1,2
11453,2,1,3,1,4,0,2
11454,2,1,4,0,6,1,1
11455,1,1,3,2,5,0,2
11456,2,2,2,0,5,0,2
11457,2,1,4,3,3,1,1
11458,2,1,3,1,3,0,2
11459,2,2,4,2,3,1,1
11460,1,1,1,2,3,0,2
11461,2,1,3,0,1,1,1
11462,2,1,3,2,1,0,2
11463,1,1,2,1,7,1,1
11464,2,1,1,0,1,0,1
11465,1,3,2,4,3,1,1
11466,2,7,2,2,4,0,1
11467,2,1,3,1,8,0,1
11468,1,1,1,5,3,0,1
11469,1,1,4,0,1,0,2
11470,2,1,5,0,6,0,1
11471,2,1,5,0,1,0,1
11472,2,1,2,4,5,1,2
11473,1,1,1,1,3,0,1
11474,2,1,5,2,4,1,2
11475,1,1,4,7,6,1,2
11476,2,1,1,5,6,1,1
11477,1,1,5,1,2,1,2
11478,2,1,2,5,9,0,2
11479,1,6,1,3,2,1,1
11480,1,1,1,2,3,1,1
11481,2,2,1,3,12,0,1
11482,1,1,2,1,3,0,2
11483,1,1,1,1,4,0,2
11484,1,1,3,0,4,1,1
11485,1,2,3,2,5,1,2
11486,2,2,3,0,4,1,1
11487,1,1,1,1,8,0,1
11488,2,1,3,0,3,0,1
11489,1,1,5,3,4,1,1
11490,2,1,1,0,3,0,1
11491,1,2,1,3,3,0,1
11492,1,1,1,3,4,0,2
11493,2,1,3,3,1,1,1
11494,2,4,4,2,6,0,3
11495,2,1,4,0,1,0,1
11496,2,1,4,1,4,0,2
11497,1,1,1,3,7,1,1
11498,2,6,3,2,3,0,2
11499,1,1,4,4,8,1,1
11500,1,2,2,1,5,1,2
11501,1,2,4,4,4,1,1
11502,2,1,3,2,1,0,2
11503,1,1,2,5,4,0,1
11504,2,2,1,3,11,1,1
11505,2,1,4,1,1,1,1
11506,2,1,3,0,1,0,1
11507,1,2,1,2,9,1,1
11508,2,2,3,3,2,0,1
11509,1,7,1,7,7,0,1
11510,2,1,1,5,9,0,2
11511,1,7,2,1,3,0,1
11512,2,6,2,1,7,1,1
11513,1,2,1,3,2,0,2
11514,1,1,3,0,1,0,3
11515,1,1,3,3,2,1,1
11516,2,1,1,4,5,0,2
11517,2,6,4,2,3,1,2
11518,1,2,3,4,2,1,1
11519,2,1,1,1,4,1,1
11520,2,1,1,2,4,1,1
11521,2,2,5,2,6,0,1
11522,1,1,1,1,4,0,1
11523,1,2,1,3,4,1,2
11524,1,1,1,5,7,1,1
11525,1,1,3,0,2,0,2
11526,1,6,1,1,3,0,2
11527,1,2,1,5,4,0,1
11528,1,5,1,9,2,0,3
11529,1,1,3,0,5,0,2
11530,1,1,1,1,5,0,1
11531,2,1,1,3,3,0,2
11532,1,1,5,2,4,0,2
11533,1,1,1,2,5,1,1
11534,1,9,2,3,5,1,1
11535,2,2,1,7,4,0,1
11536,1,9,3,2,2,1,1
11537,1,1,1,0,5,1,1
11538,2,1,2,3,3,1,1
11539,1,2,2,5,8,1,1
11540,2,2,4,3,4,1,1
11541,2,1,4,4,4,1,1
11542,2,1,4,5,3,0,1
11543,1,1,5,0,3,0,2
11544,1,2,1,0,4,0,2
11545,1,1,1,3,4,0,1
11546,1,1,1,1,4,1,1
11547,1,1,1,3,5,0,1
11548,2,8,1,3,5,0,2
11549,1,6,5,1,4,1,2
11550,1,1,1,3,3,0,2
11551,1,1,1,2,7,0,1
11552,2,1,1,0,1,1,1
11553,1,1,5,0,4,1,2
11554,2,1,1,1,2,0,3
11555,1,1,1,5,3,1,1
11556,1,1,3,1,3,1,1
11557,1,1,1,5,9,0,1
11558,1,2,1,0,7,1,1
11559,2,1,1,7,5,0,1
11560,1,1,1,0,5,0,1
11561,2,2,4,1,3,0,2
11562,2,1,3,3,1,0,2
11563,2,8,1,5,6,0,1
11564,1,1,5,1,5,1,1
11565,2,1,1,0,1,0,1
11566,1,1,1,0,4,1,1
11567,2,3,1,3,3,1,1
11568,2,5,3,2,2,1,1
11569,1,1,1,0,3,1,1
11570,2,1,1,4,2,1,1
11571,1,6,5,3,4,1,2
11572,2,4,5,0,1,0,1
11573,2,2,1,2,4,1,2
11574,2,1,1,9,1,0,1
11575,1,1,3,4,1,0,2
11576,1,2,2,1,1,1,1
11577,2,2,4,4,5,1,1
11578,2,4,2,0,3,1,1
11579,1,2,1,3,7,0,1
11580,1,1,2,2,1,1,3
11581,1,1,3,4,3,0,2
11582,2,1,5,1,2,0,2
11583,2,2,5,3,4,0,2
11584,1,5,5,0,6,1,1
11585,2,1,1,7,3,0,2
11586,1,1,5,2,9,0,2
11587,1,1,1,0,6,0,1
11588,2,1,3,3,4,0,2
11589,2,1,1,2,5,0,3
11590,2,6,3,8,5,0,2
11591,1,1,3,3,5,1,1
11592,2,1,3,5,5,1,1
11593,1,1,2,2,4,0,2
11594,1,1,4,2,6,0,2
11595,2,1,6,0,3,0,2
11596,2,1,1,5,3,0,1
11597,1,2,3,2,4,1,1
11598,1,3,1,5,5,1,3
11599,1,1,3,3,5,0,1
11600,1,1,4,2,4,0,2
11601,1,1,2,2,8,0,3
11602,2,1,2,2,3,1,1
11603,2,6,2,1,4,1,1
11604,2,2,1,5,8,1,1
11605,2,1,3,6,3,0,1
11606,1,1,4,3,4,1,1
11607,2,1,2,3,4,1,1
11608,1,1,4,2,3,1,1
11609,2,5,1,0,1,0,1
11610,2,1,5,2,1,0,2
11611,1,1,2,5,8,1,1
11612,1,1,5,4,5,0,1
11613,1,9,5,4,2,0,2
11614,2,1,5,2,4,1,2
11615,1,1,6,3,5,1,1
11616,2,1,1,3,4,0,2
11617,2,1,1,0,1,1,1
11618,2,1,1,2,1,1,1
11619,2,1,5,2,4,1,2
11620,2,4,4,1,5,0,2
11621,2,9,3,1,4,1,1
11622,2,1,1,3,8,0,3
11623,1,1,1,4,4,0,2
11624,2,1,2,1,4,0,1
11625,2,1,1,2,3,0,1
11626,2,1,5,1,4,1,2
11627,1,1,5,2,3,0,2
11628,2,6,5,0,3,0,2
11629,2,2,2,2,2,1,1
11630,2,1,2,1,4,0,2
11631,1,1,2,1,3,1,1
11632,1,1,1,1,2,0,1
11633,1,9,3,0,4,1,1
11634,2,1,4,3,3,1,1
11635,2,1,5,1,3,1,2
11636,1,1,4,2,4,1,2
11637,2,1,1,0,1,0,1
11638,1,1,1,4,4,0,2
11639,2,1,1,0,5,1,2
11640,2,6,1,1,4,1,1
11641,1,2,1,4,2,1,1
11642,2,1,4,4,2,1,1
11643,1,1,2,5,2,0,1
11644,2,1,1,8,8,0,3
11645,2,2,2,5,3,1,3
11646,1,2,2,2,6,0,1
11647,1,9,5,1,4,0,2
11648,1,1,5,2,7,0,1
11649,2,1,1,6,4,0,1
11650,2,1,6,3,6,0,2
11651,2,1,2,3,3,1,1
11652,1,1,2,3,5,1,1
11653,1,1,1,2,1,1,1
11654,1,1,2,1,3,1,1
11655,1,1,1,4,7,0,1
11656,1,1,1,0,2,0,2
11657,1,1,1,2,1,0,2
11658,2,1,1,0,1,1,1
11659,1,7,5,2,5,0,2
11660,1,7,1,0,1,0,1
11661,2,1,1,5,4,0,1
11662,2,2,1,4,2,1,1
11663,1,4,5,8,10,1,3
11664,1,4,3,3,5,0,1
11665,1,2,4,4,4,0,1
11666,1,1,1,6,8,1,1
11667,1,1,1,7,2,0,1
11668,1,1,1,2,8,1,1
11669,2,1,1,2,2,0,2
11670,2,1,1,2,4,0,2
11671,2,1,3,4,2,0,2
11672,2,1,1,3,4,0,1
11673,1,2,6,5,2,0,1
11674,2,1,2,0,3,1,3
