,SEX,RAC1P,EDU,MSP,PINCP_DECILE,OWN_RENT,HOUSING_TYPE
14488,1,7,3,3,5,1,2
14489,2,1,5,5,6,2,2
14490,2,7,7,1,0,1,1
14491,2,8,5,2,0,2,3
14492,1,8,7,1,4,1,1
14493,2,8,5,1,0,1,2
14494,1,1,3,4,5,2,2
14495,2,1,3,2,4,1,1
14496,1,1,3,1,6,0,2
14497,1,2,2,6,5,1,2
14498,1,1,9,5,1,0,1
14499,2,1,9,3,6,0,1
14500,2,1,2,1,4,1,1
14501,2,7,9,6,2,0,1
14502,1,1,3,4,5,0,2
14503,2,3,2,1,3,1,1
14504,1,2,9,2,2,2,3
14505,1,6,9,4,2,1,1
14506,2,6,9,3,4,0,1
14507,2,1,2,4,5,1,1
14508,2,1,1,6,7,0,3
14509,1,1,7,5,7,0,2
14510,2,7,9,6,3,0,1
14511,1,1,5,6,1,2,2
14512,1,1,9,3,4,0,1
14513,2,1,5,4,6,1,2
14514,2,1,4,5,0,0,2
14515,1,2,8,2,5,1,2
14516,1,1,3,5,3,2,2
14517,1,1,5,4,0,2,2
14518,2,1,7,6,7,1,2
14519,2,1,9,5,2,1,3
14520,2,1,7,6,4,2,2
14521,2,1,4,5,5,2,2
14522,2,8,8,2,7,1,1
14523,2,1,1,1,7,1,2
14524,1,1,9,3,3,0,1
14525,2,2,3,3,1,2,2
14526,2,1,4,4,2,1,1
14527,2,1,7,1,3,1,1
14528,1,1,2,3,1,0,2
14529,2,9,9,1,4,1,1
14530,2,1,9,3,0,0,1
14531,1,1,3,4,1,0,2
14532,1,1,3,1,1,1,2
14533,2,1,5,1,3,2,2
14534,1,1,4,1,1,2,2
14535,2,1,9,2,0,1,1
14536,2,7,9,1,3,1,1
14537,1,1,9,1,1,1,1
14538,1,7,8,2,2,2,1
14539,1,1,6,1,2,1,2
14540,2,7,7,3,4,2,2
14541,1,1,1,1,0,1,3
14542,1,1,9,3,4,0,1
14543,1,1,9,3,3,0,3
14544,2,1,8,3,1,0,1
14545,2,1,9,3,3,2,1
14546,2,1,7,1,2,1,1
14547,1,1,9,3,8,0,1
14548,2,1,3,4,9,1,2
14549,2,8,6,1,1,2,3
14550,1,1,3,3,3,1,2
14551,2,6,7,4,6,1,2
14552,1,1,5,4,2,1,2
14553,1,1,4,2,1,1,1
14554,1,7,9,1,3,1,2
14555,2,1,2,5,3,0,1
14556,2,1,2,3,2,1,1
14557,2,7,9,3,7,0,3
14558,2,1,9,5,6,2,2
14559,1,1,10,1,3,1,2
14560,2,1,10,3,5,1,1
14561,2,1,8,5,2,1,1
14562,2,1,9,1,1,1,1
14563,2,1,9,6,3,0,1
14564,2,1,8,5,5,2,2
14565,2,1,5,3,4,2,2
14566,1,2,5,5,6,1,2
14567,2,1,2,6,3,0,1
14568,2,1,12,4,4,1,1
14569,1,1,9,3,3,1,1
14570,1,1,3,4,4,0,2
14571,1,2,3,4,6,1,2
14572,2,5,2,3,0,0,1
14573,1,6,9,6,3,1,1
14574,1,1,8,1,3,1,1
14575,1,1,7,4,4,1,1
14576,2,1,8,3,3,2,2
14577,2,1,7,2,4,2,1
14578,1,1,5,4,1,1,1
14579,2,2,5,1,1,1,1
14580,2,2,7,2,6,2,2
14581,2,1,2,4,1,1,1
14582,2,1,4,6,4,0,1
14583,2,1,7,1,0,0,1
14584,2,1,5,3,3,1,1
14585,1,1,9,3,1,0,1
14586,2,1,4,2,5,2,2
14587,2,7,9,2,3,1,2
14588,2,1,5,1,3,0,1
14589,1,1,7,1,5,1,1
14590,1,1,2,3,1,0,1
14591,2,2,4,1,1,2,2
14592,2,1,5,3,2,0,1
14593,2,7,3,6,4,1,2
14594,2,6,1,2,3,2,2
14595,2,1,7,1,0,0,1
14596,1,1,2,4,5,1,2
14597,2,1,9,2,0,1,2
14598,1,1,12,2,6,2,1
14599,2,1,9,3,5,1,1
14600,2,1,9,4,1,0,1
14601,1,1,5,3,2,1,1
14602,1,9,9,3,3,0,1
14603,1,1,6,4,6,1,1
14604,2,1,10,3,2,1,1
14605,1,6,2,5,4,2,2
14606,2,1,9,6,1,0,2
14607,2,1,7,2,2,1,2
14608,2,1,9,6,5,0,1
14609,1,1,4,2,6,1,2
14610,2,1,5,2,0,1,2
14611,2,3,8,4,4,1,2
14612,1,7,11,2,2,2,2
14613,1,5,4,4,1,1,1
14614,1,1,7,5,6,1,1
14615,2,1,6,1,5,1,2
14616,1,1,9,1,2,1,1
14617,1,1,6,4,3,0,1
14618,1,9,9,3,1,1,1
14619,1,1,9,6,4,0,1
14620,2,2,4,3,0,2,2
14621,1,5,9,4,1,1,1
14622,2,1,4,6,5,0,2
14623,1,1,4,4,8,0,2
14624,2,2,5,2,4,2,2
14625,2,2,4,6,3,1,2
14626,1,7,9,3,3,1,1
14627,2,1,7,1,1,2,1
14628,2,1,8,5,3,2,2
14629,1,1,6,3,7,1,1
14630,1,5,5,1,4,1,2
14631,2,1,9,1,0,1,1
14632,1,1,3,3,0,0,2
14633,2,8,2,6,7,1,1
14634,1,7,9,1,1,2,2
14635,1,1,5,3,0,2,2
14636,1,5,1,4,9,1,2
14637,2,2,5,4,1,0,3
14638,1,7,7,1,4,1,1
14639,2,1,3,5,6,2,2
14640,2,1,7,1,5,1,1
14641,2,1,9,4,6,0,1
14642,2,1,9,1,1,1,1
14643,2,1,11,1,1,0,3
14644,1,1,6,6,6,2,2
14645,2,1,4,3,0,0,1
14646,2,1,2,3,4,1,2
14647,2,8,4,1,0,2,2
14648,2,1,6,3,5,1,2
14649,2,1,7,5,8,1,2
14650,1,6,9,6,2,0,1
14651,2,1,9,3,3,0,1
14652,2,1,9,1,3,1,1
14653,2,2,4,5,6,2,2
14654,2,9,7,3,3,1,2
14655,2,7,2,4,1,0,3
14656,2,1,5,1,3,1,1
14657,1,1,1,5,1,1,2
14658,1,1,3,1,0,1,1
14659,1,1,7,2,7,1,1
14660,2,1,7,1,2,2,2
14661,2,8,6,4,1,1,1
14662,2,1,9,4,3,0,1
14663,1,1,5,3,2,2,2
14664,2,1,4,1,4,0,1
14665,2,1,9,3,3,0,1
14666,1,1,5,1,3,1,1
14667,2,1,6,2,1,2,2
14668,1,1,3,6,2,0,1
14669,2,1,9,4,1,1,1
14670,1,1,10,1,6,2,2
14671,1,1,9,3,4,0,1
14672,1,2,5,5,3,0,2
14673,2,5,4,1,7,1,1
14674,2,5,10,4,0,1,2
14675,2,1,5,2,2,2,2
14676,2,1,9,1,1,1,1
14677,1,1,9,3,2,0,1
14678,2,1,8,1,5,0,1
14679,1,2,8,6,1,0,2
14680,1,1,4,6,1,1,1
14681,1,6,8,5,2,2,2
14682,2,1,5,2,0,2,2
14683,2,1,7,3,6,2,2
14684,2,1,4,6,8,1,1
14685,2,3,3,5,7,0,3
14686,2,5,5,3,3,1,1
14687,1,1,9,1,1,1,1
14688,1,1,6,2,2,2,1
14689,2,5,3,5,5,2,2
14690,2,4,9,3,0,1,1
14691,1,1,9,2,3,1,2
14692,2,1,7,4,1,1,2
14693,1,1,2,5,3,2,2
14694,2,1,5,2,2,1,2
14695,2,1,7,1,1,1,1
14696,1,1,4,2,5,1,2
14697,2,1,7,1,3,1,1
14698,2,8,8,2,0,2,2
14699,1,1,7,2,6,1,2
14700,2,1,5,1,1,0,1
14701,2,1,5,1,5,1,1
14702,2,5,7,1,0,2,1
14703,2,2,1,3,1,1,2
14704,1,1,9,1,2,1,1
14705,2,9,9,4,3,0,1
14706,2,8,5,4,3,2,1
14707,1,1,5,4,5,1,2
14708,1,1,6,6,7,1,2
14709,1,1,3,3,3,2,2
14710,1,2,11,6,4,1,2
14711,1,1,3,3,5,0,2
14712,1,5,2,5,3,2,2
14713,2,1,8,4,5,1,2
14714,2,1,9,1,3,1,1
14715,1,1,7,1,1,2,2
14716,1,1,7,2,3,2,2
14717,1,2,8,5,6,1,2
14718,1,6,5,5,3,2,2
14719,1,1,9,3,0,0,1
14720,1,2,4,5,6,1,1
14721,1,1,3,5,6,1,2
14722,1,1,5,1,0,1,1
14723,1,1,9,1,2,1,1
14724,2,1,3,1,2,0,1
14725,2,1,9,3,2,1,1
14726,2,1,5,2,4,0,1
14727,1,1,2,1,2,1,1
14728,1,1,4,2,5,2,2
14729,1,1,1,1,3,0,1
14730,2,1,3,1,2,0,1
14731,1,2,8,4,6,1,2
14732,1,2,7,3,1,2,2
14733,2,1,9,1,3,1,1
14734,2,2,4,3,1,1,2
14735,2,1,4,2,5,2,2
14736,1,1,2,5,4,1,2
14737,1,8,7,1,0,1,1
14738,1,2,7,5,1,1,2
14739,2,1,11,1,2,0,3
14740,1,1,9,3,2,0,1
14741,1,1,3,1,2,1,1
14742,1,1,3,5,1,2,2
14743,2,1,3,4,4,1,2
14744,2,1,9,1,0,1,1
14745,1,3,5,4,6,1,2
14746,1,5,9,6,1,0,1
14747,2,1,7,2,1,2,3
14748,1,6,9,3,0,0,1
14749,1,1,8,6,6,2,2
14750,1,1,5,5,5,2,2
14751,2,2,5,2,0,2,1
14752,1,2,5,4,3,2,2
14753,2,1,6,2,2,1,2
14754,1,1,6,5,3,1,1
14755,1,1,5,5,3,2,2
14756,2,7,7,2,3,2,1
14757,1,1,5,1,3,1,1
14758,2,8,8,5,2,1,3
14759,2,1,5,1,2,2,2
14760,2,1,7,1,3,1,1
14761,1,5,7,6,0,0,1
14762,1,1,9,1,4,1,1
14763,2,1,6,4,6,1,2
14764,1,1,10,1,6,2,2
14765,2,2,4,4,6,1,2
14766,1,1,7,1,2,0,1
14767,2,1,5,4,1,2,2
14768,2,2,5,1,7,0,1
14769,2,1,2,3,2,0,1
14770,2,5,7,6,0,1,1
14771,1,8,4,1,1,1,1
14772,2,1,5,1,5,1,3
14773,1,9,9,5,2,0,3
14774,1,1,9,5,6,0,1
14775,1,9,9,4,6,0,1
14776,2,1,2,6,5,2,2
14777,2,1,6,4,1,2,2
14778,1,1,9,4,1,0,1
14779,1,7,7,2,6,0,3
14780,2,2,6,5,7,1,2
14781,2,1,5,5,2,1,2
14782,2,1,7,5,2,1,1
14783,1,2,3,3,4,1,2
14784,2,1,3,6,5,2,2
14785,2,2,7,1,6,1,1
14786,2,1,4,2,6,1,2
14787,2,1,6,2,5,1,1
14788,2,1,7,5,4,2,2
14789,2,1,9,6,2,0,3
14790,1,1,11,4,3,1,2
14791,2,1,8,4,8,1,2
14792,1,1,4,6,3,0,1
14793,2,5,12,1,2,0,1
14794,1,9,9,4,0,1,1
14795,1,1,8,6,2,1,2
14796,1,1,10,3,3,2,1
14797,2,1,4,3,1,2,1
14798,1,1,3,2,3,2,2
14799,2,2,2,5,4,0,3
14800,2,7,7,1,3,1,2
14801,2,1,11,1,4,1,1
14802,2,1,4,6,3,0,1
14803,1,1,1,1,3,1,1
14804,1,1,9,4,2,0,1
14805,1,1,2,4,5,1,1
14806,1,1,7,4,3,2,2
14807,2,9,9,3,5,1,1
14808,1,2,6,4,0,1,1
14809,1,1,9,4,1,1,1
14810,1,8,8,6,2,1,1
14811,1,1,2,2,2,1,1
14812,1,1,7,3,4,1,2
14813,2,1,9,1,3,1,3
14814,2,1,5,2,0,2,2
14815,1,8,5,2,0,1,1
14816,2,1,1,4,3,1,2
14817,2,1,9,4,3,0,1
14818,2,9,9,4,8,0,1
14819,1,9,4,1,1,1,2
14820,1,1,2,4,2,0,2
14821,2,1,9,5,3,0,3
14822,1,1,3,1,5,0,1
14823,1,1,3,3,5,1,1
14824,2,6,7,2,1,1,2
14825,2,5,8,1,2,0,3
14826,1,2,7,6,2,0,1
14827,2,1,4,3,6,2,2
14828,1,1,5,2,1,1,2
14829,1,1,9,2,5,1,1
14830,2,1,5,2,0,2,2
14831,2,2,8,6,1,0,1
14832,1,1,8,4,5,1,2
14833,2,2,2,3,9,1,2
14834,2,1,9,5,1,1,1
14835,1,1,5,3,4,2,2
14836,1,7,8,1,3,1,3
14837,1,5,7,1,4,1,1
14838,2,1,9,3,0,0,1
14839,1,3,8,2,5,1,2
14840,2,1,9,1,3,1,1
14841,2,1,2,2,2,0,1
14842,2,1,9,4,0,1,1
14843,1,1,7,1,3,2,2
14844,2,7,3,1,6,0,1
14845,1,1,3,4,6,1,2
14846,1,1,7,1,2,1,1
14847,2,1,3,2,1,0,1
14848,1,1,5,3,3,0,2
14849,1,1,8,4,4,1,2
14850,1,1,3,4,8,1,2
14851,1,1,9,4,0,2,2
14852,1,1,5,2,5,0,1
14853,1,2,6,2,2,1,1
14854,2,1,9,3,8,1,1
14855,1,1,7,4,3,1,1
14856,1,1,7,1,2,0,1
14857,2,1,3,1,5,2,2
14858,1,9,9,5,1,0,1
14859,1,1,5,5,5,1,2
14860,2,1,3,1,3,1,1
14861,2,1,9,6,6,0,1
14862,2,4,2,2,1,1,1
14863,1,1,9,6,4,2,2
14864,1,1,9,5,4,2,2
14865,2,1,12,1,2,1,3
14866,2,1,5,2,2,2,2
14867,2,1,7,5,1,0,3
14868,1,1,3,1,3,0,1
14869,2,1,7,6,2,0,1
14870,1,1,6,1,4,1,2
14871,1,1,9,1,4,1,1
14872,2,1,9,3,3,0,1
14873,1,2,5,4,6,0,2
14874,1,1,9,1,2,1,1
14875,1,1,9,5,1,2,2
14876,2,2,5,5,6,2,2
14877,2,2,3,3,6,1,2
14878,2,1,8,5,1,0,2
14879,2,1,7,4,4,1,2
14880,1,1,9,6,6,0,1
14881,2,1,10,4,6,2,2
14882,1,8,9,1,4,2,2
14883,1,1,4,5,4,2,2
14884,1,1,9,4,2,0,1
14885,2,1,5,3,3,1,3
14886,1,1,7,4,5,1,2
14887,2,5,9,2,0,2,1
14888,2,2,3,4,3,1,2
14889,1,7,9,1,2,1,1
14890,1,3,6,1,6,2,2
14891,2,1,5,6,1,2,2
14892,1,1,2,5,2,2,2
14893,1,1,9,4,1,0,1
14894,2,1,4,1,2,2,2
14895,1,1,10,5,5,2,2
14896,2,1,5,4,9,1,2
14897,2,1,5,3,2,0,2
14898,2,1,8,5,4,2,2
14899,2,6,3,5,6,1,1
14900,2,2,7,4,5,1,2
14901,2,5,9,6,2,0,1
14902,1,1,9,4,0,1,1
14903,1,9,9,4,3,0,1
14904,1,1,3,6,1,0,2
14905,1,1,9,3,5,0,1
14906,1,1,5,2,0,1,2
14907,1,2,3,1,8,0,1
14908,1,1,9,4,1,0,1
14909,1,1,5,6,2,2,2
14910,1,1,9,5,2,1,1
14911,2,5,2,5,9,1,1
14912,2,1,2,5,7,0,2
14913,2,1,7,4,1,2,2
14914,1,1,4,5,1,0,1
14915,2,1,5,1,3,0,1
14916,1,1,4,6,6,1,2
14917,1,1,7,5,0,2,2
14918,1,2,3,3,5,1,1
14919,2,1,5,1,1,1,1
14920,2,2,6,4,5,1,2
14921,2,1,3,4,6,1,2
14922,1,1,9,1,5,1,1
14923,1,8,5,3,1,2,1
14924,2,1,12,1,5,1,3
14925,2,5,12,5,1,2,3
14926,1,9,9,6,5,0,1
14927,2,1,9,3,6,1,1
14928,1,1,3,6,5,1,2
14929,2,1,9,4,3,1,1
14930,2,3,4,2,0,1,2
14931,2,1,10,1,1,2,2
14932,2,1,7,1,6,0,2
14933,2,8,9,3,8,1,1
14934,1,1,3,5,5,1,2
14935,2,5,11,4,1,2,2
14936,2,1,8,6,0,1,2
14937,1,1,9,1,1,1,1
14938,1,5,7,3,2,1,1
14939,2,1,9,3,6,0,1
14940,2,2,5,1,3,1,1
14941,2,1,8,2,1,2,2
14942,2,1,7,1,0,1,2
14943,2,1,5,1,0,1,1
14944,1,1,8,3,6,1,2
14945,1,1,9,4,3,0,1
14946,1,1,9,2,1,1,1
14947,2,2,3,5,5,1,2
14948,2,1,9,6,1,0,1
14949,1,1,10,1,9,0,1
14950,1,5,7,4,6,1,2
14951,1,2,3,1,1,2,2
14952,2,1,5,2,2,2,1
14953,1,3,2,4,1,1,2
14954,1,1,9,3,5,1,1
14955,1,1,5,5,3,2,2
14956,1,1,7,1,2,1,1
14957,2,2,5,2,4,2,2
14958,2,1,2,2,2,2,2
14959,2,4,5,3,1,2,1
14960,1,5,7,6,6,1,2
14961,2,1,5,1,2,0,1
14962,2,1,6,5,1,0,2
14963,1,1,11,6,1,2,2
14964,2,1,3,5,5,0,2
14965,2,6,6,6,1,0,3
14966,1,9,9,4,2,1,1
14967,2,9,1,6,3,1,2
14968,2,1,3,2,0,2,2
14969,1,1,10,1,0,1,3
14970,2,1,5,4,1,2,1
14971,2,1,9,1,2,1,1
14972,2,2,3,5,8,0,2
14973,2,2,4,5,5,1,2
14974,1,1,9,4,3,1,3
14975,1,2,8,5,6,2,2
14976,1,1,2,5,6,1,2
14977,1,1,9,4,6,0,1
14978,2,2,8,1,0,2,1
14979,2,1,9,6,0,0,1
14980,2,1,3,4,5,2,2
14981,1,6,3,1,5,1,1
14982,2,1,11,1,5,0,2
14983,1,1,9,1,1,1,1
14984,2,1,9,4,3,0,3
14985,2,1,9,1,8,1,1
14986,1,3,10,4,1,1,2
14987,2,1,7,5,0,2,1
14988,2,7,5,1,1,2,2
14989,1,1,10,6,1,0,2
14990,2,1,7,3,0,2,2
14991,2,1,2,1,1,1,1
14992,2,1,7,2,5,2,2
14993,2,8,7,1,1,1,1
14994,2,1,7,6,2,2,2
14995,1,1,9,4,4,1,1
14996,2,1,9,1,2,1,1
14997,1,1,2,3,1,1,2
14998,2,2,6,4,4,1,2
14999,2,1,5,3,5,2,2
15000,1,2,9,5,1,1,1
15001,2,1,9,4,4,0,1
15002,2,1,5,4,8,1,2
15003,1,1,7,5,0,1,2
15004,2,1,5,3,1,2,1
15005,1,1,7,3,4,0,1
15006,2,6,9,4,3,1,1
15007,2,1,9,3,2,0,1
15008,2,9,9,5,3,0,1
15009,2,1,8,5,2,2,2
15010,1,2,9,2,1,1,2
15011,2,2,3,4,1,1,3
15012,1,1,7,2,2,2,2
15013,2,1,9,5,3,0,1
15014,2,1,9,3,0,1,1
15015,2,1,5,1,2,0,1
15016,1,1,7,3,3,1,1
15017,1,1,5,6,1,2,2
15018,2,2,4,4,5,1,2
15019,2,1,10,1,2,1,2
15020,1,1,2,1,1,0,1
15021,2,1,6,2,1,2,2
15022,1,3,5,3,6,1,2
15023,1,1,9,3,0,0,1
15024,1,2,5,1,1,1,2
15025,2,1,5,5,1,0,2
15026,1,1,9,2,2,1,1
15027,1,1,9,4,6,1,1
15028,2,1,9,3,5,0,1
15029,2,1,3,1,5,1,2
15030,1,1,9,1,7,1,1
15031,1,5,2,4,2,1,1
15032,2,6,5,1,2,2,2
15033,1,1,4,4,1,1,1
15034,2,1,5,6,4,1,2
15035,2,1,9,1,5,1,1
15036,2,1,9,3,3,1,1
15037,2,1,6,3,0,1,1
15038,2,2,5,2,6,1,2
15039,2,2,5,4,6,1,2
15040,2,2,8,1,1,1,1
15041,1,1,6,6,5,1,2
15042,2,1,4,4,1,2,2
15043,2,1,9,3,4,0,1
15044,2,1,6,4,4,1,2
15045,2,1,9,4,3,0,1
15046,2,6,5,6,2,2,2
15047,1,1,4,5,2,1,1
15048,2,1,8,4,2,2,2
15049,2,6,1,6,4,1,2
15050,2,3,3,5,3,0,2
15051,1,1,5,4,2,1,2
15052,2,7,6,2,5,1,2
15053,2,1,5,3,5,2,2
15054,2,1,2,1,4,0,1
15055,1,1,3,1,3,2,2
15056,2,6,4,2,5,2,2
15057,1,1,7,1,4,1,2
15058,2,1,6,1,3,0,3
15059,2,1,7,6,2,0,1
15060,1,1,9,4,5,0,1
15061,1,2,5,6,2,2,2
15062,1,1,9,6,0,0,1
15063,1,1,5,1,3,2,3
15064,1,1,2,6,2,0,1
15065,1,2,8,5,3,0,3
15066,1,1,4,3,2,2,2
15067,2,2,7,4,2,2,1
15068,1,2,6,3,1,1,2
15069,2,1,5,1,5,2,2
15070,1,4,4,6,9,1,2
15071,2,1,7,4,4,1,1
15072,2,1,5,4,1,1,1
15073,2,9,9,1,5,1,1
15074,2,1,9,1,5,1,1
15075,2,1,5,1,2,2,2
15076,2,1,5,1,3,2,3
15077,2,1,2,5,5,2,2
15078,2,1,9,5,7,1,1
15079,1,1,4,4,5,1,2
15080,1,9,9,3,6,0,1
15081,2,1,9,2,4,2,2
15082,2,1,2,1,2,0,1
15083,2,1,3,3,5,2,2
15084,1,2,5,1,1,0,2
15085,1,1,9,6,1,0,1
15086,1,7,7,4,2,1,1
15087,1,1,9,4,5,1,1
15088,2,1,3,1,5,2,2
15089,1,1,9,3,1,0,1
15090,2,1,3,6,0,1,1
15091,1,3,3,1,1,2,3
15092,2,1,7,2,0,1,2
15093,2,1,8,2,5,1,2
15094,2,1,3,1,3,0,1
15095,1,1,7,6,1,2,2
15096,2,1,5,4,2,2,2
15097,1,1,7,4,4,2,2
15098,1,1,7,1,0,1,1
15099,2,1,9,3,3,0,1
15100,2,1,5,2,2,2,1
15101,2,1,9,4,3,0,1
15102,2,1,5,6,3,1,1
15103,1,1,2,3,6,1,2
15104,2,1,10,2,2,1,1
15105,1,1,6,5,1,2,2
15106,1,6,7,5,6,2,2
15107,1,1,10,3,5,2,2
15108,2,1,6,1,0,2,2
15109,2,1,7,2,2,2,2
15110,2,1,3,2,3,1,1
15111,2,1,8,2,2,1,2
15112,1,2,2,4,4,1,2
15113,1,9,9,3,0,0,1
15114,1,6,9,3,4,0,1
15115,2,1,2,6,3,1,2
15116,1,2,9,2,4,1,2
15117,1,1,9,5,1,0,1
15118,2,1,3,3,4,1,1
15119,2,7,5,2,6,2,2
15120,1,1,2,6,6,1,1
15121,1,1,5,3,3,1,1
15122,1,1,2,5,3,2,2
15123,2,2,6,4,6,0,3
15124,1,5,9,3,5,0,1
15125,1,1,4,1,1,1,1
15126,2,7,8,2,3,1,2
15127,2,2,4,5,6,0,3
15128,2,6,9,1,4,1,1
15129,2,1,7,1,1,0,2
15130,2,2,9,3,2,0,2
15131,2,1,2,1,2,0,1
15132,1,8,7,6,1,2,2
15133,2,9,7,5,6,1,2
15134,2,2,2,6,4,1,2
15135,1,1,5,6,6,2,2
15136,2,7,7,4,6,1,2
15137,1,4,2,5,1,1,2
15138,2,1,9,3,3,0,1
15139,2,2,6,4,0,0,2
15140,1,1,5,1,5,0,1
15141,2,2,3,1,6,0,1
15142,2,1,3,1,4,0,1
15143,1,9,9,4,2,0,1
15144,1,1,9,3,7,1,1
15145,1,1,9,6,2,0,1
15146,1,1,6,1,1,1,2
15147,2,1,9,1,0,1,1
15148,2,1,5,2,3,1,1
15149,1,1,9,3,2,0,1
15150,2,1,2,5,8,1,2
15151,1,1,5,6,2,2,2
15152,1,7,2,1,2,1,1
15153,1,1,7,5,5,2,2
15154,1,8,7,1,2,1,3
15155,2,1,2,1,3,0,1
15156,2,1,3,6,6,1,2
15157,1,1,9,4,1,0,1
15158,2,1,9,6,2,0,1
15159,1,2,3,6,3,2,2
15160,1,1,9,2,4,1,1
15161,2,8,3,1,1,1,1
15162,1,1,1,5,0,1,1
15163,2,1,4,6,1,0,1
15164,2,1,7,6,4,1,1
15165,1,1,8,1,3,2,2
15166,1,1,3,1,2,0,1
15167,1,1,2,1,1,0,1
15168,1,1,9,1,2,1,1
15169,1,6,6,3,7,1,2
15170,2,9,2,3,4,1,2
15171,2,1,1,6,0,1,1
15172,2,8,5,4,3,1,1
15173,1,9,9,3,4,0,1
15174,1,1,3,1,0,1,2
15175,1,1,7,1,2,1,2
15176,2,1,5,3,2,1,3
15177,1,6,9,4,5,0,1
15178,2,1,4,3,3,0,3
15179,2,1,5,1,4,0,1
15180,2,1,2,4,7,1,2
15181,2,1,5,5,5,0,1
15182,2,1,9,1,0,2,2
15183,1,1,5,6,6,2,2
15184,1,1,9,1,5,1,2
15185,1,7,5,4,6,1,1
15186,2,1,3,1,3,0,1
15187,1,2,6,1,2,2,3
15188,2,3,9,2,5,2,1
15189,1,1,7,1,1,2,2
15190,2,6,3,1,0,2,2
15191,2,1,11,1,5,2,2
15192,1,1,9,4,2,0,3
15193,2,1,9,4,2,0,1
15194,2,5,5,1,0,2,2
15195,2,1,9,1,3,1,1
15196,2,3,2,4,4,1,1
15197,1,1,9,4,0,0,1
15198,1,3,6,5,3,1,2
15199,1,1,3,2,1,1,2
15200,1,1,9,1,3,1,1
15201,2,5,7,1,1,0,1
15202,1,1,4,2,3,1,1
15203,1,2,9,1,4,2,1
15204,2,5,2,1,3,1,3
15205,1,1,5,6,3,1,1
15206,2,1,7,2,3,1,1
15207,2,1,8,1,6,1,2
15208,1,4,5,6,6,2,2
15209,2,1,7,1,1,2,1
15210,1,3,5,6,7,0,3
15211,2,5,9,4,3,1,1
15212,2,1,3,1,1,1,1
15213,2,1,9,1,8,1,1
15214,2,1,4,6,5,1,2
15215,1,6,1,5,3,0,3
15216,1,2,3,6,8,1,1
15217,1,1,2,2,1,0,1
15218,1,1,10,1,1,0,1
15219,1,2,12,1,3,0,1
15220,1,1,4,4,2,1,1
15221,2,1,9,1,3,1,1
15222,2,1,4,5,2,1,1
15223,2,1,7,1,4,2,2
15224,1,1,9,6,5,0,1
15225,2,1,4,5,0,2,2
15226,2,8,10,1,4,2,3
15227,2,1,4,2,3,0,1
15228,2,1,4,2,1,1,2
15229,1,1,3,3,3,2,2
15230,2,2,10,2,1,2,1
15231,2,1,7,3,2,2,2
15232,2,1,7,1,0,1,1
15233,1,2,8,5,2,2,2
15234,1,1,11,2,5,0,3
15235,1,1,9,6,4,2,2
15236,2,1,12,4,1,2,3
15237,1,2,2,5,6,1,2
15238,2,1,9,1,5,2,2
15239,1,1,5,1,6,1,2
15240,2,6,9,6,0,0,1
15241,2,1,2,6,2,0,2
15242,1,7,4,1,3,1,1
15243,2,1,9,1,6,1,1
15244,2,5,5,5,2,2,2
15245,1,1,9,6,3,0,1
15246,1,8,7,1,2,1,1
15247,1,1,2,4,7,1,2
15248,2,1,4,4,1,0,1
15249,2,1,9,4,0,1,1
15250,2,1,9,4,2,0,1
15251,2,1,2,5,4,1,1
15252,2,1,3,4,6,1,2
15253,1,1,5,6,3,0,3
15254,2,1,9,3,2,1,3
15255,2,1,9,1,0,1,1
15256,1,1,2,1,2,0,1
15257,1,1,4,2,1,1,1
15258,2,1,9,1,2,1,1
15259,2,2,8,1,4,1,2
15260,1,1,2,1,2,1,1
15261,2,1,9,4,4,1,1
15262,1,1,7,4,3,1,1
15263,1,1,7,6,1,0,1
15264,2,5,4,1,1,2,3
15265,2,9,9,3,3,0,1
15266,1,5,11,5,2,1,1
15267,2,1,3,1,5,1,3
15268,1,8,5,1,3,2,3
15269,1,6,9,4,2,0,1
15270,1,1,5,6,5,1,2
15271,2,1,9,1,3,1,1
15272,2,1,5,3,5,1,2
15273,2,2,4,6,6,2,2
15274,2,2,7,4,6,1,2
15275,1,2,4,4,1,1,2
15276,2,6,7,1,5,1,1
15277,1,1,7,4,2,2,2
15278,1,1,5,1,1,1,3
15279,1,7,9,3,4,1,3
15280,1,1,3,1,0,2,2
15281,2,8,9,4,0,0,1
15282,2,1,5,3,2,2,2
15283,2,2,6,2,6,1,2
15284,1,1,7,4,0,2,2
15285,1,6,9,1,5,1,1
15286,1,2,7,2,5,1,2
15287,1,2,5,5,1,1,2
15288,2,1,5,4,1,1,1
15289,2,1,8,6,1,1,2
15290,1,2,8,3,3,1,1
15291,2,8,2,1,0,2,2
15292,2,2,3,6,9,1,2
15293,2,1,7,5,0,0,2
15294,1,1,9,2,3,1,1
15295,1,5,10,1,4,1,1
15296,1,2,2,4,7,1,2
15297,2,5,3,5,3,2,2
15298,1,1,4,6,6,2,2
15299,1,5,8,1,2,1,2
15300,2,2,8,3,5,2,2
15301,1,1,2,6,2,1,1
15302,2,8,5,6,1,2,2
15303,2,1,5,1,1,2,2
15304,2,1,3,4,8,1,1
15305,1,1,8,4,3,1,2
15306,2,1,9,3,3,0,1
15307,1,1,3,4,3,1,1
