,SEX,RAC1P,EDU,MSP,HOUSING_TYPE,PINCP_DECILE,OWN_RENT
14607,1,1,9,3,3,2,2
14608,1,1,6,6,1,0,0
14609,2,1,5,6,1,7,0
14610,2,1,10,1,3,2,2
14611,2,9,9,6,3,6,0
14612,1,1,8,5,3,4,0
14613,1,1,1,1,1,1,0
14614,2,1,8,1,1,5,2
14615,1,2,5,1,3,3,2
14616,1,1,2,3,3,2,0
14617,2,1,5,5,1,0,1
14618,1,1,2,1,1,3,1
14619,1,3,3,1,1,2,1
14620,2,1,4,5,1,5,0
14621,2,1,4,1,3,0,1
14622,2,1,2,1,1,2,0
14623,2,2,3,2,1,4,1
14624,2,1,9,2,2,3,2
14625,1,1,1,1,3,2,1
14626,2,1,7,5,1,9,1
14627,1,1,9,1,1,1,1
14628,1,1,2,2,3,2,1
14629,2,1,5,4,1,7,2
14630,1,8,10,3,3,2,1
14631,1,1,4,1,1,7,1
14632,2,1,7,3,1,5,1
14633,2,2,7,3,1,3,1
14634,1,1,7,2,1,3,1
14635,1,1,7,5,1,0,0
14636,2,1,3,2,1,1,0
14637,1,1,3,5,1,8,1
14638,1,1,7,1,2,3,1
14639,2,1,9,3,1,4,0
14640,1,2,11,1,1,6,1
14641,2,1,2,1,1,0,0
14642,2,1,2,1,2,1,0
14643,2,1,7,5,1,5,1
14644,2,1,9,4,1,2,0
14645,1,7,6,2,2,2,1
14646,1,1,4,3,1,1,2
14647,1,1,4,1,1,3,0
14648,2,1,6,3,2,2,2
14649,1,7,8,1,1,3,1
14650,2,3,7,6,3,1,2
14651,1,5,7,2,2,0,2
14652,1,1,9,4,1,8,0
14653,1,1,3,1,1,4,2
14654,2,1,2,3,2,6,1
14655,2,7,8,4,1,5,0
14656,1,1,2,6,2,3,1
14657,1,1,2,5,3,5,2
14658,2,1,5,1,2,3,1
14659,2,1,9,1,3,6,2
14660,2,2,5,1,2,0,1
14661,2,1,5,3,1,0,1
14662,2,1,9,1,1,0,1
14663,1,1,7,1,1,5,1
14664,2,1,7,1,1,1,1
14665,1,1,5,1,1,5,1
14666,2,5,5,1,2,2,1
14667,2,1,4,2,1,0,1
14668,1,1,4,1,1,0,2
14669,2,1,7,4,2,6,1
14670,1,1,9,3,1,5,0
14671,1,1,9,4,1,3,1
14672,1,1,4,5,3,1,0
14673,2,8,7,4,3,0,1
14674,1,1,2,1,2,0,2
14675,1,1,8,5,3,2,0
14676,1,1,5,1,1,2,1
14677,2,1,1,1,1,0,0
14678,2,5,9,1,1,2,1
14679,2,2,7,1,1,6,1
14680,2,5,5,4,3,2,2
14681,2,1,3,3,3,3,0
14682,1,1,3,3,2,1,1
14683,2,1,7,2,3,4,0
14684,2,2,3,3,1,1,1
14685,2,2,7,1,3,1,0
14686,1,1,9,6,1,4,0
14687,1,1,3,1,1,2,0
14688,2,1,1,1,1,4,1
14689,2,2,7,5,2,6,0
14690,2,1,6,5,1,5,1
14691,1,1,5,4,1,5,1
14692,2,8,5,5,1,2,2
14693,1,8,5,2,2,3,2
14694,2,1,9,6,1,1,1
14695,1,1,1,1,3,0,0
14696,2,1,5,3,2,5,2
14697,1,1,9,6,3,3,2
14698,1,2,3,6,1,1,0
14699,1,1,7,1,3,5,0
14700,1,1,7,1,1,2,1
14701,2,9,9,4,1,2,0
14702,1,5,8,5,3,3,0
14703,1,2,6,5,1,3,1
14704,2,1,4,1,1,3,1
14705,2,1,8,1,3,5,0
14706,1,8,5,2,1,1,1
14707,2,1,6,1,3,2,1
14708,2,2,7,5,1,5,1
14709,2,6,9,1,1,4,1
14710,1,1,7,1,1,5,0
14711,1,1,4,4,2,5,1
14712,2,8,5,3,1,0,1
14713,2,1,2,1,1,3,0
14714,2,1,8,4,3,2,0
14715,2,1,2,4,1,1,1
14716,2,1,3,1,1,1,1
14717,1,1,9,1,1,5,1
14718,2,1,3,3,2,5,2
14719,2,5,7,6,1,2,0
14720,2,1,5,4,2,5,1
14721,1,2,3,1,1,2,0
14722,1,2,1,1,1,3,0
14723,1,1,7,4,1,6,0
14724,1,1,9,4,1,4,0
14725,2,1,2,2,1,5,1
14726,2,6,4,4,1,5,0
14727,1,5,5,1,1,2,1
14728,2,1,5,6,2,5,1
14729,1,2,3,1,1,0,0
14730,2,3,5,4,2,7,0
14731,2,1,7,5,1,0,1
14732,2,5,6,6,2,6,2
14733,1,1,9,6,1,2,0
14734,1,2,7,1,3,1,0
14735,1,6,9,5,1,3,0
14736,2,7,6,1,3,0,1
14737,2,2,4,3,2,6,1
14738,1,1,2,1,1,1,0
14739,1,1,5,1,1,3,1
14740,2,1,9,3,1,6,0
14741,2,1,4,4,1,3,1
14742,1,2,7,1,1,7,1
14743,2,1,9,1,1,6,1
14744,2,1,6,2,1,4,1
14745,1,1,7,6,1,4,0
14746,1,3,4,4,1,1,1
14747,2,9,9,3,1,3,0
14748,1,7,5,3,1,1,1
14749,1,1,5,1,2,2,1
14750,1,1,7,4,3,3,0
14751,2,1,5,4,2,2,2
14752,2,1,9,5,1,7,1
14753,2,1,5,2,1,2,1
14754,1,1,9,1,1,2,1
14755,2,3,5,1,2,1,1
14756,1,1,9,3,3,0,0
14757,1,1,4,1,1,0,0
14758,1,7,5,1,2,3,1
14759,1,5,7,5,3,0,0
14760,2,1,5,1,1,2,1
14761,2,1,3,1,2,3,2
14762,1,1,5,5,2,6,1
14763,1,1,7,1,2,4,2
14764,2,1,4,1,1,4,1
14765,2,1,5,1,1,4,1
14766,2,1,7,5,2,6,1
14767,1,7,8,1,1,5,0
14768,1,1,3,4,1,2,1
14769,1,2,2,1,1,3,1
14770,1,1,6,3,2,4,1
14771,2,1,8,1,1,5,1
14772,2,5,2,4,1,2,1
14773,2,2,1,6,1,0,0
14774,2,1,3,1,1,9,1
14775,2,1,9,6,1,4,0
14776,2,1,9,6,1,3,0
14777,2,1,2,1,1,0,1
14778,1,5,3,4,1,4,0
14779,2,1,5,1,1,1,1
14780,1,2,5,3,3,1,2
14781,2,1,6,3,1,3,2
14782,1,8,4,1,1,4,0
14783,2,1,5,6,2,3,2
14784,2,1,7,5,3,3,0
14785,1,1,9,4,1,2,0
14786,1,8,7,1,1,0,1
14787,2,1,1,1,1,2,0
14788,1,2,4,1,1,0,1
14789,2,8,10,3,1,5,1
14790,1,1,5,4,2,0,1
14791,2,1,7,5,3,2,0
14792,1,1,3,4,1,0,0
14793,1,1,4,4,1,4,2
14794,2,1,5,6,2,1,2
14795,2,1,5,1,1,4,1
14796,2,1,3,2,3,7,0
14797,1,4,5,1,1,5,1
14798,2,1,2,4,1,0,0
14799,1,1,3,5,1,3,1
14800,2,2,7,5,2,0,2
14801,2,2,5,1,1,3,1
14802,1,1,6,4,3,0,1
14803,2,2,2,6,1,7,0
14804,2,1,4,4,1,6,1
14805,1,1,4,1,1,5,1
14806,2,2,2,1,3,3,0
14807,1,1,9,2,1,8,1
14808,2,1,6,1,1,2,1
14809,1,1,4,4,1,4,1
14810,1,1,7,1,2,1,1
14811,2,3,2,1,1,2,0
14812,1,7,9,4,1,5,0
14813,1,1,1,1,1,0,1
14814,2,1,9,3,1,3,1
14815,2,1,8,1,1,3,1
14816,1,1,2,3,3,2,2
14817,2,1,7,6,1,2,0
14818,1,1,5,1,2,1,1
14819,1,1,8,1,3,3,0
14820,2,1,5,3,2,5,1
14821,1,7,2,1,1,6,1
14822,1,1,8,4,2,5,1
14823,1,1,1,2,1,2,1
14824,2,1,9,3,1,0,0
14825,1,1,8,4,2,6,1
14826,2,5,3,5,2,4,0
14827,1,2,3,1,1,3,1
14828,2,1,1,1,1,2,1
14829,2,1,4,4,1,4,1
14830,2,1,7,1,3,0,2
14831,1,2,8,6,2,4,2
14832,2,1,6,2,2,3,1
14833,1,1,5,5,2,4,1
14834,1,6,9,1,1,1,1
14835,2,1,6,2,1,4,1
14836,1,1,3,1,2,2,0
14837,2,1,9,1,2,0,2
14838,1,2,9,5,3,2,0
14839,1,1,6,1,2,1,0
14840,1,1,5,1,2,3,2
14841,1,1,2,1,1,0,0
14842,2,1,3,1,3,0,2
14843,1,1,1,1,2,2,0
14844,2,1,4,5,3,1,0
14845,2,1,6,1,1,8,0
14846,1,1,3,4,1,6,1
14847,2,8,7,2,3,2,2
14848,1,1,9,3,1,1,1
14849,1,1,3,1,1,0,0
14850,1,6,9,3,1,7,0
14851,2,5,6,6,2,5,1
14852,1,1,2,2,1,1,1
14853,1,1,5,4,1,1,0
14854,2,1,3,1,1,2,0
14855,2,6,2,4,2,3,1
14856,2,1,4,1,3,1,0
14857,1,7,4,3,3,2,1
14858,2,1,12,6,2,1,0
14859,2,1,2,3,1,4,0
14860,2,5,9,3,1,2,1
14861,1,1,9,3,3,2,2
14862,2,1,4,4,1,0,0
14863,2,2,5,1,1,4,1
14864,1,1,9,5,1,2,1
14865,2,2,5,5,1,2,1
14866,2,1,5,4,1,6,0
14867,1,1,8,4,1,6,0
14868,2,3,5,4,2,6,1
14869,2,1,8,5,1,5,0
14870,2,2,3,6,1,4,0
14871,1,1,9,1,1,1,1
14872,2,1,4,6,1,5,2
14873,1,1,2,1,1,1,1
14874,1,4,3,6,2,4,2
14875,1,8,8,1,1,6,1
14876,2,6,9,3,1,5,0
14877,1,1,2,1,1,2,0
14878,1,1,5,4,2,0,2
14879,1,2,7,4,2,2,1
14880,1,1,3,6,2,5,2
14881,2,1,7,3,3,2,0
14882,2,1,3,1,1,2,0
14883,1,1,7,3,2,3,2
14884,2,1,5,1,1,5,1
14885,1,1,3,2,1,0,1
14886,2,1,3,1,1,1,0
14887,1,2,4,1,1,5,1
14888,2,8,5,1,1,8,1
14889,2,1,5,5,1,5,0
14890,2,1,5,1,1,4,1
14891,2,6,1,1,1,2,1
14892,1,1,2,1,1,1,0
14893,2,1,7,5,3,6,0
14894,1,1,8,3,3,4,0
14895,2,1,4,1,1,6,2
14896,1,1,4,1,3,6,2
14897,1,1,7,1,1,5,0
14898,1,1,3,2,1,3,1
14899,2,2,5,1,1,3,1
14900,2,4,3,1,1,2,0
14901,1,1,2,6,2,1,0
14902,1,6,2,3,1,3,1
14903,2,1,9,5,3,2,0
14904,2,5,5,2,2,3,2
14905,1,1,7,1,1,2,1
14906,2,9,9,4,1,2,1
14907,2,3,5,1,1,3,1
14908,2,1,4,6,1,3,0
14909,1,1,5,1,2,2,2
14910,1,1,8,5,3,0,0
14911,2,1,5,4,1,5,1
14912,1,1,8,1,1,6,1
14913,1,6,9,3,3,4,0
14914,1,2,2,2,1,0,1
14915,2,1,4,5,2,5,1
14916,2,5,4,2,2,7,1
14917,2,1,3,1,1,1,0
14918,2,1,5,3,2,2,1
14919,2,1,6,1,1,2,1
14920,2,1,5,1,1,1,2
14921,1,1,6,1,1,0,0
14922,1,1,8,1,2,2,2
14923,2,5,5,2,1,2,1
14924,1,1,8,1,1,5,1
14925,2,2,7,2,3,1,2
14926,1,1,3,1,1,0,0
14927,1,1,1,1,1,1,0
14928,2,9,9,1,1,3,1
14929,2,1,2,1,2,4,0
14930,1,5,7,3,3,1,2
14931,2,1,7,3,1,0,1
14932,2,1,8,5,1,4,1
14933,2,1,5,1,1,2,0
14934,2,1,4,6,2,5,0
14935,2,1,3,1,1,2,0
14936,2,1,5,1,3,1,1
14937,2,1,9,5,3,1,0
14938,1,6,9,6,2,5,0
14939,1,8,4,3,1,0,1
14940,1,2,3,4,2,2,2
14941,1,2,3,1,1,5,1
14942,1,8,4,1,2,2,2
14943,2,1,9,1,1,4,1
14944,2,1,3,3,1,2,1
14945,1,5,7,5,1,6,1
14946,1,1,11,6,1,1,0
14947,1,2,1,2,1,0,1
14948,2,1,1,1,1,1,0
14949,1,1,9,3,1,0,0
14950,1,1,3,2,2,6,2
14951,2,1,2,1,1,0,1
14952,2,1,5,6,2,1,2
14953,2,1,5,4,1,0,1
14954,1,1,5,1,2,2,1
14955,2,6,7,6,2,5,2
14956,1,1,2,4,1,3,0
14957,1,1,7,4,1,4,2
14958,2,1,3,1,2,0,2
14959,2,1,3,4,2,6,1
14960,1,1,9,4,1,2,1
14961,1,3,3,1,1,1,1
14962,1,1,4,6,1,1,1
14963,1,3,4,1,1,3,1
14964,2,2,1,1,1,5,1
14965,1,1,5,2,2,2,1
14966,2,2,5,4,2,5,1
14967,1,1,4,4,1,6,1
14968,1,1,5,3,2,3,1
14969,2,1,8,4,1,4,1
14970,1,1,9,3,1,1,0
14971,1,1,9,2,1,3,1
14972,2,1,5,3,2,4,2
14973,2,1,1,2,1,3,1
14974,2,2,2,5,2,4,1
14975,2,2,6,1,1,8,1
14976,1,1,5,5,1,3,2
14977,2,1,5,4,1,0,0
14978,1,1,2,1,3,1,0
14979,2,1,1,1,1,4,1
14980,2,5,2,3,1,2,1
14981,1,1,5,5,1,3,1
14982,1,1,5,3,2,6,2
14983,2,1,3,2,1,5,1
14984,1,1,4,1,2,2,2
14985,1,1,8,5,2,0,0
14986,2,2,5,3,2,3,2
14987,2,9,3,5,3,5,0
14988,1,1,7,5,3,7,0
14989,1,1,9,4,1,2,0
14990,1,1,7,6,1,9,1
14991,1,1,3,1,3,1,0
14992,1,1,5,1,3,3,0
14993,1,5,8,1,1,4,1
14994,1,1,5,4,1,1,1
14995,2,1,7,1,1,4,1
14996,2,1,7,3,1,2,1
14997,1,1,4,1,1,0,0
14998,1,6,9,4,1,4,2
14999,1,1,9,3,1,1,0
15000,1,9,9,3,1,1,0
15001,2,1,2,1,1,1,0
15002,2,1,1,4,1,1,0
15003,1,1,3,1,1,0,0
15004,1,6,4,3,1,4,1
15005,2,1,3,1,1,5,1
15006,1,1,7,6,2,3,1
15007,2,1,1,1,1,2,0
15008,2,1,10,2,1,1,1
15009,1,1,7,1,3,2,0
15010,1,1,5,4,1,1,2
15011,1,6,2,2,1,0,1
15012,1,1,3,1,1,0,0
15013,1,1,5,6,1,0,0
15014,1,1,4,1,1,1,2
15015,1,3,1,1,1,3,1
15016,1,1,3,5,2,4,1
15017,1,2,3,4,1,2,1
15018,2,9,9,3,1,7,0
15019,1,1,1,2,2,1,1
15020,2,1,6,1,1,9,0
15021,2,1,9,1,1,8,0
15022,2,1,2,5,3,0,0
15023,1,1,4,4,1,1,1
15024,1,1,8,4,1,3,0
15025,2,1,4,1,1,3,0
15026,2,1,5,1,1,3,1
15027,2,1,3,1,1,4,1
15028,2,5,5,6,1,6,2
15029,2,1,9,3,2,2,2
15030,1,2,2,1,1,3,1
15031,1,6,3,6,2,5,2
15032,1,2,2,1,1,0,1
15033,2,1,7,3,1,7,1
15034,2,1,2,6,1,3,0
15035,1,1,3,4,1,0,0
15036,1,1,1,1,1,0,0
15037,2,1,4,3,1,0,1
15038,2,1,4,3,2,2,1
15039,2,1,7,4,2,2,2
15040,1,1,2,2,1,2,1
15041,2,1,8,1,1,4,1
15042,1,9,9,2,1,5,1
15043,1,1,9,3,1,1,0
15044,2,1,9,3,1,4,0
15045,2,1,5,6,1,4,0
15046,1,1,1,2,1,0,1
15047,2,2,1,2,2,0,1
15048,1,1,2,1,1,5,1
15049,2,1,5,4,1,3,1
15050,2,6,4,3,1,1,1
15051,2,1,7,6,3,1,0
15052,2,1,4,1,1,2,1
15053,2,9,9,6,1,3,0
15054,1,1,7,1,3,7,2
15055,1,1,5,3,1,1,1
15056,1,1,6,1,1,0,0
15057,2,1,9,1,1,7,0
15058,1,1,9,2,2,2,1
15059,2,7,3,6,1,0,0
15060,2,6,2,1,1,0,0
15061,2,1,4,2,1,2,2
15062,1,1,9,4,1,4,1
15063,1,1,5,3,2,6,2
15064,2,1,7,4,1,4,0
15065,2,1,7,4,2,9,1
15066,1,1,1,3,1,3,0
15067,1,1,3,4,1,3,1
15068,2,1,8,5,3,2,0
15069,1,1,1,2,1,2,1
15070,2,1,5,4,2,6,2
15071,1,2,5,4,1,2,0
15072,2,1,1,5,3,2,0
15073,1,1,5,1,2,1,0
15074,1,9,3,2,1,3,1
15075,1,1,4,5,3,2,0
15076,1,1,7,5,1,1,1
15077,2,1,4,5,3,0,0
15078,2,2,7,2,2,2,2
15079,2,1,3,1,1,0,0
15080,2,1,8,1,3,9,0
15081,1,1,3,1,1,3,0
15082,1,1,3,1,1,1,0
15083,2,6,9,3,1,1,0
15084,1,6,2,1,1,4,1
15085,2,8,6,4,1,2,0
15086,2,1,5,6,1,5,1
15087,2,1,7,3,1,3,1
15088,1,1,9,6,1,3,0
15089,2,1,4,4,3,8,0
15090,2,1,5,1,3,4,2
15091,1,6,9,5,1,1,1
15092,1,1,2,6,1,0,1
15093,2,2,9,4,3,3,1
15094,1,3,5,1,1,1,1
15095,1,1,7,6,1,4,0
15096,2,9,9,1,1,4,1
15097,1,8,4,1,1,1,1
15098,1,1,5,2,1,2,2
15099,2,1,8,6,2,2,2
15100,1,8,9,1,1,7,1
15101,2,7,7,4,3,5,0
15102,1,2,1,1,1,0,0
15103,1,1,8,5,3,1,0
15104,1,1,2,1,1,2,0
15105,2,1,7,1,3,0,0
15106,2,7,9,1,3,2,1
15107,2,1,8,5,1,3,0
15108,2,1,9,3,1,1,1
15109,1,1,5,5,2,0,2
15110,1,1,4,5,3,0,0
15111,1,2,8,3,2,5,1
15112,1,1,5,6,2,1,2
15113,1,1,10,1,3,3,1
15114,2,5,9,4,2,1,2
15115,2,1,8,1,2,2,0
15116,1,1,3,1,1,1,0
15117,2,5,7,1,3,2,0
15118,1,1,1,1,1,0,0
15119,1,1,4,6,3,4,2
15120,2,1,9,1,1,3,1
15121,2,7,4,1,1,4,1
15122,1,7,8,1,1,2,0
15123,2,1,9,3,2,4,1
15124,1,6,2,1,1,3,0
15125,1,1,3,1,1,5,2
15126,2,1,2,3,1,5,1
15127,2,8,2,5,1,2,1
15128,1,6,9,4,1,1,0
15129,1,2,3,3,1,4,1
15130,2,1,7,4,2,8,1
15131,2,1,9,1,1,4,1
15132,1,1,7,5,1,9,1
15133,2,4,8,6,1,4,1
15134,1,1,4,4,2,6,1
15135,1,1,6,1,1,1,1
15136,1,1,9,6,2,4,1
15137,2,1,7,6,1,4,2
15138,2,2,2,5,1,0,2
15139,1,1,9,1,1,3,1
15140,2,1,7,6,2,4,1
15141,2,8,3,2,2,1,2
15142,1,1,2,2,1,1,1
15143,1,2,9,2,1,3,1
15144,1,9,9,1,1,0,1
15145,1,1,9,1,1,4,1
15146,2,6,3,3,2,0,1
15147,1,3,3,2,1,4,1
15148,2,1,9,2,2,1,2
15149,1,2,4,1,1,0,0
15150,1,1,4,1,2,6,2
15151,2,1,7,6,1,3,1
15152,1,1,1,6,1,2,0
15153,1,1,11,4,1,4,0
15154,2,1,9,3,1,4,1
15155,2,1,8,6,2,2,2
15156,2,1,8,1,1,0,0
15157,2,1,2,5,2,0,2
15158,1,1,2,2,1,2,1
15159,2,1,4,6,1,2,1
15160,1,3,1,2,1,1,1
15161,2,6,5,2,1,5,0
15162,1,2,7,2,1,5,0
15163,1,1,9,6,1,3,2
15164,1,1,2,5,2,3,1
15165,2,1,7,5,2,2,1
15166,2,1,2,4,2,6,1
15167,1,1,8,5,2,0,2
15168,2,1,7,5,1,4,1
15169,2,4,4,5,1,7,1
15170,1,1,9,4,1,1,0
15171,1,3,5,3,1,5,1
15172,1,2,8,5,2,1,2
15173,2,1,3,4,1,1,0
15174,2,2,9,3,2,1,2
15175,2,1,6,1,2,1,2
15176,1,1,5,6,1,7,1
15177,2,1,2,1,1,0,1
15178,2,2,7,4,2,3,2
15179,1,2,8,1,2,2,1
15180,1,1,3,5,1,5,0
15181,2,6,3,1,3,1,0
15182,2,1,7,4,2,6,2
15183,1,1,5,5,2,6,2
15184,2,6,9,5,1,1,0
15185,1,1,9,1,1,3,0
15186,1,2,4,1,3,4,0
15187,2,2,5,1,1,4,1
15188,2,6,7,5,2,6,1
15189,2,1,1,2,1,3,1
15190,2,6,3,1,1,2,1
15191,1,1,4,4,1,0,0
15192,2,1,5,4,1,4,0
15193,2,1,3,3,2,2,2
15194,1,1,3,1,1,1,1
15195,2,6,7,2,1,5,0
15196,1,5,9,3,3,1,0
15197,1,1,7,5,2,0,2
15198,2,1,9,3,2,1,2
15199,2,1,2,6,1,5,1
15200,2,1,2,1,1,4,1
15201,1,8,2,1,1,3,1
15202,2,1,1,4,2,0,1
15203,2,1,9,1,1,5,1
15204,2,1,3,6,1,8,0
15205,2,1,4,5,3,0,0
15206,2,6,4,4,3,5,1
15207,1,1,7,1,1,7,1
15208,1,9,5,4,1,2,1
15209,2,3,3,6,1,0,0
15210,2,5,7,1,1,9,1
15211,2,1,9,1,1,2,1
15212,1,4,4,1,1,4,0
15213,1,2,7,6,1,0,1
15214,1,1,2,6,2,6,2
15215,2,1,4,2,2,0,1
15216,1,1,5,2,2,1,1
15217,2,1,6,5,1,9,0
15218,1,1,2,1,2,4,0
15219,1,1,7,6,1,6,0
15220,1,1,6,5,2,5,2
15221,2,1,12,1,3,1,1
15222,2,1,4,5,2,4,1
15223,2,1,5,1,1,3,1
15224,1,7,8,1,3,3,0
15225,2,3,1,1,1,2,0
15226,1,1,2,1,1,9,2
15227,2,1,4,3,1,5,2
15228,1,1,3,1,3,5,2
15229,1,6,1,1,1,3,0
15230,2,4,5,6,2,2,2
15231,2,1,10,3,2,3,2
15232,1,1,2,6,2,3,2
15233,2,2,4,3,2,5,2
15234,1,1,3,4,2,5,2
15235,2,1,7,2,3,1,0
15236,2,3,4,4,2,6,1
15237,2,1,8,4,2,3,1
15238,1,5,8,5,1,5,1
15239,2,2,8,1,1,1,1
15240,1,1,7,4,1,5,1
15241,1,1,3,1,1,4,0
15242,1,1,3,3,3,2,0
15243,2,1,3,4,2,8,1
15244,1,1,8,5,3,4,0
15245,2,6,8,1,2,6,1
15246,1,1,2,2,1,3,1
15247,2,1,8,5,1,5,1
15248,1,1,2,2,2,7,1
15249,1,2,5,1,1,5,1
15250,1,1,7,4,2,7,1
15251,2,1,6,1,1,3,0
15252,2,9,9,2,1,1,1
15253,1,1,4,1,1,6,1
15254,2,1,7,1,1,2,0
15255,1,1,5,5,3,2,0
15256,1,1,5,1,1,2,1
15257,2,1,11,2,2,2,2
15258,2,1,1,1,1,2,0
15259,1,2,7,1,1,1,1
15260,1,1,7,6,1,4,1
15261,1,1,8,4,2,3,1
15262,2,2,7,2,1,0,0
15263,1,1,7,5,1,2,1
15264,1,1,3,4,1,6,0
15265,1,8,3,1,1,4,1
15266,2,1,3,2,2,6,1
15267,2,1,10,5,2,2,2
15268,1,1,7,5,2,1,2
15269,2,1,3,1,1,4,1
15270,2,3,6,6,2,5,1
15271,1,1,5,3,2,1,1
15272,2,1,4,2,2,0,1
15273,1,1,5,1,1,1,1
15274,2,1,8,6,2,0,2
15275,2,1,6,1,1,0,1
15276,2,1,9,6,1,3,0
15277,2,1,5,3,1,4,1
15278,2,1,9,4,1,1,0
15279,1,1,5,3,2,2,2
15280,2,1,5,2,2,3,1
15281,2,1,2,1,3,4,0
15282,2,8,9,3,1,5,2
15283,2,2,8,5,1,4,1
15284,2,1,5,5,1,3,0
15285,2,1,7,6,2,5,2
15286,1,9,9,3,1,6,0
15287,2,1,2,1,1,2,1
15288,1,3,6,1,2,3,1
15289,1,1,1,1,1,0,0
15290,2,1,3,1,1,1,0
15291,1,1,5,6,1,2,0
15292,2,1,3,5,2,6,2
15293,1,1,5,1,1,4,1
15294,1,7,5,3,1,0,2
15295,2,1,4,5,1,0,1
15296,2,1,2,1,1,6,0
15297,2,5,6,5,1,3,1
15298,2,5,4,1,1,7,1
15299,1,1,8,1,1,2,0
15300,2,1,9,1,3,0,0
15301,1,1,1,2,1,1,1
15302,2,6,5,1,3,6,2
15303,2,3,3,2,1,3,1
15304,1,1,3,1,1,1,0
15305,1,1,5,5,2,6,1
15306,2,8,6,4,3,3,1
15307,1,1,1,1,1,1,0
15308,2,8,11,1,2,0,2
15309,2,6,9,4,1,2,0
15310,2,1,9,3,1,4,0
15311,2,1,4,4,2,7,1
15312,1,1,9,1,1,6,1
15313,2,1,5,1,1,2,1
15314,2,1,3,1,1,4,0
15315,1,1,6,1,1,2,1
15316,2,1,1,1,3,4,0
15317,1,1,5,4,2,5,2
15318,2,1,8,5,3,1,0
15319,1,1,5,3,1,4,1
15320,1,1,5,4,1,4,0
15321,2,2,7,1,3,1,2
15322,2,9,9,4,1,3,1
15323,2,1,4,1,3,2,0
15324,1,1,2,4,2,0,0
15325,2,1,4,1,1,6,1
15326,2,2,7,1,3,2,0
15327,1,1,8,1,1,3,1
15328,1,1,3,4,1,5,1
15329,1,1,3,5,2,4,2
15330,2,8,5,4,1,2,1
15331,2,1,8,1,1,1,2
15332,2,2,4,3,1,7,0
15333,2,1,4,1,1,3,0
15334,2,1,4,2,1,0,1
15335,2,1,5,1,2,1,2
15336,1,1,5,4,3,2,2
15337,1,2,4,6,1,5,0
15338,2,1,8,6,2,3,0
15339,2,1,9,6,1,4,0
15340,2,1,4,4,1,5,1
15341,2,1,5,1,1,7,1
15342,1,2,3,2,1,5,1
15343,1,1,1,1,1,2,0
15344,1,2,7,6,2,6,0
15345,1,1,2,1,1,2,2
15346,1,1,5,1,2,3,2
15347,1,1,1,1,3,2,1
15348,2,1,5,2,3,2,2
15349,2,1,3,2,2,0,1
15350,2,5,3,5,2,4,2
15351,1,1,7,1,3,1,2
15352,2,1,7,3,3,2,0
15353,2,1,4,3,1,2,1
15354,1,1,6,1,1,4,1
15355,2,1,5,5,1,2,0
15356,2,2,7,1,1,2,2
15357,1,1,7,5,3,1,0
15358,1,1,4,2,1,5,0
15359,1,1,5,1,1,4,1
15360,2,1,7,3,1,1,1
15361,2,3,2,6,2,5,1
15362,2,3,5,5,2,3,0
15363,2,1,2,3,3,0,0
15364,1,1,8,2,1,2,2
15365,2,1,3,1,3,2,2
15366,1,1,4,1,1,0,0
15367,2,1,7,6,2,6,2
15368,1,1,3,1,3,0,0
15369,2,8,7,2,1,5,1
15370,2,2,4,4,1,2,1
15371,1,5,9,6,1,4,0
15372,2,1,9,4,1,3,2
15373,2,1,9,6,1,3,0
15374,1,4,9,4,1,9,0
15375,1,1,1,5,2,1,2
15376,1,1,2,1,1,0,1
15377,2,1,4,5,3,1,0
15378,1,8,9,1,1,2,1
15379,2,6,9,4,1,5,1
15380,1,7,2,4,1,4,1
15381,2,1,2,1,1,1,0
15382,1,6,2,3,2,6,1
15383,1,2,8,4,1,6,1
15384,2,1,2,3,2,0,0
15385,2,1,5,3,2,6,2
15386,2,1,4,4,1,2,1
15387,1,1,9,3,1,2,0
15388,1,1,6,1,3,5,0
15389,2,1,7,5,3,0,0
15390,1,2,7,2,1,0,1
15391,1,6,9,5,1,4,0
15392,2,1,9,6,1,4,0
15393,1,4,10,5,2,3,2
15394,1,6,1,1,1,5,1
15395,1,1,9,1,1,0,1
15396,2,2,2,4,2,5,0
15397,1,1,2,1,3,1,0
15398,1,1,9,4,1,3,1
15399,1,1,10,1,2,2,2
15400,2,1,9,4,1,7,0
15401,1,8,7,3,1,1,2
15402,1,6,9,3,1,0,1
15403,2,1,2,5,1,3,1
15404,1,1,7,5,3,3,0
15405,2,1,2,1,2,4,2
15406,2,1,9,3,1,5,0
15407,1,1,7,1,1,9,1
15408,1,1,6,1,2,2,2
15409,1,1,5,1,1,4,1
15410,2,1,7,1,1,2,1
15411,1,1,5,1,1,7,1
15412,1,2,1,1,1,1,1
15413,2,1,5,5,2,1,1
15414,2,1,3,6,2,2,2
15415,2,1,8,1,3,2,0
15416,1,8,3,1,1,5,1
15417,2,1,2,5,3,1,0
15418,2,1,5,1,2,6,1
15419,1,1,6,1,1,4,1
15420,2,6,5,6,2,6,2
15421,1,1,6,5,1,9,0
15422,1,1,2,3,1,2,1
15423,2,1,3,1,1,0,0
15424,2,1,9,1,1,2,1
15425,2,1,11,1,1,3,1
15426,1,1,5,1,2,1,2
